"Status","Year","Region_ITL1","Ethnicity","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","North West (England)","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Undeclared","Heterosexual / straight","30","30","[c]","[c]"
"New entrant CS","2022","North West (England)","Undeclared","Undeclared","50","50","[c]","[c]"
"New entrant CS","2022","North West (England)","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Unknown","Heterosexual / straight","30","30","[c]","[c]"
"New entrant CS","2022","North West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Unknown","Unknown","2720","2610","26630","24800"
"New entrant CS","2022","North West (England)","White","Heterosexual / straight","4050","3930","27700","24880"
"New entrant CS","2022","North West (England)","White","LGBO","530","520","26690","24800"
"New entrant CS","2022","North West (England)","White","Undeclared","190","190","26650","24590"
"New entrant CS","2022","North West (England)","White","Unknown","190","180","27370","24470"
"New entrant CS","2022","Northern Ireland","Asian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Asian","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Black","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Black","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Mixed","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Mixed","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Unknown","Unknown","240","240","25710","21250"
"New entrant CS","2022","Northern Ireland","White","Heterosexual / straight","280","270","29660","26590"
"New entrant CS","2022","Northern Ireland","White","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","White","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","White","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Asian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Asian","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Black","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Black","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Mixed","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Mixed","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","White","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","White","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","White","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","White","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Asian","Heterosexual / straight","180","180","28770","27230"
"New entrant CS","2022","Scotland","Asian","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Asian","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Black","Heterosexual / straight","100","100","26450","23450"
"New entrant CS","2022","Scotland","Black","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Black","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Mixed","Heterosexual / straight","60","60","30480","27230"
"New entrant CS","2022","Scotland","Mixed","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Undeclared","Undeclared","50","50","[c]","[c]"
"New entrant CS","2022","Scotland","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Unknown","Unknown","2620","2530","28540","24880"
"New entrant CS","2022","Scotland","White","Heterosexual / straight","3660","3590","29160","27230"
"New entrant CS","2022","Scotland","White","LGBO","530","520","27950","27230"
"New entrant CS","2022","Scotland","White","Undeclared","160","160","29960","27230"
"New entrant CS","2022","Scotland","White","Unknown","110","110","25250","22700"
"New entrant CS","2022","South East (England)","Asian","Heterosexual / straight","210","200","29440","27570"
"New entrant CS","2022","South East (England)","Asian","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Asian","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Black","Heterosexual / straight","160","150","27690","27570"
"New entrant CS","2022","South East (England)","Black","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Black","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Mixed","Heterosexual / straight","110","110","27400","26710"
"New entrant CS","2022","South East (England)","Mixed","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Undeclared","Undeclared","60","50","31300","27570"
"New entrant CS","2022","South East (England)","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Unknown","Heterosexual / straight","50","50","[c]","[c]"
"New entrant CS","2022","South East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Unknown","Unknown","1630","1520","27850","25770"
"New entrant CS","2022","South East (England)","White","Heterosexual / straight","2660","2530","28770","26140"
"New entrant CS","2022","South East (England)","White","LGBO","270","270","28140","26140"
"New entrant CS","2022","South East (England)","White","Undeclared","150","140","30270","27910"
"New entrant CS","2022","South East (England)","White","Unknown","110","100","28090","25770"
"New entrant CS","2022","South West (England)","Asian","Heterosexual / straight","140","130","30530","27550"
"New entrant CS","2022","South West (England)","Asian","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Asian","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Black","Heterosexual / straight","80","80","30870","30220"
"New entrant CS","2022","South West (England)","Black","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Black","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Mixed","Heterosexual / straight","80","70","28880","27010"
"New entrant CS","2022","South West (England)","Mixed","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Undeclared","Undeclared","70","70","33420","30160"
"New entrant CS","2022","South West (England)","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Unknown","Heterosexual / straight","50","50","[c]","[c]"
"New entrant CS","2022","South West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Unknown","Undeclared","30","30","[c]","[c]"
"New entrant CS","2022","South West (England)","Unknown","Unknown","1430","1380","27940","24090"
"New entrant CS","2022","South West (England)","White","Heterosexual / straight","3010","2900","30170","26350"
"New entrant CS","2022","South West (England)","White","LGBO","300","300","27430","24750"
"New entrant CS","2022","South West (England)","White","Undeclared","190","180","30760","27540"
"New entrant CS","2022","South West (England)","White","Unknown","210","210","28580","26040"
"New entrant CS","2022","Unknown","Asian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Undeclared","50","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Unknown","500","470","27660","24920"
"New entrant CS","2022","Unknown","White","Heterosexual / straight","200","190","32810","28140"
"New entrant CS","2022","Unknown","White","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Asian","Heterosexual / straight","120","110","27400","26130"
"New entrant CS","2022","Wales","Asian","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Asian","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Black","Heterosexual / straight","50","50","[c]","[c]"
"New entrant CS","2022","Wales","Black","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Black","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Mixed","Heterosexual / straight","50","50","27400","23140"
"New entrant CS","2022","Wales","Mixed","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Undeclared","Undeclared","30","30","[c]","[c]"
"New entrant CS","2022","Wales","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Unknown","Unknown","1040","990","25170","21840"
"New entrant CS","2022","Wales","White","Heterosexual / straight","2390","2320","27940","24030"
"New entrant CS","2022","Wales","White","LGBO","280","270","26340","23170"
"New entrant CS","2022","Wales","White","Undeclared","110","110","29100","26700"
