"Status","Year","Region_ITL1","Profession_of_post","Disability","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","West Midlands (England)","Corporate Finance","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Counter Fraud","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Counter Fraud","Declared non-disabled","40","40","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Digital, Data and Technology","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Digital, Data and Technology","Declared non-disabled","100","100","37600","35900"
"New entrant CS","2022","West Midlands (England)","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Digital, Data and Technology","Unknown","80","80","36610","36050"
"New entrant CS","2022","West Midlands (England)","Economics","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Economics","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Economics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Finance","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Finance","Declared non-disabled","60","60","42720","38500"
"New entrant CS","2022","West Midlands (England)","Finance","Unknown","70","70","35050","29360"
"New entrant CS","2022","West Midlands (England)","Geography","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Geography","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Human Resources","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Human Resources","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Inspector of Education and Training","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Inspector of Education and Training","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Intelligence Analysis","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Intelligence Analysis","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Internal Audit","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Internal Audit","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","International Trade","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","International Trade","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","International Trade","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Knowledge and Information Management","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Knowledge and Information Management","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Legal","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Legal","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Medicine","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Medicine","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Medicine","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Operational Delivery","Declared disabled","310","300","26740","24980"
"New entrant CS","2022","West Midlands (England)","Operational Delivery","Declared non-disabled","1850","1780","25380","23170"
"New entrant CS","2022","West Midlands (England)","Operational Delivery","Undeclared","90","80","26250","25250"
"New entrant CS","2022","West Midlands (England)","Operational Delivery","Unknown","1200","1120","24930","23140"
"New entrant CS","2022","West Midlands (England)","Operational Research","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Operational Research","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Other","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Other","Declared non-disabled","90","90","23930","21260"
"New entrant CS","2022","West Midlands (England)","Other","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Other","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Planning","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Planning","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Planning","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Planning Inspectors","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Planning Inspectors","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Policy","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Policy","Declared non-disabled","140","130","36320","30360"
"New entrant CS","2022","West Midlands (England)","Policy","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Policy","Unknown","100","100","32950","29360"
"New entrant CS","2022","West Midlands (England)","Project Delivery","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Project Delivery","Declared non-disabled","40","40","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Property","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Property","Declared non-disabled","30","30","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Psychology","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Psychology","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Psychology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Psychology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Science and Engineering","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Science and Engineering","Declared non-disabled","50","40","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Security","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Security","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Social Research","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Social Research","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Statistics","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Statistics","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Statistics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Tax","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Tax","Declared non-disabled","130","130","28920","26590"
"New entrant CS","2022","West Midlands (England)","Tax","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Tax","Unknown","70","60","28320","26590"
"New entrant CS","2022","West Midlands (England)","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Unknown","Declared non-disabled","130","130","30240","26720"
"New entrant CS","2022","West Midlands (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Unknown","Unknown","150","150","36970","27570"
"New entrant CS","2022","Yorkshire and The Humber","Commercial","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","Commercial","Declared non-disabled","40","30","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","Commercial","Unknown","80","60","36860","29360"
"New entrant CS","2022","Yorkshire and The Humber","Communications","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","Communications","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","Communications","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","Corporate Finance","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","Corporate Finance","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","Counter Fraud","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","Counter Fraud","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","Digital, Data and Technology","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","Digital, Data and Technology","Declared non-disabled","130","130","38830","36240"
"New entrant CS","2022","Yorkshire and The Humber","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","Digital, Data and Technology","Unknown","100","90","39710","36910"
"New entrant CS","2022","Yorkshire and The Humber","Economics","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","Economics","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","Economics","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","Economics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","Finance","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","Finance","Declared non-disabled","60","60","33770","31990"
"New entrant CS","2022","Yorkshire and The Humber","Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","Finance","Unknown","110","90","31930","29180"
"New entrant CS","2022","Yorkshire and The Humber","Geography","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","Geography","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","Geography","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","Human Resources","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","Human Resources","Declared non-disabled","30","30","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","Human Resources","Unknown","70","70","42290","37130"
"New entrant CS","2022","Yorkshire and The Humber","Inspector of Education and Training","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","Inspector of Education and Training","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","Intelligence Analysis","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","Intelligence Analysis","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","Internal Audit","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","Internal Audit","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","International Trade","Declared disabled","[c]","[c]","[c]","[c]"
