"Status","Year","Function_of_post","Region_ITL2","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Human Resources","Devon","Met Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Devon","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Dorset and Somerset","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Dorset and Somerset","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Dorset and Somerset","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Dorset and Somerset","UK Hydrographic Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","East Anglia","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","East Anglia","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","East Anglia","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","East Anglia","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","East Anglia","HM Treasury (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","East Anglia","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","East Anglia","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","East Anglia","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","East Wales","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","East Wales","Companies House","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","East Wales","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","East Wales","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","East Wales","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","East Wales","Estyn","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","East Wales","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","East Wales","Health and Safety Executive","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","East Wales","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","East Wales","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","East Wales","Intellectual Property Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","East Wales","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","East Wales","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","East Wales","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","East Wales","UK Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","East Wales","Valuation Office Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","East Wales","Welsh Revenue Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","East Yorkshire and Northern Lincolnshire","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","East Yorkshire and Northern Lincolnshire","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Eastern Scotland","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Eastern Scotland","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Eastern Scotland","Crown Office and Procurator Fiscal Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Eastern Scotland","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Eastern Scotland","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Eastern Scotland","Scottish Prison Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Essex","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Defence (excl. agencies)","30","30","[c]","[c]"
"New entrant CS","2022","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Valuation Office Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Vehicle Certification Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Greater Manchester","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Greater Manchester","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Greater Manchester","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Greater Manchester","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Greater Manchester","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Greater Manchester","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Greater Manchester","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Greater Manchester","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Greater Manchester","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Greater Manchester","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Greater Manchester","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Greater Manchester","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Greater Manchester","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Hampshire and Isle of Wight","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Hampshire and Isle of Wight","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Hampshire and Isle of Wight","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Hampshire and Isle of Wight","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Hampshire and Isle of Wight","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Hampshire and Isle of Wight","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Hampshire and Isle of Wight","UK Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Herefordshire, Worcestershire and Warwickshire","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Herefordshire, Worcestershire and Warwickshire","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Inner London - East","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Inner London - East","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Inner London - East","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Inner London - East","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Inner London - East","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Inner London - East","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Inner London - East","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Inner London - East","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Inner London - East","Public Health England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Inner London - East","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Inner London - West","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Inner London - West","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Inner London - West","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Inner London - West","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Inner London - West","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Inner London - West","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Inner London - West","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Inner London - West","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Inner London - West","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Inner London - West","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Inner London - West","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Inner London - West","Department of Health and Social Care (excl. agencies)","60","40","[c]","[c]"
"New entrant CS","2022","Human Resources","Inner London - West","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Inner London - West","Government Actuary's Department","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Inner London - West","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Inner London - West","Government Legal Department","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Inner London - West","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Inner London - West","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Inner London - West","HM Treasury (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Inner London - West","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Inner London - West","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Inner London - West","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Inner London - West","Queen Elizabeth II Centre","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Inner London - West","Serious Fraud Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Inner London - West","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Inner London - West","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Inner London - West","UK Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Kent","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Lancashire","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Lancashire","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Lancashire","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Lancashire","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
