"Status","Year","Responsibility_level","Function_of_post","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","SEO/HEO","Project Delivery","Unknown","150","150","36180","36030"
"New entrant CS","2021","SEO/HEO","Project Delivery","White","610","600","36010","35000"
"New entrant CS","2021","SEO/HEO","Property","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Property","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Property","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Property","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Property","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Property","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Property","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Property","White","180","180","34800","33300"
"New entrant CS","2021","SEO/HEO","Security","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Security","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Security","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Security","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Security","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Security","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Security","Unknown","30","30","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Security","White","60","60","34740","33300"
"New entrant CS","2021","SEO/HEO","Unknown","Asian","100","100","36260","36650"
"New entrant CS","2021","SEO/HEO","Unknown","Black","60","60","35860","36650"
"New entrant CS","2021","SEO/HEO","Unknown","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Unknown","Mixed","40","40","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Unknown","Unknown","710","700","36100","35050"
"New entrant CS","2021","SEO/HEO","Unknown","White","900","880","35660","35050"
"New entrant CS","2021","Unknown","Commercial","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data & Technology","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data & Technology","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data & Technology","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data & Technology","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data & Technology","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data & Technology","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Asian","50","40","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Black","100","100","24670","24020"
"New entrant CS","2021","Unknown","No function","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Mixed","50","40","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Unknown","390","340","22420","22920"
"New entrant CS","2021","Unknown","No function","White","820","760","22870","22920"
"New entrant CS","2021","Unknown","Project Delivery","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Unknown","30","30","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","White","110","110","38460","38000"
"New entrant CS","2021","Unknown","Property","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Unknown","330","330","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Analysis","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Analysis","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Analysis","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Analysis","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Analysis","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Analysis","White","120","120","21420","21260"
"New entrant CS","2022","AA/AO","Commercial","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Commercial","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Commercial","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Commercial","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Commercial","White","30","30","[c]","[c]"
"New entrant CS","2022","AA/AO","Communications","Asian","40","30","[c]","[c]"
"New entrant CS","2022","AA/AO","Communications","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Communications","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Communications","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Communications","Unknown","60","60","21490","21250"
"New entrant CS","2022","AA/AO","Communications","White","50","50","[c]","[c]"
"New entrant CS","2022","AA/AO","Counter Fraud","Asian","80","80","23870","25110"
"New entrant CS","2022","AA/AO","Counter Fraud","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Counter Fraud","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Counter Fraud","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Counter Fraud","Unknown","70","70","21670","21250"
"New entrant CS","2022","AA/AO","Counter Fraud","White","330","330","21810","21260"
"New entrant CS","2022","AA/AO","Debt","Asian","150","150","21270","21250"
"New entrant CS","2022","AA/AO","Debt","Black","40","40","[c]","[c]"
"New entrant CS","2022","AA/AO","Debt","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Debt","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Debt","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Debt","Unknown","280","260","21250","21250"
"New entrant CS","2022","AA/AO","Debt","White","470","460","21300","21250"
"New entrant CS","2022","AA/AO","Digital, Data & Technology","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Digital, Data & Technology","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Digital, Data & Technology","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Digital, Data & Technology","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Digital, Data & Technology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Digital, Data & Technology","Unknown","60","60","20420","21170"
"New entrant CS","2022","AA/AO","Digital, Data & Technology","White","170","170","20440","21170"
"New entrant CS","2022","AA/AO","Finance","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Finance","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Finance","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Finance","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Finance","Unknown","50","50","21130","21250"
"New entrant CS","2022","AA/AO","Finance","White","100","90","21130","21250"
"New entrant CS","2022","AA/AO","Grants Management","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Grants Management","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Grants Management","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Grants Management","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Grants Management","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Grants Management","Unknown","310","290","21210","21300"
"New entrant CS","2022","AA/AO","Grants Management","White","150","140","21240","21300"
"New entrant CS","2022","AA/AO","Human Resources","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Human Resources","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Human Resources","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Human Resources","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Human Resources","Unknown","70","60","21330","21170"
"New entrant CS","2022","AA/AO","Human Resources","White","190","180","21250","21170"
"New entrant CS","2022","AA/AO","Internal Audit","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Internal Audit","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Internal Audit","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Internal Audit","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Internal Audit","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Legal","Asian","40","40","[c]","[c]"
"New entrant CS","2022","AA/AO","Legal","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Legal","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Legal","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Legal","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Legal","White","220","220","21410","21250"
"New entrant CS","2022","AA/AO","No function","Asian","1070","1010","21930","21260"
"New entrant CS","2022","AA/AO","No function","Black","500","480","23470","21790"
"New entrant CS","2022","AA/AO","No function","Mixed","360","350","22750","21260"
"New entrant CS","2022","AA/AO","No function","Other ethnicity","110","100","23520","21820"
"New entrant CS","2022","AA/AO","No function","Undeclared","180","170","22030","21260"
"New entrant CS","2022","AA/AO","No function","Unknown","5280","5120","22210","21260"
"New entrant CS","2022","AA/AO","No function","White","9010","8760","22050","21260"
"New entrant CS","2022","AA/AO","Project Delivery","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Project Delivery","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Project Delivery","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Project Delivery","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Project Delivery","White","90","80","21140","21260"
"New entrant CS","2022","AA/AO","Property","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Property","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Property","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Property","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Property","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Property","Unknown","170","170","21690","21750"
"New entrant CS","2022","AA/AO","Property","White","140","140","21460","21750"
"New entrant CS","2022","AA/AO","Security","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Security","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Security","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Security","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Security","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Security","Unknown","210","210","24900","23540"
"New entrant CS","2022","AA/AO","Security","White","250","250","25220","24540"
"New entrant CS","2022","AA/AO","Unknown","Asian","150","150","22290","21260"
"New entrant CS","2022","AA/AO","Unknown","Black","40","40","[c]","[c]"
"New entrant CS","2022","AA/AO","Unknown","Mixed","40","30","[c]","[c]"
"New entrant CS","2022","AA/AO","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Unknown","Unknown","1420","1380","21790","21260"
"New entrant CS","2022","AA/AO","Unknown","White","1530","1490","21620","21170"
"New entrant CS","2022","EO","Analysis","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Analysis","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Analysis","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Analysis","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Analysis","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Analysis","Unknown","60","60","27310","27270"
"New entrant CS","2022","EO","Analysis","White","160","150","26470","26180"
"New entrant CS","2022","EO","Commercial","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Commercial","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Commercial","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Commercial","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Commercial","Unknown","50","40","[c]","[c]"
"New entrant CS","2022","EO","Commercial","White","120","120","25700","26130"
"New entrant CS","2022","EO","Communications","Asian","130","120","26610","26590"
"New entrant CS","2022","EO","Communications","Black","40","30","[c]","[c]"
"New entrant CS","2022","EO","Communications","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Communications","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Communications","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Communications","Unknown","300","280","26740","26590"
"New entrant CS","2022","EO","Communications","White","310","300","26620","26590"
"New entrant CS","2022","EO","Counter Fraud","Asian","80","80","28460","27570"
"New entrant CS","2022","EO","Counter Fraud","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Counter Fraud","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Counter Fraud","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Counter Fraud","Unknown","200","190","27650","26590"
"New entrant CS","2022","EO","Counter Fraud","White","500","500","27370","27570"
"New entrant CS","2022","EO","Debt","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Debt","Black","[c]","[c]","[c]","[c]"
