"Status","Year","Organisation","Ethnicity","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","UK Health Security Agency","Asian","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Asian","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Asian","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Asian","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Asian","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Asian","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Black","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Black","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Black","London","100","90","31690","29350"
"New entrant CS","2022","UK Health Security Agency","Black","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Black","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Black","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Black","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Black","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Black","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Black","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Black","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Black","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Mixed","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Mixed","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Mixed","London","30","30","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Mixed","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Mixed","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Mixed","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Mixed","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Mixed","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Mixed","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Mixed","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Mixed","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Mixed","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Other ethnicity","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Other ethnicity","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Other ethnicity","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Other ethnicity","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Other ethnicity","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Other ethnicity","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Other ethnicity","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Other ethnicity","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Other ethnicity","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Other ethnicity","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Other ethnicity","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Other ethnicity","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Undeclared","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Undeclared","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Undeclared","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Undeclared","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Undeclared","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Undeclared","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Undeclared","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Undeclared","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Undeclared","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Unknown","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Unknown","London","320","320","45280","39280"
"New entrant CS","2022","UK Health Security Agency","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Unknown","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Unknown","Yorkshire and The Humber","120","120","44780","36820"
"New entrant CS","2022","UK Health Security Agency","White","East Midlands (England)","50","40","32210","28590"
"New entrant CS","2022","UK Health Security Agency","White","East of England","70","60","34630","30460"
"New entrant CS","2022","UK Health Security Agency","White","London","350","330","38970","32330"
"New entrant CS","2022","UK Health Security Agency","White","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","White","North West (England)","60","60","36370","32310"
"New entrant CS","2022","UK Health Security Agency","White","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","White","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","White","South East (England)","70","60","35680","30460"
"New entrant CS","2022","UK Health Security Agency","White","South West (England)","210","200","31120","28590"
"New entrant CS","2022","UK Health Security Agency","White","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","White","West Midlands (England)","60","60","34510","34890"
"New entrant CS","2022","UK Health Security Agency","White","Yorkshire and The Humber","140","130","38710","34170"
"New entrant CS","2022","UK Hydrographic Office","Asian","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Hydrographic Office","Black","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Hydrographic Office","Mixed","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Hydrographic Office","Other ethnicity","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Hydrographic Office","Unknown","South West (England)","60","60","29680","26740"
"New entrant CS","2022","UK Hydrographic Office","White","South West (England)","60","60","26720","20420"
"New entrant CS","2022","UK Space Agency","Asian","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Space Agency","Asian","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Space Agency","Asian","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Space Agency","Black","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Space Agency","Black","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Space Agency","Black","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Space Agency","Mixed","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Space Agency","Mixed","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Space Agency","Mixed","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Space Agency","Other ethnicity","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Space Agency","Other ethnicity","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Space Agency","Other ethnicity","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Space Agency","Undeclared","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Space Agency","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Space Agency","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Space Agency","White","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Space Agency","White","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Space Agency","White","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Statistics Authority","Asian","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Statistics Authority","Asian","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Statistics Authority","Asian","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Statistics Authority","Asian","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Statistics Authority","Asian","Wales","40","40","[c]","[c]"
"New entrant CS","2022","UK Statistics Authority","Black","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Statistics Authority","Black","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Statistics Authority","Black","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Statistics Authority","Black","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Statistics Authority","Black","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Statistics Authority","Mixed","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Statistics Authority","Mixed","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Statistics Authority","Mixed","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Statistics Authority","Mixed","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Statistics Authority","Mixed","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Statistics Authority","Other ethnicity","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Statistics Authority","Other ethnicity","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Statistics Authority","Other ethnicity","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Statistics Authority","Other ethnicity","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Statistics Authority","Other ethnicity","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Statistics Authority","Undeclared","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Statistics Authority","Undeclared","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Statistics Authority","Undeclared","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Statistics Authority","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Statistics Authority","Unknown","South East (England)","50","40","21020","19860"
"New entrant CS","2022","UK Statistics Authority","Unknown","Wales","40","30","[c]","[c]"
"New entrant CS","2022","UK Statistics Authority","White","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Statistics Authority","White","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Statistics Authority","White","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Statistics Authority","White","South East (England)","290","230","25630","19860"
"New entrant CS","2022","UK Statistics Authority","White","Wales","440","430","31090","30710"
"New entrant CS","2022","UK Supreme Court","Asian","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Supreme Court","Black","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Supreme Court","Mixed","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Supreme Court","Other ethnicity","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Supreme Court","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Supreme Court","White","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Valuation Office Agency","Asian","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Valuation Office Agency","Asian","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Valuation Office Agency","Asian","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Valuation Office Agency","Asian","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Valuation Office Agency","Asian","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Valuation Office Agency","Asian","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Valuation Office Agency","Asian","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Valuation Office Agency","Asian","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Valuation Office Agency","Asian","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Valuation Office Agency","Asian","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Valuation Office Agency","Asian","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Valuation Office Agency","Black","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Valuation Office Agency","Black","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Valuation Office Agency","Black","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Valuation Office Agency","Black","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Valuation Office Agency","Black","North West (England)","[c]","[c]","[c]","[c]"
