"Status","Year","Region_ITL3","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Powys","Medicine","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Powys","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Powys","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Powys","Other","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Powys","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Powys","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Powys","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Powys","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Powys","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Powys","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Powys","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Powys","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Powys","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Redbridge and Waltham Forest","Legal","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Redbridge and Waltham Forest","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Redbridge and Waltham Forest","Operational Delivery","Female","40","30","[c]","[c]"
"New entrant CS","2021","Redbridge and Waltham Forest","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Redbridge and Waltham Forest","Unknown","Female","160","160","29490","31060"
"New entrant CS","2021","Redbridge and Waltham Forest","Unknown","Male","90","90","29210","31060"
"New entrant CS","2021","Sandwell","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sandwell","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sandwell","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sandwell","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Borders","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Borders","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Borders","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Borders","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Borders","Veterinarian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Borders","Veterinarian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sefton","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sefton","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sefton","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sefton","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sefton","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sefton","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sefton","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sefton","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sefton","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sefton","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sefton","Legal","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sefton","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sefton","Operational Delivery","Female","60","50","24610","21430"
"New entrant CS","2021","Sefton","Operational Delivery","Male","60","60","25820","21430"
"New entrant CS","2021","Sefton","Other","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sefton","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sefton","Policy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sefton","Policy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sefton","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sefton","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sefton","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sefton","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sefton","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sefton","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sefton","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sefton","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sefton","Tax","Female","40","40","[c]","[c]"
"New entrant CS","2021","Sefton","Tax","Male","30","30","[c]","[c]"
"New entrant CS","2021","Sefton","Unknown","Female","70","60","26950","27570"
"New entrant CS","2021","Sefton","Unknown","Male","40","40","[c]","[c]"
"New entrant CS","2021","Sheffield","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sheffield","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sheffield","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sheffield","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sheffield","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sheffield","Digital, Data and Technology","Male","50","50","[c]","[c]"
"New entrant CS","2021","Sheffield","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sheffield","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sheffield","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sheffield","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sheffield","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sheffield","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sheffield","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sheffield","Internal Audit","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sheffield","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sheffield","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sheffield","Legal","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sheffield","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sheffield","Medicine","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sheffield","Medicine","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sheffield","Operational Delivery","Female","110","100","23710","21430"
"New entrant CS","2021","Sheffield","Operational Delivery","Male","90","80","24080","21430"
"New entrant CS","2021","Sheffield","Operational Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sheffield","Operational Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sheffield","Other","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sheffield","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sheffield","Policy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sheffield","Policy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sheffield","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sheffield","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sheffield","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sheffield","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sheffield","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sheffield","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sheffield","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sheffield","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sheffield","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sheffield","Unknown","Female","190","180","25690","27570"
"New entrant CS","2021","Sheffield","Unknown","Male","130","130","25710","21010"
"New entrant CS","2021","Shetland Islands","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shetland Islands","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shetland Islands","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shetland Islands","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shetland Islands","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shetland Islands","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire CC","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire CC","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire CC","Medicine","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire CC","Medicine","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire CC","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire CC","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire CC","Other","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire CC","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire CC","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire CC","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire CC","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire CC","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire CC","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire CC","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire CC","Veterinarian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire CC","Veterinarian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Solihull","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Solihull","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Solihull","Legal","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Solihull","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Solihull","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Solihull","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Solihull","Other","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Solihull","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Solihull","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Solihull","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Solihull","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Solihull","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Solihull","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Solihull","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Solihull","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Solihull","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Somerset","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Somerset","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Somerset","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Somerset","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Somerset","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Somerset","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Somerset","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Somerset","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Somerset","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Somerset","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Somerset","Operational Delivery","Female","40","40","[c]","[c]"
"New entrant CS","2021","Somerset","Operational Delivery","Male","40","40","[c]","[c]"
"New entrant CS","2021","Somerset","Other","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Somerset","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Somerset","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Somerset","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Somerset","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Somerset","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Somerset","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Somerset","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Somerset","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Somerset","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Somerset","Unknown","Female","50","40","[c]","[c]"
"New entrant CS","2021","Somerset","Unknown","Male","30","30","[c]","[c]"
"New entrant CS","2021","Somerset","Veterinarian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Somerset","Veterinarian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South and West Derbyshire","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South and West Derbyshire","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South and West Derbyshire","Operational Delivery","Female","40","40","[c]","[c]"
"New entrant CS","2021","South and West Derbyshire","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South and West Derbyshire","Psychology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South and West Derbyshire","Psychology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South and West Derbyshire","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South and West Derbyshire","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South and West Derbyshire","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South and West Derbyshire","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Ayrshire","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Ayrshire","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Ayrshire","Other","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Ayrshire","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Ayrshire","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Ayrshire","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Ayrshire","Unknown","Female","50","50","[c]","[c]"
"New entrant CS","2021","South Ayrshire","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Hampshire","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Hampshire","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Hampshire","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Hampshire","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Hampshire","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Hampshire","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Hampshire","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Hampshire","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Hampshire","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Hampshire","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Hampshire","Legal","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Hampshire","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Hampshire","Medicine","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Hampshire","Medicine","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Hampshire","Operational Delivery","Female","160","140","25790","23050"
"New entrant CS","2021","South Hampshire","Operational Delivery","Male","120","110","26960","26590"
