"Status","Year","Profession_of_post","Ethnicity","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Economics","White","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","White","No function","30","30","[c]","[c]"
"New entrant CS","2022","Economics","White","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","White","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Asian","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Asian","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Asian","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Asian","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Asian","Finance","110","110","33340","30610"
"New entrant CS","2022","Finance","Asian","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Asian","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Asian","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Asian","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Asian","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Black","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Black","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Black","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Black","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Black","Finance","40","40","[c]","[c]"
"New entrant CS","2022","Finance","Black","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Black","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Black","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Black","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Black","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Mixed","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Mixed","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Mixed","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Mixed","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Mixed","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Mixed","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Mixed","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Mixed","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Mixed","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Mixed","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Other ethnicity","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Other ethnicity","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Other ethnicity","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Other ethnicity","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Other ethnicity","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Undeclared","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Undeclared","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Unknown","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Unknown","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Unknown","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Unknown","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Unknown","Finance","290","230","35640","32790"
"New entrant CS","2022","Finance","Unknown","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Unknown","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Unknown","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","Finance","White","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","White","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","White","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","White","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","White","Finance","500","480","33810","30280"
"New entrant CS","2022","Finance","White","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","White","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","White","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","White","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","White","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","White","Unknown","100","100","38680","33000"
"New entrant CS","2022","Geography","Asian","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","Asian","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","Black","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","Black","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","Mixed","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","Mixed","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","Other ethnicity","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","Other ethnicity","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","Undeclared","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","Unknown","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","Unknown","No function","30","30","[c]","[c]"
"New entrant CS","2022","Geography","White","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","White","No function","40","40","[c]","[c]"
"New entrant CS","2022","Human Resources","Asian","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Asian","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Asian","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Asian","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Asian","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Asian","Human Resources","80","70","31960","28310"
"New entrant CS","2022","Human Resources","Asian","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Asian","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Asian","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Asian","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Black","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Black","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Black","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Black","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Black","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Black","Human Resources","50","50","30640","28110"
"New entrant CS","2022","Human Resources","Black","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Black","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Black","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Black","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Mixed","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Mixed","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Mixed","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Mixed","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Mixed","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Mixed","Human Resources","40","40","[c]","[c]"
"New entrant CS","2022","Human Resources","Mixed","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Mixed","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Mixed","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Mixed","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Other ethnicity","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Other ethnicity","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Other ethnicity","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Other ethnicity","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Other ethnicity","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Undeclared","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","Human Resources","240","210","35100","29180"
"New entrant CS","2022","Human Resources","Unknown","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","White","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","White","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","White","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","White","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","White","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","White","Human Resources","610","580","33310","30200"
"New entrant CS","2022","Human Resources","White","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","White","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","White","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","White","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","White","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","Asian","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","Asian","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","Black","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","Black","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","Mixed","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","Mixed","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","Other ethnicity","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","Other ethnicity","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","Undeclared","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","Unknown","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","White","No function","130","130","59840","51360"
"New entrant CS","2022","Inspector of Education and Training","White","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Asian","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Asian","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Asian","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Asian","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Asian","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Black","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Black","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Black","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Black","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Black","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Mixed","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Mixed","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Mixed","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Mixed","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Mixed","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Other ethnicity","Analysis","[c]","[c]","[c]","[c]"
