"Status","Year","Parent_department","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Food Standards Agency","Operational Delivery","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Operational Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Operational Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Operational Research","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Other","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Policy","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Policy","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Policy","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Policy","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Policy","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Policy","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Policy","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Science and Engineering","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Science and Engineering","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Science and Engineering","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Social Research","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Veterinarian","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Commercial","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Communications","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Digital, Data and Technology","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Economics","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Economics","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Finance","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Human Resources","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Internal Audit","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Medicine","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Operational Delivery","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Other","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Other","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Other","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Policy","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Policy","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Policy","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Policy","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Project Delivery","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Security","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Security","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Statistics","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Tax","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Unknown","London","280","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Communications","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Digital, Data and Technology","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Finance","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Internal Audit","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Legal","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Operational Delivery","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Operational Delivery","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Operational Delivery","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Operational Delivery","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Operational Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Other","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Project Delivery","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Property","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Property","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Property","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Property","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Property","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Property","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Property","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Statistics","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Statistics","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Tax","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Tax","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Tax","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Tax","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Tax","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Tax","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Unknown","East Midlands (England)","70","60","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Unknown","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Unknown","London","230","230","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Unknown","North East (England)","220","210","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Unknown","North West (England)","230","230","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Unknown","Scotland","260","240","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Unknown","Wales","70","60","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Unknown","West Midlands (England)","80","80","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Unknown","Yorkshire and The Humber","90","90","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","Communications","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","Communications","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","Counter Fraud","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","Digital, Data and Technology","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","Economics","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","Human Resources","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","Internal Audit","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","Other","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","Other","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","Policy","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","Policy","London","140","130","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","Policy","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","Statistics","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","Statistics","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Commercial","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Commercial","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Commercial","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Communications","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Communications","Wales","[c]","[c]","[c]","[c]"
