"Status","Year","Sexual_orientation","Region_ITL2","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","LGBO","Eastern Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Eastern Scotland","White","100","100","27430","26960"
"New entrant CS","2021","LGBO","Essex","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Essex","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Essex","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Essex","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Essex","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Essex","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Essex","White","30","30","[c]","[c]"
"New entrant CS","2021","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","White","170","160","27700","27570"
"New entrant CS","2021","LGBO","Greater Manchester","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Greater Manchester","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Greater Manchester","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Greater Manchester","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Greater Manchester","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Greater Manchester","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Greater Manchester","White","180","170","27210","27570"
"New entrant CS","2021","LGBO","Hampshire and Isle of Wight","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Hampshire and Isle of Wight","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Hampshire and Isle of Wight","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Hampshire and Isle of Wight","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Hampshire and Isle of Wight","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Hampshire and Isle of Wight","White","100","100","26690","27570"
"New entrant CS","2021","LGBO","Herefordshire, Worcestershire and Warwickshire","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Herefordshire, Worcestershire and Warwickshire","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Herefordshire, Worcestershire and Warwickshire","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Herefordshire, Worcestershire and Warwickshire","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Herefordshire, Worcestershire and Warwickshire","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Herefordshire, Worcestershire and Warwickshire","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Highlands and Islands","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Highlands and Islands","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Highlands and Islands","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Highlands and Islands","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Highlands and Islands","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Highlands and Islands","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Inner London - East","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Inner London - East","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Inner London - East","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Inner London - East","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Inner London - East","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Inner London - East","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Inner London - East","White","160","150","33190","31060"
"New entrant CS","2021","LGBO","Inner London - West","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Inner London - West","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Inner London - West","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Inner London - West","Mixed","50","50","[c]","[c]"
"New entrant CS","2021","LGBO","Inner London - West","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Inner London - West","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Inner London - West","White","460","450","36320","32980"
"New entrant CS","2021","LGBO","Kent","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Kent","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Kent","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Kent","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Kent","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Kent","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Kent","White","60","60","27950","29290"
"New entrant CS","2021","LGBO","Lancashire","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Lancashire","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Lancashire","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Lancashire","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Lancashire","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Lancashire","White","80","80","22580","21010"
"New entrant CS","2021","LGBO","Leicestershire, Rutland and Northamptonshire","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Leicestershire, Rutland and Northamptonshire","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Leicestershire, Rutland and Northamptonshire","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Leicestershire, Rutland and Northamptonshire","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Leicestershire, Rutland and Northamptonshire","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Leicestershire, Rutland and Northamptonshire","White","40","40","[c]","[c]"
"New entrant CS","2021","LGBO","Lincolnshire","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Lincolnshire","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Lincolnshire","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Lincolnshire","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Lincolnshire","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Lincolnshire","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Merseyside","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Merseyside","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Merseyside","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Merseyside","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Merseyside","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Merseyside","White","60","60","24010","24690"
"New entrant CS","2021","LGBO","North Eastern Scotland","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","North Eastern Scotland","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","North Eastern Scotland","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","North Eastern Scotland","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","North Eastern Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","North Eastern Scotland","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","North Yorkshire","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","North Yorkshire","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","North Yorkshire","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","North Yorkshire","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","North Yorkshire","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","North Yorkshire","White","40","40","[c]","[c]"
"New entrant CS","2021","LGBO","Northern Ireland","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Northern Ireland","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Northern Ireland","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Northern Ireland","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Northern Ireland","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Northern Ireland","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Northumberland and Tyne and Wear","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Northumberland and Tyne and Wear","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Northumberland and Tyne and Wear","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Northumberland and Tyne and Wear","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Northumberland and Tyne and Wear","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Northumberland and Tyne and Wear","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Northumberland and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Northumberland and Tyne and Wear","White","130","130","24330","21010"
"New entrant CS","2021","LGBO","Outer London - East and North East","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Outer London - East and North East","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Outer London - East and North East","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Outer London - East and North East","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Outer London - East and North East","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Outer London - East and North East","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Outer London - South","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Outer London - South","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Outer London - South","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Outer London - South","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Outer London - South","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Outer London - South","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Outer London - South","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Outer London - West and North West","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Outer London - West and North West","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Outer London - West and North West","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Outer London - West and North West","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Outer London - West and North West","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Outer London - West and North West","White","50","50","30220","31060"
"New entrant CS","2021","LGBO","Overseas","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Overseas","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Overseas","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Overseas","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Overseas","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Overseas","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Shropshire and Staffordshire","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Shropshire and Staffordshire","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Shropshire and Staffordshire","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Shropshire and Staffordshire","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Shropshire and Staffordshire","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Shropshire and Staffordshire","White","70","70","23410","22920"
"New entrant CS","2021","LGBO","South Yorkshire","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","South Yorkshire","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","South Yorkshire","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","South Yorkshire","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","South Yorkshire","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","South Yorkshire","White","60","60","24750","22180"
"New entrant CS","2021","LGBO","Southern Scotland","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Southern Scotland","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Southern Scotland","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Southern Scotland","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Southern Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Southern Scotland","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Surrey, East and West Sussex","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Surrey, East and West Sussex","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Surrey, East and West Sussex","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Surrey, East and West Sussex","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Surrey, East and West Sussex","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Surrey, East and West Sussex","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Surrey, East and West Sussex","White","110","110","26390","27570"
"New entrant CS","2021","LGBO","Tees Valley and Durham","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Tees Valley and Durham","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Tees Valley and Durham","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Tees Valley and Durham","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Tees Valley and Durham","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Tees Valley and Durham","White","30","30","[c]","[c]"
"New entrant CS","2021","LGBO","Unknown","Asian","[c]","[c]","[c]","[c]"
