"Status","Year","Function_of_post","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","No function","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Economics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Economics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Geography","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Geography","Male","50","50","27790","20420"
"New entrant CS","2022","No function","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Inspector of Education and Training","Female","120","120","55860","46360"
"New entrant CS","2022","No function","Inspector of Education and Training","Male","40","40","[c]","[c]"
"New entrant CS","2022","No function","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Internal Audit","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","International Trade","Female","110","110","36840","31800"
"New entrant CS","2022","No function","International Trade","Male","90","90","37190","31800"
"New entrant CS","2022","No function","Knowledge and Information Management","Female","80","80","30620","28040"
"New entrant CS","2022","No function","Knowledge and Information Management","Male","40","40","[c]","[c]"
"New entrant CS","2022","No function","Legal","Female","90","90","34090","30450"
"New entrant CS","2022","No function","Legal","Male","40","40","[c]","[c]"
"New entrant CS","2022","No function","Medicine","Female","60","50","72690","82450"
"New entrant CS","2022","No function","Medicine","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Operational Delivery","Female","19570","18520","26260","24080"
"New entrant CS","2022","No function","Operational Delivery","Male","12420","12060","26770","24620"
"New entrant CS","2022","No function","Operational Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Operational Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Other","Female","430","410","28150","25750"
"New entrant CS","2022","No function","Other","Male","360","360","30370","24960"
"New entrant CS","2022","No function","Planning","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Planning","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Policy","Female","1960","1900","36130","33210"
"New entrant CS","2022","No function","Policy","Male","1460","1430","36820","33570"
"New entrant CS","2022","No function","Project Delivery","Female","40","40","[c]","[c]"
"New entrant CS","2022","No function","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Psychology","Female","180","180","26600","27700"
"New entrant CS","2022","No function","Psychology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Science and Engineering","Female","560","530","31950","29350"
"New entrant CS","2022","No function","Science and Engineering","Male","430","420","30960","28590"
"New entrant CS","2022","No function","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Statistics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Statistics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Tax","Female","940","910","27500","26590"
"New entrant CS","2022","No function","Tax","Male","1000","990","28230","26590"
"New entrant CS","2022","No function","Unknown","Female","840","820","31080","28000"
"New entrant CS","2022","No function","Unknown","Male","620","620","33400","28000"
"New entrant CS","2022","No function","Veterinarian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Veterinarian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Commercial","Female","30","30","[c]","[c]"
"New entrant CS","2022","Project Delivery","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Economics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Economics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Operational Delivery","Female","80","80","26530","23490"
"New entrant CS","2022","Project Delivery","Operational Delivery","Male","40","40","[c]","[c]"
"New entrant CS","2022","Project Delivery","Other","Female","100","100","25600","24750"
"New entrant CS","2022","Project Delivery","Other","Male","150","150","29370","26550"
"New entrant CS","2022","Project Delivery","Policy","Female","30","30","[c]","[c]"
"New entrant CS","2022","Project Delivery","Policy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Project Delivery","Female","500","490","35730","33000"
"New entrant CS","2022","Project Delivery","Project Delivery","Male","500","500","38800","37610"
"New entrant CS","2022","Project Delivery","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Science and Engineering","Female","60","60","35660","33000"
"New entrant CS","2022","Project Delivery","Science and Engineering","Male","360","360","34420","33000"
"New entrant CS","2022","Project Delivery","Tax","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Tax","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Operational Delivery","Female","140","140","22420","21750"
"New entrant CS","2022","Property","Operational Delivery","Male","90","90","22550","21750"
"New entrant CS","2022","Property","Other","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Other","Male","30","30","[c]","[c]"
"New entrant CS","2022","Property","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Property","Female","330","320","32670","27810"
"New entrant CS","2022","Property","Property","Male","430","430","36060","33000"
"New entrant CS","2022","Property","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Intelligence Analysis","Male","40","40","[c]","[c]"
"New entrant CS","2022","Security","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Other","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Security","Female","140","140","27380","25000"
"New entrant CS","2022","Security","Security","Male","490","490","28110","25000"
"New entrant CS","2022","Security","Unknown","Female","60","60","30270","32000"
"New entrant CS","2022","Security","Unknown","Male","100","100","30970","27500"
"New entrant CS","2022","Unknown","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data and Technology","Female","80","70","42590","41950"
"New entrant CS","2022","Unknown","Digital, Data and Technology","Male","180","180","46990","41950"
"New entrant CS","2022","Unknown","Economics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Economics","Male","40","40","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","Female","70","70","36580","30200"
"New entrant CS","2022","Unknown","Finance","Male","80","80","36420","33000"
"New entrant CS","2022","Unknown","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Medicine","Female","180","150","39330","34170"
"New entrant CS","2022","Unknown","Medicine","Male","80","60","55580","45840"
"New entrant CS","2022","Unknown","Operational Delivery","Female","910","870","25400","24880"
"New entrant CS","2022","Unknown","Operational Delivery","Male","930","850","26740","24880"
"New entrant CS","2022","Unknown","Operational Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Operational Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other","Female","510","490","25100","21170"
"New entrant CS","2022","Unknown","Other","Male","500","500","25240","21170"
"New entrant CS","2022","Unknown","Planning","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Planning","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Policy","Female","190","180","36680","35050"
"New entrant CS","2022","Unknown","Policy","Male","160","160","37990","36650"
"New entrant CS","2022","Unknown","Project Delivery","Female","70","70","38710","35050"
"New entrant CS","2022","Unknown","Project Delivery","Male","60","60","36050","35050"
"New entrant CS","2022","Unknown","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Science and Engineering","Male","100","100","30270","26350"
"New entrant CS","2022","Unknown","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Social Research","Female","40","40","[c]","[c]"
"New entrant CS","2022","Unknown","Social Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Statistics","Female","40","40","[c]","[c]"
"New entrant CS","2022","Unknown","Statistics","Male","30","30","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Female","3040","2910","30230","27230"
"New entrant CS","2022","Unknown","Unknown","Male","2130","2090","30540","27230"
"New entrant CS","2022","Unknown","Veterinarian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Veterinarian","Male","[c]","[c]","[c]","[c]"
"Notes","Summary figures are suppressed when information relates to less than 30 civil servants for FTE or Headcount, and less than 50 civil servants for median and mean salary (shown as [c]). Additionally, zero responses have been suppressed for GPDR protected characteristics. Figures are rounded to the nearest 10, or £10 as appropriate.","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","",""
