"Status","Year","Responsibility_level","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Unknown","Leeds","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Leeds","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Leeds","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Lewisham and Southwark","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Lewisham and Southwark","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Lewisham and Southwark","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Lincolnshire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Lincolnshire CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Liverpool","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Liverpool","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Liverpool","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Manchester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Manchester","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Manchester","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Merton, Kingston upon Thames and Sutton","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Merton, Kingston upon Thames and Sutton","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mid Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mid Lancashire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mid Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Milton Keynes","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Milton Keynes","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","North Hampshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","North Hampshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","North Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","North Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Nottingham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Nottingham","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Nottingham","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Oxfordshire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Oxfordshire CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Plymouth","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Plymouth","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Portsmouth","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Portsmouth","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Powys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Powys","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Powys","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Redbridge and Waltham Forest","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Redbridge and Waltham Forest","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Sandwell","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Sandwell","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Sefton","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Sefton","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Sefton","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Sheffield","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Sheffield","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South Hampshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South Hampshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South Teesside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South Teesside","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South West Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South West Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Southampton","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Southampton","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Staffordshire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Staffordshire CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Stoke-on-Trent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Stoke-on-Trent","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Suffolk CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Suffolk CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Suffolk CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Swansea","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Swansea","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Telford and Wrekin","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Telford and Wrekin","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Telford and Wrekin","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Tower Hamlets","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Tower Hamlets","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Tower Hamlets","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Tyneside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Tyneside","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Tyneside","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Tyneside","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Warrington","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Warrington","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Warwickshire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Warwickshire CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Cumbria","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Northamptonshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Surrey","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Surrey","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Westminster","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Westminster","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Westminster","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Westminster","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Wirral","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Wirral","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Wolverhampton","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Wolverhampton","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Aberdeen City and Aberdeenshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Aberdeen City and Aberdeenshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Aberdeen City and Aberdeenshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Aberdeen City and Aberdeenshire","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","AA/AO","Angus and Dundee City","Heterosexual / straight","60","60","21040","21010"
"New entrant CS","2021","AA/AO","Angus and Dundee City","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Angus and Dundee City","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Angus and Dundee City","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Antrim and Newtownabbey","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Antrim and Newtownabbey","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Antrim and Newtownabbey","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Ards and North Down","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Ards and North Down","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Ards and North Down","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Barking & Dagenham and Havering","Heterosexual / straight","30","30","[c]","[c]"
"New entrant CS","2021","AA/AO","Barking & Dagenham and Havering","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Barking & Dagenham and Havering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Barnet","Heterosexual / straight","70","60","23590","23530"
"New entrant CS","2021","AA/AO","Barnet","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Barnet","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Barnet","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Barnsley, Doncaster and Rotherham","Heterosexual / straight","100","100","21380","21010"
"New entrant CS","2021","AA/AO","Barnsley, Doncaster and Rotherham","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Barnsley, Doncaster and Rotherham","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Barnsley, Doncaster and Rotherham","Unknown","70","70","21900","22850"
"New entrant CS","2021","AA/AO","Bath and North East Somerset, North Somerset and South Gloucestershire","Heterosexual / straight","60","60","20900","20920"
"New entrant CS","2021","AA/AO","Bath and North East Somerset, North Somerset and South Gloucestershire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Bath and North East Somerset, North Somerset and South Gloucestershire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","30","30","[c]","[c]"
"New entrant CS","2021","AA/AO","Bedford","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Bedford","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Bedford","Unknown","50","50","[c]","[c]"
"New entrant CS","2021","AA/AO","Belfast","Heterosexual / straight","60","50","20210","20140"
"New entrant CS","2021","AA/AO","Belfast","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Belfast","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Belfast","Unknown","120","110","20210","20140"
"New entrant CS","2021","AA/AO","Berkshire","Heterosexual / straight","80","80","25520","25070"
"New entrant CS","2021","AA/AO","Berkshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Berkshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Berkshire","Unknown","60","50","25340","25540"
"New entrant CS","2021","AA/AO","Bexley and Greenwich","Heterosexual / straight","80","80","26440","25420"
"New entrant CS","2021","AA/AO","Bexley and Greenwich","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Bexley and Greenwich","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Bexley and Greenwich","Unknown","80","70","27160","28720"
"New entrant CS","2021","AA/AO","Birmingham","Heterosexual / straight","200","200","20370","20140"
"New entrant CS","2021","AA/AO","Birmingham","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Birmingham","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Birmingham","Unknown","230","230","20200","20140"
"New entrant CS","2021","AA/AO","Blackburn with Darwen","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Blackburn with Darwen","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Blackburn with Darwen","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Blackpool","Heterosexual / straight","430","430","21030","21010"
"New entrant CS","2021","AA/AO","Blackpool","LGBO","50","50","[c]","[c]"
"New entrant CS","2021","AA/AO","Blackpool","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Blackpool","Unknown","80","80","20990","21010"
"New entrant CS","2021","AA/AO","Bournemouth and Poole","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Bournemouth and Poole","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Bournemouth and Poole","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Bradford","Heterosexual / straight","50","50","[c]","[c]"
"New entrant CS","2021","AA/AO","Bradford","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Bradford","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Bradford","Unknown","70","70","20150","20140"
"New entrant CS","2021","AA/AO","Breckland and South Norfolk","Heterosexual / straight","30","30","[c]","[c]"
"New entrant CS","2021","AA/AO","Breckland and South Norfolk","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Breckland and South Norfolk","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Breckland and South Norfolk","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Brent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Brent","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Brent","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Brent","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Bridgend and Neath Port Talbot","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Bridgend and Neath Port Talbot","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Bridgend and Neath Port Talbot","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Bridgend and Neath Port Talbot","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Brighton and Hove","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Brighton and Hove","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Brighton and Hove","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Brighton and Hove","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Bristol, City of","Heterosexual / straight","140","140","20480","20980"
"New entrant CS","2021","AA/AO","Bristol, City of","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Bristol, City of","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Bristol, City of","Unknown","70","70","20790","20600"
"New entrant CS","2021","AA/AO","Bromley","Heterosexual / straight","40","30","[c]","[c]"
"New entrant CS","2021","AA/AO","Bromley","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Bromley","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Buckinghamshire CC","Heterosexual / straight","60","60","23180","21500"
"New entrant CS","2021","AA/AO","Buckinghamshire CC","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Buckinghamshire CC","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Buckinghamshire CC","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Caithness and Sutherland and Ross and Cromarty","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Caithness and Sutherland and Ross and Cromarty","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Caithness and Sutherland and Ross and Cromarty","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Calderdale and Kirklees","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Calderdale and Kirklees","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Calderdale and Kirklees","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Calderdale and Kirklees","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Cambridgeshire CC","Heterosexual / straight","80","70","22070","21290"
"New entrant CS","2021","AA/AO","Cambridgeshire CC","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Cambridgeshire CC","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Cambridgeshire CC","Unknown","50","40","[c]","[c]"
"New entrant CS","2021","AA/AO","Camden and City of London","Heterosexual / straight","70","70","22850","22680"
"New entrant CS","2021","AA/AO","Camden and City of London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Camden and City of London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Camden and City of London","Unknown","100","100","22440","22680"
"New entrant CS","2021","AA/AO","Cardiff and Vale of Glamorgan","Heterosexual / straight","240","230","20380","20250"
"New entrant CS","2021","AA/AO","Cardiff and Vale of Glamorgan","LGBO","30","30","[c]","[c]"
"New entrant CS","2021","AA/AO","Cardiff and Vale of Glamorgan","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Cardiff and Vale of Glamorgan","Unknown","260","250","20320","20140"
"New entrant CS","2021","AA/AO","Causeway Coast and Glens","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Causeway Coast and Glens","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Causeway Coast and Glens","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Central Bedfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Central Bedfordshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Central Bedfordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Central Hampshire","Heterosexual / straight","100","100","21650","20920"
"New entrant CS","2021","AA/AO","Central Hampshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Central Hampshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Central Hampshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Central Valleys","Heterosexual / straight","40","30","[c]","[c]"
"New entrant CS","2021","AA/AO","Central Valleys","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Central Valleys","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Cheshire East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Cheshire East","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Cheshire East","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Cheshire East","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Cheshire West and Chester","Heterosexual / straight","80","80","21010","21010"
"New entrant CS","2021","AA/AO","Cheshire West and Chester","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Cheshire West and Chester","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Cheshire West and Chester","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Chorley and West Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Chorley and West Lancashire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Chorley and West Lancashire","Unknown","40","40","[c]","[c]"
