"Status","Year","Sexual_orientation","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","LGBO","Ministry of Defence","Female","100","100","27070","25530"
"New entrant CS","2022","LGBO","Ministry of Defence","Male","80","80","32440","28700"
"New entrant CS","2022","LGBO","Ministry of Justice","Female","700","680","26300","23170"
"New entrant CS","2022","LGBO","Ministry of Justice","Male","290","290","27810","24430"
"New entrant CS","2022","LGBO","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Office of Gas and Electricity Markets","Male","30","30","[c]","[c]"
"New entrant CS","2022","LGBO","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Office of the Secretary of State for Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Office of the Secretary of State for Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Scottish Government","Female","190","190","29530","27230"
"New entrant CS","2022","LGBO","Scottish Government","Male","130","130","29330","27230"
"New entrant CS","2022","LGBO","The National Archives","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","The National Archives","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","UK Statistics Authority","Female","50","40","[c]","[c]"
"New entrant CS","2022","LGBO","UK Statistics Authority","Male","40","40","[c]","[c]"
"New entrant CS","2022","LGBO","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Welsh Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Welsh Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Attorney General's Departments","Female","40","40","[c]","[c]"
"New entrant CS","2022","Undeclared","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cabinet Office","Female","30","30","[c]","[c]"
"New entrant CS","2022","Undeclared","Cabinet Office","Male","40","40","[c]","[c]"
"New entrant CS","2022","Undeclared","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Business, Energy and Industrial Strategy","Female","50","50","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Business, Energy and Industrial Strategy","Male","60","60","33460","31200"
"New entrant CS","2022","Undeclared","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Education","Female","40","40","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Education","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Environment, Food and Rural Affairs","Female","90","90","33840","32560"
"New entrant CS","2022","Undeclared","Department for Environment, Food and Rural Affairs","Male","80","80","33900","32560"
"New entrant CS","2022","Undeclared","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Transport","Female","40","30","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Transport","Male","50","50","33110","30350"
"New entrant CS","2022","Undeclared","Department for Work and Pensions","Female","250","240","26020","27570"
"New entrant CS","2022","Undeclared","Department for Work and Pensions","Male","220","220","27190","27570"
"New entrant CS","2022","Undeclared","Department of Health and Social Care","Female","530","340","35670","32330"
"New entrant CS","2022","Undeclared","Department of Health and Social Care","Male","300","170","36760","32560"
"New entrant CS","2022","Undeclared","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HM Revenue and Customs","Female","110","110","26710","26590"
"New entrant CS","2022","Undeclared","HM Revenue and Customs","Male","120","120","29430","26590"
"New entrant CS","2022","Undeclared","HM Treasury","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HM Treasury","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Home Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Home Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ministry of Defence","Female","60","50","29590","26350"
"New entrant CS","2022","Undeclared","Ministry of Defence","Male","90","90","33470","32350"
"New entrant CS","2022","Undeclared","Ministry of Justice","Female","370","350","27970","24800"
"New entrant CS","2022","Undeclared","Ministry of Justice","Male","210","200","30890","28140"
"New entrant CS","2022","Undeclared","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Scottish Government","Female","80","80","31220","27230"
"New entrant CS","2022","Undeclared","Scottish Government","Male","60","60","30440","27230"
"New entrant CS","2022","Undeclared","The National Archives","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","The National Archives","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","UK Statistics Authority","Female","40","30","[c]","[c]"
"New entrant CS","2022","Undeclared","UK Statistics Authority","Male","30","30","[c]","[c]"
"New entrant CS","2022","Undeclared","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Welsh Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Welsh Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Cabinet Office","Female","550","540","36380","28000"
"New entrant CS","2022","Unknown","Cabinet Office","Male","480","480","42650","28000"
"New entrant CS","2022","Unknown","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Charity Commission","Female","40","30","[c]","[c]"
"New entrant CS","2022","Unknown","Charity Commission","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Business, Energy and Industrial Strategy","Female","150","140","30980","27380"
"New entrant CS","2022","Unknown","Department for Business, Energy and Industrial Strategy","Male","140","140","31020","27680"
"New entrant CS","2022","Unknown","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Education","Female","130","130","33630","30320"
"New entrant CS","2022","Unknown","Department for Education","Male","90","90","37530","36500"
"New entrant CS","2022","Unknown","Department for Environment, Food and Rural Affairs","Female","480","450","28160","24370"
"New entrant CS","2022","Unknown","Department for Environment, Food and Rural Affairs","Male","390","380","29570","24920"
"New entrant CS","2022","Unknown","Department for International Trade","Female","80","80","35020","31800"
"New entrant CS","2022","Unknown","Department for International Trade","Male","70","70","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Levelling Up, Housing and Communities","Female","70","70","34500","33210"
"New entrant CS","2022","Unknown","Department for Levelling Up, Housing and Communities","Male","60","60","33970","32000"
"New entrant CS","2022","Unknown","Department for Transport","Female","360","340","29650","26130"
"New entrant CS","2022","Unknown","Department for Transport","Male","500","480","29490","26130"
"New entrant CS","2022","Unknown","Department for Work and Pensions","Female","870","840","25800","27570"
"New entrant CS","2022","Unknown","Department for Work and Pensions","Male","660","650","27630","27570"
"New entrant CS","2022","Unknown","Department of Health and Social Care","Female","320","300","43540","36820"
"New entrant CS","2022","Unknown","Department of Health and Social Care","Male","210","200","48310","40650"
"New entrant CS","2022","Unknown","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","HM Land Registry","Female","140","130","27250","22600"
"New entrant CS","2022","Unknown","HM Land Registry","Male","80","80","26990","27130"
"New entrant CS","2022","Unknown","HM Revenue and Customs","Female","1920","1830","25800","21750"
"New entrant CS","2022","Unknown","HM Revenue and Customs","Male","1710","1690","26980","26590"
"New entrant CS","2022","Unknown","HM Treasury","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","HM Treasury","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Home Office","Female","930","890","28490","24880"
"New entrant CS","2022","Unknown","Home Office","Male","1020","950","30720","25770"
"New entrant CS","2022","Unknown","Ministry of Defence","Female","700","670","28620","26030"
"New entrant CS","2022","Unknown","Ministry of Defence","Male","1140","1130","29360","25540"
