"Status","Year","Ethnicity","Region_ITL2","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Black","Highlands and Islands","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Highlands and Islands","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Highlands and Islands","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Highlands and Islands","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Highlands and Islands","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Highlands and Islands","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Highlands and Islands","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Inner London - East","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Inner London - East","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Inner London - East","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Inner London - East","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Inner London - East","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Inner London - East","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Inner London - East","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Inner London - East","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Inner London - East","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Inner London - East","No function","330","330","32360","31060"
"New entrant CS","2022","Black","Inner London - East","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Inner London - East","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Inner London - East","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Inner London - West","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Inner London - West","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Inner London - West","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Inner London - West","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Inner London - West","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Inner London - West","Digital, Data & Technology","40","40","[c]","[c]"
"New entrant CS","2022","Black","Inner London - West","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Inner London - West","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Inner London - West","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Inner London - West","Legal","50","50","[c]","[c]"
"New entrant CS","2022","Black","Inner London - West","No function","240","230","32590","31060"
"New entrant CS","2022","Black","Inner London - West","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Inner London - West","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Inner London - West","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Kent","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Kent","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Kent","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Kent","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Kent","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Kent","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Kent","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Kent","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Kent","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Kent","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Lancashire","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Lancashire","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Lancashire","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Lancashire","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Lancashire","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Lancashire","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Lancashire","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Lancashire","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Lancashire","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Lancashire","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Lancashire","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Lancashire","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Lancashire","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Leicestershire, Rutland and Northamptonshire","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Leicestershire, Rutland and Northamptonshire","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Leicestershire, Rutland and Northamptonshire","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Leicestershire, Rutland and Northamptonshire","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Leicestershire, Rutland and Northamptonshire","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Leicestershire, Rutland and Northamptonshire","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Leicestershire, Rutland and Northamptonshire","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Leicestershire, Rutland and Northamptonshire","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Leicestershire, Rutland and Northamptonshire","No function","30","30","[c]","[c]"
"New entrant CS","2022","Black","Leicestershire, Rutland and Northamptonshire","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Lincolnshire","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Lincolnshire","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Lincolnshire","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Lincolnshire","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Lincolnshire","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Lincolnshire","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Lincolnshire","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Lincolnshire","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Lincolnshire","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Merseyside","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Merseyside","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Merseyside","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Merseyside","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Merseyside","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Merseyside","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Merseyside","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Merseyside","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Merseyside","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Merseyside","No function","40","30","[c]","[c]"
"New entrant CS","2022","Black","Merseyside","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Merseyside","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","North Eastern Scotland","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","North Eastern Scotland","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","North Eastern Scotland","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","North Eastern Scotland","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","North Eastern Scotland","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","North Eastern Scotland","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","North Eastern Scotland","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","North Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","North Yorkshire","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","North Yorkshire","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","North Yorkshire","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","North Yorkshire","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","North Yorkshire","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","North Yorkshire","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","North Yorkshire","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","North Yorkshire","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","North Yorkshire","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","North Yorkshire","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","North Yorkshire","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","North Yorkshire","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","North Yorkshire","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Northern Ireland","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Northern Ireland","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Northern Ireland","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Northern Ireland","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Northern Ireland","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Northern Ireland","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Northern Ireland","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Northern Ireland","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Northern Ireland","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Northern Ireland","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Northern Ireland","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Northern Ireland","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Northumberland, and Tyne and Wear","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Northumberland, and Tyne and Wear","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Northumberland, and Tyne and Wear","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Northumberland, and Tyne and Wear","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Northumberland, and Tyne and Wear","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Northumberland, and Tyne and Wear","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Northumberland, and Tyne and Wear","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Northumberland, and Tyne and Wear","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Northumberland, and Tyne and Wear","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Northumberland, and Tyne and Wear","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Northumberland, and Tyne and Wear","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Northumberland, and Tyne and Wear","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Northumberland, and Tyne and Wear","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Northumberland, and Tyne and Wear","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Northumberland, and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Outer London - East and North East","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Outer London - East and North East","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Outer London - East and North East","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Outer London - East and North East","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Outer London - East and North East","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Outer London - East and North East","No function","120","110","30840","31060"
"New entrant CS","2022","Black","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Outer London - South","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Outer London - South","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Outer London - South","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Outer London - South","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Outer London - South","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Outer London - South","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Outer London - South","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Outer London - South","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Outer London - South","No function","120","120","31090","31060"
"New entrant CS","2022","Black","Outer London - South","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Outer London - South","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Outer London - South","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Outer London - West and North West","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Outer London - West and North West","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Outer London - West and North West","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Outer London - West and North West","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Outer London - West and North West","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Outer London - West and North West","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Outer London - West and North West","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Outer London - West and North West","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Outer London - West and North West","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Outer London - West and North West","No function","140","130","30030","31060"
"New entrant CS","2022","Black","Outer London - West and North West","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Outer London - West and North West","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Outer London - West and North West","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Overseas","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Overseas","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Overseas","Digital, Data & Technology","[c]","[c]","[c]","[c]"
