"Status","Year","Disability","Function_of_post","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Unknown","Property","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Property","140","140","33340","27880"
"New entrant CS","2021","Unknown","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Security","300","300","28690","25540"
"New entrant CS","2021","Unknown","Security","Unknown","70","70","24070","20800"
"New entrant CS","2021","Unknown","Unknown","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Digital, Data and Technology","130","130","49290","48200"
"New entrant CS","2021","Unknown","Unknown","Economics","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Human Resources","40","30","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Intelligence Analysis","50","50","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Medicine","110","90","47410","37890"
"New entrant CS","2021","Unknown","Unknown","Operational Delivery","960","940","25330","24880"
"New entrant CS","2021","Unknown","Unknown","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Other","390","390","30470","28650"
"New entrant CS","2021","Unknown","Unknown","Policy","230","220","41500","36500"
"New entrant CS","2021","Unknown","Unknown","Project Delivery","70","70","40520","35050"
"New entrant CS","2021","Unknown","Unknown","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Science and Engineering","30","30","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Unknown","3180","3100","30280","27570"
"New entrant CS","2022","Declared disabled","Analysis","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Geography","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Statistics","40","40","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Commercial","40","40","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Counter Fraud","Counter Fraud","80","80","26340","25110"
"New entrant CS","2022","Declared disabled","Counter Fraud","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Counter Fraud","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Counter Fraud","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Counter Fraud","Operational Delivery","40","40","[c]","[c]"
"New entrant CS","2022","Declared disabled","Counter Fraud","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Counter Fraud","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Counter Fraud","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Debt","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Debt","Other","40","40","[c]","[c]"
"New entrant CS","2022","Declared disabled","Debt","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Debt","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","Digital, Data and Technology","160","160","35860","33080"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","Declared disabled","Finance","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Finance","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Finance","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Finance","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Finance","Finance","50","50","33450","29360"
"New entrant CS","2022","Declared disabled","Finance","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Finance","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Finance","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Finance","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Finance","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Grants Management","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Grants Management","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Human Resources","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Human Resources","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Human Resources","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Human Resources","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Human Resources","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Human Resources","Human Resources","80","80","32840","29740"
"New entrant CS","2022","Declared disabled","Human Resources","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Human Resources","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Human Resources","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Human Resources","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Human Resources","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Human Resources","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Human Resources","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Human Resources","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Human Resources","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Internal Audit","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","Legal","60","60","43920","43920"
"New entrant CS","2022","Declared disabled","Legal","Operational Delivery","50","40","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","Geography","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","Internal Audit","[c]","[c]","[c]","[c]"
