"Status","Year","Sex","Organisation","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Female","Serious Fraud Office","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Serious Fraud Office","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Serious Fraud Office","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Serious Fraud Office","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Serious Fraud Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Serious Fraud Office","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Social Security Scotland","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Social Security Scotland","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Social Security Scotland","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Social Security Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Social Security Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Social Security Scotland","Unknown","310","300","26810","27230"
"New entrant CS","2022","Female","Social Security Scotland","White","510","490","27830","27230"
"New entrant CS","2022","Female","Standards and Testing Agency","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Standards and Testing Agency","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Standards and Testing Agency","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Standards and Testing Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Standards and Testing Agency","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Student Awards Agency for Scotland","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Student Awards Agency for Scotland","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Student Awards Agency for Scotland","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Student Awards Agency for Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Student Awards Agency for Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Student Awards Agency for Scotland","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Submarine Delivery Agency","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Submarine Delivery Agency","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Submarine Delivery Agency","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Submarine Delivery Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Submarine Delivery Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Submarine Delivery Agency","White","50","50","33900","31500"
"New entrant CS","2022","Female","Teaching Regulation Agency","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Teaching Regulation Agency","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Teaching Regulation Agency","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Teaching Regulation Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Teaching Regulation Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Teaching Regulation Agency","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","The Insolvency Service","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","The Insolvency Service","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","The Insolvency Service","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","The Insolvency Service","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","The Insolvency Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","The Insolvency Service","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","The National Archives","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","The National Archives","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","The National Archives","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","The National Archives","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","The National Archives","White","40","40","[c]","[c]"
"New entrant CS","2022","Female","Transport Scotland","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Transport Scotland","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Transport Scotland","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Transport Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Transport Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Transport Scotland","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","UK Debt Management Office","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","UK Debt Management Office","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","UK Debt Management Office","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","UK Debt Management Office","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","UK Debt Management Office","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","UK Export Finance","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","UK Export Finance","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","UK Export Finance","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","UK Export Finance","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","UK Export Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","UK Export Finance","White","30","30","[c]","[c]"
"New entrant CS","2022","Female","UK Health Security Agency","Asian","160","150","32290","26880"
"New entrant CS","2022","Female","UK Health Security Agency","Black","120","110","30350","28410"
"New entrant CS","2022","Female","UK Health Security Agency","Mixed","40","30","[c]","[c]"
"New entrant CS","2022","Female","UK Health Security Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","UK Health Security Agency","Undeclared","40","40","[c]","[c]"
"New entrant CS","2022","Female","UK Health Security Agency","Unknown","280","270","42890","36820"
"New entrant CS","2022","Female","UK Health Security Agency","White","720","650","35300","31830"
"New entrant CS","2022","Female","UK Hydrographic Office","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","UK Hydrographic Office","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","UK Hydrographic Office","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","UK Hydrographic Office","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","UK Hydrographic Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","UK Hydrographic Office","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","UK Space Agency","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","UK Space Agency","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","UK Space Agency","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","UK Space Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","UK Space Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","UK Space Agency","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","UK Statistics Authority","Asian","40","40","[c]","[c]"
"New entrant CS","2022","Female","UK Statistics Authority","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","UK Statistics Authority","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","UK Statistics Authority","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","UK Statistics Authority","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","UK Statistics Authority","Unknown","50","40","[c]","[c]"
"New entrant CS","2022","Female","UK Statistics Authority","White","430","390","29170","30210"
"New entrant CS","2022","Female","UK Supreme Court","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","UK Supreme Court","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","UK Supreme Court","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","UK Supreme Court","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","UK Supreme Court","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Valuation Office Agency","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Valuation Office Agency","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Valuation Office Agency","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Valuation Office Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Valuation Office Agency","Unknown","130","130","25540","22010"
"New entrant CS","2022","Female","Valuation Office Agency","White","120","120","26060","23510"
"New entrant CS","2022","Female","Vehicle Certification Agency","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Vehicle Certification Agency","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Vehicle Certification Agency","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Vehicle Certification Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Vehicle Certification Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Vehicle Certification Agency","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Veterinary Medicines Directorate","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Veterinary Medicines Directorate","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Veterinary Medicines Directorate","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Veterinary Medicines Directorate","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Veterinary Medicines Directorate","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Veterinary Medicines Directorate","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Veterinary Medicines Directorate","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Water Services Regulation Authority","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Water Services Regulation Authority","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Water Services Regulation Authority","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Water Services Regulation Authority","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Water Services Regulation Authority","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Water Services Regulation Authority","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Welsh Government (excl. agencies)","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Welsh Government (excl. agencies)","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Welsh Government (excl. agencies)","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Welsh Government (excl. agencies)","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Welsh Government (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Welsh Government (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Welsh Government (excl. agencies)","White","180","180","34430","31210"
"New entrant CS","2022","Female","Welsh Revenue Authority","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Welsh Revenue Authority","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Welsh Revenue Authority","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Welsh Revenue Authority","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Welsh Revenue Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Welsh Revenue Authority","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Wilton Park","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Wilton Park","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Wilton Park","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Wilton Park","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Wilton Park","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Wilton Park","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Accountant in Bankruptcy","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Accountant in Bankruptcy","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Accountant in Bankruptcy","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Accountant in Bankruptcy","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Accountant in Bankruptcy","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Advisory, Conciliation and Arbitration Service","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Advisory, Conciliation and Arbitration Service","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Advisory, Conciliation and Arbitration Service","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Advisory, Conciliation and Arbitration Service","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Advisory, Conciliation and Arbitration Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Advisory, Conciliation and Arbitration Service","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Animal and Plant Health Agency","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Animal and Plant Health Agency","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Animal and Plant Health Agency","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Animal and Plant Health Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Animal and Plant Health Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Animal and Plant Health Agency","Unknown","[c]","[c]","[c]","[c]"
