"Status","Year","Sexual_orientation","Function_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Undeclared","Commercial","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Commercial","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Commercial","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Commercial","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Commercial","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Commercial","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Commercial","Yorkshire and The Humber","40","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Communications","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Communications","London","90","60","33680","27270"
"New entrant CS","2022","Undeclared","Communications","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Communications","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Communications","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Communications","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Communications","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Communications","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Communications","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Communications","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Counter Fraud","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Counter Fraud","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Counter Fraud","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Counter Fraud","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Counter Fraud","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Counter Fraud","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Counter Fraud","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Counter Fraud","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Counter Fraud","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Counter Fraud","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Counter Fraud","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Counter Fraud","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Debt","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Debt","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Debt","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Debt","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Debt","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Debt","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Debt","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Debt","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Digital, Data & Technology","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Digital, Data & Technology","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Digital, Data & Technology","London","80","60","41220","35930"
"New entrant CS","2022","Undeclared","Digital, Data & Technology","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Digital, Data & Technology","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Digital, Data & Technology","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Digital, Data & Technology","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Digital, Data & Technology","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Digital, Data & Technology","South West (England)","60","60","30830","26350"
"New entrant CS","2022","Undeclared","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Digital, Data & Technology","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Digital, Data & Technology","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Digital, Data & Technology","Yorkshire and The Humber","30","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Finance","London","50","30","[c]","[c]"
"New entrant CS","2022","Undeclared","Finance","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Finance","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Finance","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Finance","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Finance","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Finance","Yorkshire and The Humber","50","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Grants Management","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Grants Management","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Grants Management","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Grants Management","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Grants Management","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Grants Management","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Human Resources","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Human Resources","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Human Resources","London","50","30","[c]","[c]"
"New entrant CS","2022","Undeclared","Human Resources","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Human Resources","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Human Resources","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Human Resources","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Internal Audit","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Internal Audit","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Legal","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Legal","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Legal","London","40","40","[c]","[c]"
"New entrant CS","2022","Undeclared","Legal","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Legal","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Legal","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Legal","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Legal","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Legal","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Legal","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","East Midlands (England)","110","100","27720","24800"
"New entrant CS","2022","Undeclared","No function","East of England","110","100","27530","25120"
"New entrant CS","2022","Undeclared","No function","London","590","520","36430","32790"
"New entrant CS","2022","Undeclared","No function","North East (England)","90","80","25790","23140"
"New entrant CS","2022","Undeclared","No function","North West (England)","190","180","26290","23170"
"New entrant CS","2022","Undeclared","No function","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Scotland","80","80","25110","21260"
"New entrant CS","2022","Undeclared","No function","South East (England)","150","140","28820","27570"
"New entrant CS","2022","Undeclared","No function","South West (England)","160","160","30170","27570"
"New entrant CS","2022","Undeclared","No function","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Wales","70","70","27240","23170"
"New entrant CS","2022","Undeclared","No function","West Midlands (England)","160","150","29670","27570"
"New entrant CS","2022","Undeclared","No function","Yorkshire and The Humber","140","130","29280","26370"
"New entrant CS","2022","Undeclared","Project Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","South West (England)","40","40","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Property","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Property","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Property","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Property","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Property","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Property","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Property","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Property","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Security","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Security","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Security","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Security","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Security","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Security","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Security","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Security","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Security","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Security","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","London","40","30","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Scotland","120","120","31560","27580"
"New entrant CS","2022","Undeclared","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Analysis","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Analysis","East of England","30","30","[c]","[c]"
"New entrant CS","2022","Unknown","Analysis","London","120","110","36920","32880"
"New entrant CS","2022","Unknown","Analysis","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Analysis","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Analysis","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Analysis","South East (England)","30","30","[c]","[c]"
"New entrant CS","2022","Unknown","Analysis","South West (England)","30","30","[c]","[c]"
"New entrant CS","2022","Unknown","Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Analysis","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Analysis","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Analysis","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","East Midlands (England)","[c]","[c]","[c]","[c]"
