"Status","Year","Function_of_post","Parent_department","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Internal Audit","Ministry of Justice","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Ministry of Justice","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Ministry of Justice","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Ministry of Justice","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Ministry of Justice","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","UK Export Finance","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","UK Export Finance","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","UK Export Finance","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","UK Export Finance","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","UK Export Finance","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","UK Statistics Authority","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","UK Statistics Authority","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","UK Statistics Authority","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","UK Statistics Authority","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","UK Statistics Authority","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Attorney General's Departments","Asian","150","150","36030","37730"
"New entrant CS","2022","Legal","Attorney General's Departments","Black","70","70","31360","26950"
"New entrant CS","2022","Legal","Attorney General's Departments","Mixed","30","30","[c]","[c]"
"New entrant CS","2022","Legal","Attorney General's Departments","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Attorney General's Departments","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Attorney General's Departments","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","Legal","Attorney General's Departments","White","620","600","34540","26970"
"New entrant CS","2022","Legal","Cabinet Office","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Cabinet Office","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Cabinet Office","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Cabinet Office","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Cabinet Office","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Charity Commission","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Charity Commission","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Charity Commission","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Charity Commission","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Charity Commission","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Competition and Markets Authority","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Competition and Markets Authority","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Competition and Markets Authority","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Competition and Markets Authority","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Competition and Markets Authority","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Competition and Markets Authority","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Department for Business, Energy and Industrial Strategy","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Department for Business, Energy and Industrial Strategy","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Department for Business, Energy and Industrial Strategy","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Department for Business, Energy and Industrial Strategy","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Department for Business, Energy and Industrial Strategy","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Department for Education","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Department for Education","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Department for Education","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Department for Education","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Department for Education","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Department for Work and Pensions","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Department for Work and Pensions","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Department for Work and Pensions","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Department for Work and Pensions","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Department for Work and Pensions","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Food Standards Agency","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Food Standards Agency","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Food Standards Agency","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Food Standards Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Food Standards Agency","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","HM Land Registry","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","HM Land Registry","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","HM Land Registry","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","HM Land Registry","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","HM Land Registry","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","HM Revenue and Customs","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","HM Revenue and Customs","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","HM Revenue and Customs","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","HM Revenue and Customs","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","HM Revenue and Customs","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","Legal","HM Revenue and Customs","White","40","40","[c]","[c]"
"New entrant CS","2022","Legal","HM Treasury","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","HM Treasury","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","HM Treasury","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","HM Treasury","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","HM Treasury","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","HM Treasury","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Ministry of Justice","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Ministry of Justice","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Ministry of Justice","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Ministry of Justice","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Ministry of Justice","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","National Crime Agency","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","National Crime Agency","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","National Crime Agency","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","National Crime Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","National Crime Agency","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Office for Standards in Education, Children's Services and Skills","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Office for Standards in Education, Children's Services and Skills","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Office for Standards in Education, Children's Services and Skills","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Office for Standards in Education, Children's Services and Skills","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Office for Standards in Education, Children's Services and Skills","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Office for Standards in Education, Children's Services and Skills","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Office of Gas and Electricity Markets","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Office of Gas and Electricity Markets","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Office of Gas and Electricity Markets","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Office of Gas and Electricity Markets","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Office of Gas and Electricity Markets","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Office of Qualifications and Examinations Regulation","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Office of Qualifications and Examinations Regulation","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Office of Qualifications and Examinations Regulation","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Office of Qualifications and Examinations Regulation","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Office of Qualifications and Examinations Regulation","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Office of Rail and Road","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Office of Rail and Road","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Office of Rail and Road","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Office of Rail and Road","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Office of Rail and Road","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Office of Rail and Road","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Scottish Government","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Scottish Government","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Scottish Government","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Scottish Government","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Scottish Government","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Scottish Government","White","80","70","37190","41750"
"New entrant CS","2022","Legal","The National Archives","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","The National Archives","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","The National Archives","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","The National Archives","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","The National Archives","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","UK Export Finance","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","UK Export Finance","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","UK Export Finance","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","UK Export Finance","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","UK Export Finance","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","UK Supreme Court","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","UK Supreme Court","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","UK Supreme Court","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","UK Supreme Court","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","UK Supreme Court","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Water Services Regulation Authority","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Water Services Regulation Authority","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Water Services Regulation Authority","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Water Services Regulation Authority","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Water Services Regulation Authority","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Water Services Regulation Authority","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Welsh Government","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Welsh Government","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Welsh Government","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Welsh Government","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Welsh Government","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Attorney General's Departments","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Attorney General's Departments","Black","[c]","[c]","[c]","[c]"
