"Status","Year","Parent_department","Sex","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Ministry of Defence","Male","Hampshire and Isle of Wight","290","290","31780","29780"
"New entrant CS","2021","Ministry of Defence","Male","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Male","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Male","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Male","Inner London - West","120","120","34030","34000"
"New entrant CS","2021","Ministry of Defence","Male","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Male","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Male","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Male","Lincolnshire","80","80","27540","25000"
"New entrant CS","2021","Ministry of Defence","Male","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Male","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Male","North Yorkshire","80","70","29100","23540"
"New entrant CS","2021","Ministry of Defence","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Male","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Male","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Male","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Male","Outer London - West and North West","30","30","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Male","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Male","Shropshire and Staffordshire","60","60","29010","29350"
"New entrant CS","2021","Ministry of Defence","Male","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Male","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Male","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Male","West Central Scotland","90","90","27120","23540"
"New entrant CS","2021","Ministry of Defence","Male","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Male","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Male","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Female","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Female","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Female","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Female","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Female","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Female","Gloucestershire, Wiltshire and Bath/Bristol area","60","60","28480","26050"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Female","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Female","Inner London - West","120","120","39270","33210"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Female","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Female","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Female","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Female","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Male","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Male","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Male","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Male","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Male","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Male","Gloucestershire, Wiltshire and Bath/Bristol area","60","60","33760","29020"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Male","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Male","Inner London - West","90","90","40910","33210"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Male","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Male","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Male","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Male","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Female","Bedfordshire and Hertfordshire","160","150","22460","21500"
"New entrant CS","2021","Ministry of Justice","Female","Berkshire, Buckinghamshire and Oxfordshire","180","180","24040","24020"
"New entrant CS","2021","Ministry of Justice","Female","Cheshire","70","70","21800","20600"
"New entrant CS","2021","Ministry of Justice","Female","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Female","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Female","Derbyshire and Nottinghamshire","190","180","21730","20600"
"New entrant CS","2021","Ministry of Justice","Female","Devon","80","70","22280","22850"
"New entrant CS","2021","Ministry of Justice","Female","Dorset and Somerset","50","50","22180","22850"
"New entrant CS","2021","Ministry of Justice","Female","East Anglia","250","230","22310","20600"
"New entrant CS","2021","Ministry of Justice","Female","East Wales","170","170","21500","20600"
"New entrant CS","2021","Ministry of Justice","Female","East Yorkshire and Northern Lincolnshire","80","70","21640","20600"
"New entrant CS","2021","Ministry of Justice","Female","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Female","Essex","100","90","21850","22920"
"New entrant CS","2021","Ministry of Justice","Female","Gloucestershire, Wiltshire and Bath/Bristol area","170","170","21710","20600"
"New entrant CS","2021","Ministry of Justice","Female","Greater Manchester","180","180","22640","22570"
"New entrant CS","2021","Ministry of Justice","Female","Hampshire and Isle of Wight","110","100","21650","20600"
"New entrant CS","2021","Ministry of Justice","Female","Herefordshire, Worcestershire and Warwickshire","110","100","22100","22850"
"New entrant CS","2021","Ministry of Justice","Female","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Female","Inner London - East","350","340","29040","26810"
"New entrant CS","2021","Ministry of Justice","Female","Inner London - West","550","540","30900","26810"
"New entrant CS","2021","Ministry of Justice","Female","Kent","170","160","23060","21500"
"New entrant CS","2021","Ministry of Justice","Female","Lancashire","120","110","21900","20600"
"New entrant CS","2021","Ministry of Justice","Female","Leicestershire, Rutland and Northamptonshire","170","160","20930","20600"
"New entrant CS","2021","Ministry of Justice","Female","Lincolnshire","50","50","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Female","Merseyside","80","80","21680","19930"
"New entrant CS","2021","Ministry of Justice","Female","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Female","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Female","Northumberland and Tyne and Wear","60","60","21150","20900"
"New entrant CS","2021","Ministry of Justice","Female","Outer London - East and North East","130","130","25600","26810"
"New entrant CS","2021","Ministry of Justice","Female","Outer London - South","100","100","24700","21980"
"New entrant CS","2021","Ministry of Justice","Female","Outer London - West and North West","130","130","24340","22680"
"New entrant CS","2021","Ministry of Justice","Female","Shropshire and Staffordshire","280","260","21060","19530"
"New entrant CS","2021","Ministry of Justice","Female","South Yorkshire","120","120","24630","22850"
"New entrant CS","2021","Ministry of Justice","Female","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Female","Surrey, East and West Sussex","190","180","24010","22920"
"New entrant CS","2021","Ministry of Justice","Female","Tees Valley and Durham","130","120","22170","22850"
"New entrant CS","2021","Ministry of Justice","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Female","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Female","West Midlands","180","170","22340","22570"
"New entrant CS","2021","Ministry of Justice","Female","West Wales and The Valleys","70","60","21250","22920"
"New entrant CS","2021","Ministry of Justice","Female","West Yorkshire","250","240","23960","22850"
"New entrant CS","2021","Ministry of Justice","Male","Bedfordshire and Hertfordshire","90","90","25400","27850"
"New entrant CS","2021","Ministry of Justice","Male","Berkshire, Buckinghamshire and Oxfordshire","140","130","25660","24530"
"New entrant CS","2021","Ministry of Justice","Male","Cheshire","60","60","22090","22850"
"New entrant CS","2021","Ministry of Justice","Male","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Male","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Male","Derbyshire and Nottinghamshire","140","130","22680","22850"
"New entrant CS","2021","Ministry of Justice","Male","Devon","120","110","22510","22850"
"New entrant CS","2021","Ministry of Justice","Male","Dorset and Somerset","60","60","24060","22850"
"New entrant CS","2021","Ministry of Justice","Male","East Anglia","220","220","23900","22850"
"New entrant CS","2021","Ministry of Justice","Male","East Wales","160","160","22550","22850"
"New entrant CS","2021","Ministry of Justice","Male","East Yorkshire and Northern Lincolnshire","60","60","22520","22850"
"New entrant CS","2021","Ministry of Justice","Male","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Male","Essex","60","60","24060","25850"
"New entrant CS","2021","Ministry of Justice","Male","Gloucestershire, Wiltshire and Bath/Bristol area","90","90","23360","21710"
"New entrant CS","2021","Ministry of Justice","Male","Greater Manchester","110","110","22670","22570"
"New entrant CS","2021","Ministry of Justice","Male","Hampshire and Isle of Wight","70","60","23180","22850"
"New entrant CS","2021","Ministry of Justice","Male","Herefordshire, Worcestershire and Warwickshire","80","80","23500","22850"
"New entrant CS","2021","Ministry of Justice","Male","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Male","Inner London - East","280","280","32920","30220"
"New entrant CS","2021","Ministry of Justice","Male","Inner London - West","390","390","32190","30220"
"New entrant CS","2021","Ministry of Justice","Male","Kent","140","140","25200","27120"
"New entrant CS","2021","Ministry of Justice","Male","Lancashire","100","100","22470","22850"
"New entrant CS","2021","Ministry of Justice","Male","Leicestershire, Rutland and Northamptonshire","120","110","21880","22850"
"New entrant CS","2021","Ministry of Justice","Male","Lincolnshire","40","40","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Male","Merseyside","40","40","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Male","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Male","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Male","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Male","Outer London - East and North East","90","90","27000","28720"
"New entrant CS","2021","Ministry of Justice","Male","Outer London - South","50","50","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Male","Outer London - West and North West","70","70","27080","28600"
"New entrant CS","2021","Ministry of Justice","Male","Shropshire and Staffordshire","180","180","21450","20600"
"New entrant CS","2021","Ministry of Justice","Male","South Yorkshire","90","90","29510","22850"
"New entrant CS","2021","Ministry of Justice","Male","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Male","Surrey, East and West Sussex","170","160","25180","25850"
"New entrant CS","2021","Ministry of Justice","Male","Tees Valley and Durham","110","110","22460","22850"
"New entrant CS","2021","Ministry of Justice","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Male","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Male","West Midlands","130","120","28300","22850"
"New entrant CS","2021","Ministry of Justice","Male","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Male","West Yorkshire","170","170","23900","21170"
"New entrant CS","2021","National Crime Agency","Female","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Female","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Female","Cheshire","110","100","30400","28840"
"New entrant CS","2021","National Crime Agency","Female","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
