"Status","Year","Responsibility_level","Sexual_orientation","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","EO","Undeclared","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Undeclared","London","310","240","28130","27270"
"New entrant CS","2022","EO","Undeclared","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Undeclared","North West (England)","70","70","26330","26590"
"New entrant CS","2022","EO","Undeclared","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Undeclared","Scotland","60","60","27080","27230"
"New entrant CS","2022","EO","Undeclared","South East (England)","40","40","[c]","[c]"
"New entrant CS","2022","EO","Undeclared","South West (England)","70","70","24640","24620"
"New entrant CS","2022","EO","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Undeclared","Wales","30","30","[c]","[c]"
"New entrant CS","2022","EO","Undeclared","West Midlands (England)","60","60","26990","27570"
"New entrant CS","2022","EO","Undeclared","Yorkshire and The Humber","70","60","25500","25120"
"New entrant CS","2022","EO","Unknown","East Midlands (England)","210","210","26370","26590"
"New entrant CS","2022","EO","Unknown","East of England","170","150","27630","26350"
"New entrant CS","2022","EO","Unknown","London","1140","1110","28910","28650"
"New entrant CS","2022","EO","Unknown","North East (England)","240","230","26380","26590"
"New entrant CS","2022","EO","Unknown","North West (England)","670","660","26280","26590"
"New entrant CS","2022","EO","Unknown","Northern Ireland","60","60","25880","25730"
"New entrant CS","2022","EO","Unknown","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Unknown","Scotland","620","600","27050","27230"
"New entrant CS","2022","EO","Unknown","South East (England)","340","310","26690","25770"
"New entrant CS","2022","EO","Unknown","South West (England)","310","300","23630","24880"
"New entrant CS","2022","EO","Unknown","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","EO","Unknown","Wales","180","170","26250","26240"
"New entrant CS","2022","EO","Unknown","West Midlands (England)","360","350","26420","26590"
"New entrant CS","2022","EO","Unknown","Yorkshire and The Humber","400","390","26360","26590"
"New entrant CS","2022","G6/G7","Heterosexual / straight","East Midlands (England)","60","60","54920","51300"
"New entrant CS","2022","G6/G7","Heterosexual / straight","East of England","50","50","57790","53500"
"New entrant CS","2022","G6/G7","Heterosexual / straight","London","1010","990","57560","54700"
"New entrant CS","2022","G6/G7","Heterosexual / straight","North East (England)","110","110","53220","51780"
"New entrant CS","2022","G6/G7","Heterosexual / straight","North West (England)","240","240","55100","52080"
"New entrant CS","2022","G6/G7","Heterosexual / straight","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Heterosexual / straight","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Heterosexual / straight","Scotland","260","250","56470","53500"
"New entrant CS","2022","G6/G7","Heterosexual / straight","South East (England)","150","140","56310","53050"
"New entrant CS","2022","G6/G7","Heterosexual / straight","South West (England)","280","260","54430","52000"
"New entrant CS","2022","G6/G7","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Heterosexual / straight","Wales","160","150","54910","51380"
"New entrant CS","2022","G6/G7","Heterosexual / straight","West Midlands (England)","170","160","54440","49860"
"New entrant CS","2022","G6/G7","Heterosexual / straight","Yorkshire and The Humber","240","230","54020","50460"
"New entrant CS","2022","G6/G7","LGBO","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","LGBO","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","LGBO","London","110","110","57710","54700"
"New entrant CS","2022","G6/G7","LGBO","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","LGBO","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","LGBO","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","LGBO","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","LGBO","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","LGBO","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","LGBO","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","LGBO","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","LGBO","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","LGBO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Undeclared","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Undeclared","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Undeclared","London","160","120","57500","54270"
"New entrant CS","2022","G6/G7","Undeclared","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Undeclared","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Undeclared","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Undeclared","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Undeclared","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Undeclared","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Undeclared","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Undeclared","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Undeclared","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Undeclared","Yorkshire and The Humber","40","30","[c]","[c]"
"New entrant CS","2022","G6/G7","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Unknown","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Unknown","London","490","480","60450","58000"
"New entrant CS","2022","G6/G7","Unknown","North East (England)","40","40","[c]","[c]"
"New entrant CS","2022","G6/G7","Unknown","North West (England)","100","100","58800","56550"
"New entrant CS","2022","G6/G7","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Unknown","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Unknown","Scotland","180","170","56870","53480"
"New entrant CS","2022","G6/G7","Unknown","South East (England)","70","60","59010","54750"
"New entrant CS","2022","G6/G7","Unknown","South West (England)","80","80","54870","52730"
"New entrant CS","2022","G6/G7","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Unknown","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Unknown","West Midlands (England)","70","70","60450","58850"
"New entrant CS","2022","G6/G7","Unknown","Yorkshire and The Humber","130","120","58330","56550"
"New entrant CS","2022","SCS","Heterosexual / straight","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Heterosexual / straight","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Heterosexual / straight","London","100","100","102020","94310"
"New entrant CS","2022","SCS","Heterosexual / straight","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Heterosexual / straight","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Heterosexual / straight","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Heterosexual / straight","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Heterosexual / straight","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Heterosexual / straight","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Heterosexual / straight","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Heterosexual / straight","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Heterosexual / straight","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","LGBO","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","LGBO","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","LGBO","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","LGBO","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","LGBO","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","LGBO","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","LGBO","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","LGBO","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","LGBO","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","LGBO","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","LGBO","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","LGBO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Undeclared","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Undeclared","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Undeclared","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Undeclared","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Unknown","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Unknown","London","70","70","99890","84780"
"New entrant CS","2022","SCS","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Unknown","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Unknown","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Heterosexual / straight","East Midlands (England)","320","310","34560","33080"
"New entrant CS","2022","SEO/HEO","Heterosexual / straight","East of England","200","200","36140","35120"
"New entrant CS","2022","SEO/HEO","Heterosexual / straight","London","2620","2580","36690","35370"
"New entrant CS","2022","SEO/HEO","Heterosexual / straight","North East (England)","350","340","33680","33080"
"New entrant CS","2022","SEO/HEO","Heterosexual / straight","North West (England)","790","780","34730","33080"
"New entrant CS","2022","SEO/HEO","Heterosexual / straight","Northern Ireland","110","110","34590","33080"
"New entrant CS","2022","SEO/HEO","Heterosexual / straight","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Heterosexual / straight","Scotland","990","980","35990","33080"
"New entrant CS","2022","SEO/HEO","Heterosexual / straight","South East (England)","510","500","34370","33000"
"New entrant CS","2022","SEO/HEO","Heterosexual / straight","South West (England)","950","920","34620","33080"
"New entrant CS","2022","SEO/HEO","Heterosexual / straight","Unknown","50","50","34380","34530"
"New entrant CS","2022","SEO/HEO","Heterosexual / straight","Wales","560","540","34980","33080"
"New entrant CS","2022","SEO/HEO","Heterosexual / straight","West Midlands (England)","560","550","34560","33080"
"New entrant CS","2022","SEO/HEO","Heterosexual / straight","Yorkshire and The Humber","640","610","34470","33080"
"New entrant CS","2022","SEO/HEO","LGBO","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","LGBO","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","LGBO","London","390","380","36090","34550"
"New entrant CS","2022","SEO/HEO","LGBO","North East (England)","40","40","[c]","[c]"
"New entrant CS","2022","SEO/HEO","LGBO","North West (England)","100","100","32890","33080"
"New entrant CS","2022","SEO/HEO","LGBO","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","LGBO","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","LGBO","Scotland","130","130","35570","33080"
"New entrant CS","2022","SEO/HEO","LGBO","South East (England)","50","50","[c]","[c]"
"New entrant CS","2022","SEO/HEO","LGBO","South West (England)","80","80","33350","33000"
"New entrant CS","2022","SEO/HEO","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","LGBO","Wales","70","60","33600","31770"
"New entrant CS","2022","SEO/HEO","LGBO","West Midlands (England)","40","40","[c]","[c]"
"New entrant CS","2022","SEO/HEO","LGBO","Yorkshire and The Humber","60","60","34000","32600"
"New entrant CS","2022","SEO/HEO","Undeclared","East Midlands (England)","30","30","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Undeclared","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Undeclared","London","440","370","36100","34380"
"New entrant CS","2022","SEO/HEO","Undeclared","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Undeclared","North West (England)","50","50","34710","33370"
"New entrant CS","2022","SEO/HEO","Undeclared","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Undeclared","Scotland","70","70","35300","33080"
"New entrant CS","2022","SEO/HEO","Undeclared","South East (England)","50","50","34800","33000"
"New entrant CS","2022","SEO/HEO","Undeclared","South West (England)","100","100","34740","33920"
"New entrant CS","2022","SEO/HEO","Undeclared","Unknown","40","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Undeclared","Wales","40","40","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Undeclared","West Midlands (England)","50","50","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Undeclared","Yorkshire and The Humber","130","80","33530","33080"
"New entrant CS","2022","SEO/HEO","Unknown","East Midlands (England)","110","110","33740","33080"
"New entrant CS","2022","SEO/HEO","Unknown","East of England","70","70","34870","33000"
"New entrant CS","2022","SEO/HEO","Unknown","London","1580","1560","34610","34260"
"New entrant CS","2022","SEO/HEO","Unknown","North East (England)","150","150","33100","33080"
"New entrant CS","2022","SEO/HEO","Unknown","North West (England)","310","310","33260","33080"
"New entrant CS","2022","SEO/HEO","Unknown","Northern Ireland","50","50","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Unknown","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Unknown","Scotland","550","530","35230","33070"
"New entrant CS","2022","SEO/HEO","Unknown","South East (England)","190","190","32580","30730"
"New entrant CS","2022","SEO/HEO","Unknown","South West (England)","420","410","33250","33000"
"New entrant CS","2022","SEO/HEO","Unknown","Unknown","70","70","29550","28000"
"New entrant CS","2022","SEO/HEO","Unknown","Wales","150","150","34520","33080"
