"Status","Year","Ethnicity","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Mixed","Department for Environment, Food and Rural Affairs","80","70","31640","29180"
"New entrant CS","2022","Mixed","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Department for Transport","50","50","32600","26130"
"New entrant CS","2022","Mixed","Department for Work and Pensions","300","290","26210","27570"
"New entrant CS","2022","Mixed","Department of Health and Social Care","100","90","35860","32330"
"New entrant CS","2022","Mixed","Estyn","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","HM Revenue and Customs","160","160","28890","26590"
"New entrant CS","2022","Mixed","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Ministry of Defence","70","70","28010","26350"
"New entrant CS","2022","Mixed","Ministry of Justice","450","430","27620","24800"
"New entrant CS","2022","Mixed","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Scottish Government","30","30","[c]","[c]"
"New entrant CS","2022","Mixed","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","UK Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","UK Supreme Court","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department for Work and Pensions","80","80","26840","27570"
"New entrant CS","2022","Other ethnicity","Department of Health and Social Care","30","30","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Estyn","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","HM Revenue and Customs","40","40","[c]","[c]"
"New entrant CS","2022","Other ethnicity","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Ministry of Justice","110","100","28370","27980"
"New entrant CS","2022","Other ethnicity","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","UK Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","UK Supreme Court","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Environment, Food and Rural Affairs","70","70","35250","34030"
"New entrant CS","2022","Undeclared","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Transport","50","50","32930","29970"
"New entrant CS","2022","Undeclared","Department for Work and Pensions","220","210","27990","27570"
"New entrant CS","2022","Undeclared","Department of Health and Social Care","80","80","37110","32790"
"New entrant CS","2022","Undeclared","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HM Revenue and Customs","50","50","[c]","[c]"
"New entrant CS","2022","Undeclared","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ministry of Defence","50","50","[c]","[c]"
"New entrant CS","2022","Undeclared","Ministry of Justice","230","220","30440","28140"
"New entrant CS","2022","Undeclared","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Scottish Government","40","40","[c]","[c]"
"New entrant CS","2022","Undeclared","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","UK Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Attorney General's Departments","40","40","[c]","[c]"
"New entrant CS","2022","Unknown","Cabinet Office","1020","1010","39300","28000"
"New entrant CS","2022","Unknown","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Charity Commission","60","50","28420","26000"
"New entrant CS","2022","Unknown","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Business, Energy and Industrial Strategy","310","300","30280","26200"
"New entrant CS","2022","Unknown","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Education","220","220","35090","32940"
"New entrant CS","2022","Unknown","Department for Environment, Food and Rural Affairs","810","780","28960","24370"
"New entrant CS","2022","Unknown","Department for International Trade","150","150","36090","31800"
"New entrant CS","2022","Unknown","Department for Levelling Up, Housing and Communities","150","140","34250","32780"
"New entrant CS","2022","Unknown","Department for Transport","840","810","29610","26130"
"New entrant CS","2022","Unknown","Department for Work and Pensions","1540","1510","26560","27570"
"New entrant CS","2022","Unknown","Department of Health and Social Care","1010","710","42250","36330"
"New entrant CS","2022","Unknown","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","HM Land Registry","180","170","27450","25850"
"New entrant CS","2022","Unknown","HM Revenue and Customs","2880","2800","26100","21750"
"New entrant CS","2022","Unknown","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Home Office","1870","1770","29650","25630"
"New entrant CS","2022","Unknown","Ministry of Defence","1600","1560","29090","25540"
"New entrant CS","2022","Unknown","Ministry of Justice","6700","6290","26490","24620"
"New entrant CS","2022","Unknown","National Crime Agency","50","50","[c]","[c]"
"New entrant CS","2022","Unknown","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Scottish Government","1900","1840","29210","27230"
"New entrant CS","2022","Unknown","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Statistics Authority","90","80","25860","19860"
"New entrant CS","2022","Unknown","UK Supreme Court","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Welsh Government","40","40","[c]","[c]"
"New entrant CS","2022","White","Attorney General's Departments","690","670","34400","26970"
"New entrant CS","2022","White","Cabinet Office","730","720","38290","32000"
"New entrant CS","2022","White","Chancellor's other departments","30","30","[c]","[c]"
"New entrant CS","2022","White","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Competition and Markets Authority","80","80","48770","37210"
"New entrant CS","2022","White","Department for Business, Energy and Industrial Strategy","900","880","33200","30930"
"New entrant CS","2022","White","Department for Digital, Culture, Media and Sport","280","280","35740","34020"
"New entrant CS","2022","White","Department for Education","660","650","35030","32870"
"New entrant CS","2022","White","Department for Environment, Food and Rural Affairs","1740","1710","33260","29920"
"New entrant CS","2022","White","Department for International Trade","200","200","37980","31800"
"New entrant CS","2022","White","Department for Levelling Up, Housing and Communities","390","390","36320","33210"
"New entrant CS","2022","White","Department for Transport","1070","1040","31050","26130"
"New entrant CS","2022","White","Department for Work and Pensions","6370","6220","26030","27570"
"New entrant CS","2022","White","Department of Health and Social Care","1550","1400","36940","32330"
"New entrant CS","2022","White","Estyn","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Food Standards Agency","160","160","33270","30350"
"New entrant CS","2022","White","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","HM Land Registry","280","270","26370","22600"
"New entrant CS","2022","White","HM Revenue and Customs","4060","3980","27310","26590"
"New entrant CS","2022","White","HM Treasury","250","240","35490","28500"
"New entrant CS","2022","White","Home Office","540","520","29980","24880"
"New entrant CS","2022","White","Ministry of Defence","3040","2970","30770","26740"
"New entrant CS","2022","White","Ministry of Justice","9230","8880","26920","24090"
"New entrant CS","2022","White","National Crime Agency","400","390","37060","36200"
"New entrant CS","2022","White","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Office for Standards in Education, Children's Services and Skills","200","200","50880","46360"
