"Status","Year","Region_ITL2","Responsibility_level","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","SCS","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","SCS","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","SCS","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","Heterosexual / straight","130","120","35540","35000"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","Unknown","50","40","[c]","[c]"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Heterosexual / straight","150","150","29910","25570"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Unknown","120","120","26760","24270"
"New entrant CS","2022","Cheshire","AA/AO","Heterosexual / straight","110","110","21500","21170"
"New entrant CS","2022","Cheshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire","AA/AO","Unknown","110","100","21740","21300"
"New entrant CS","2022","Cheshire","EO","Heterosexual / straight","80","70","29470","28840"
"New entrant CS","2022","Cheshire","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire","SCS","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire","SCS","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire","SEO/HEO","Heterosexual / straight","70","70","35240","35900"
"New entrant CS","2022","Cheshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire","Unknown","Heterosexual / straight","70","60","26280","24800"
"New entrant CS","2022","Cheshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire","Unknown","Unknown","40","30","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","AA/AO","Heterosexual / straight","100","100","21400","21260"
"New entrant CS","2022","Cornwall and Isles of Scilly","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Unknown","Heterosexual / straight","30","30","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","AA/AO","Heterosexual / straight","70","70","21950","21300"
"New entrant CS","2022","Cumbria","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","AA/AO","Unknown","110","100","21560","21300"
"New entrant CS","2022","Cumbria","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","Unknown","Heterosexual / straight","60","50","31970","28860"
"New entrant CS","2022","Cumbria","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","Unknown","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","AA/AO","Heterosexual / straight","480","470","21470","21260"
"New entrant CS","2022","Derbyshire and Nottinghamshire","AA/AO","LGBO","40","40","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","AA/AO","Unknown","260","250","21450","21250"
"New entrant CS","2022","Derbyshire and Nottinghamshire","EO","Heterosexual / straight","330","320","26820","26590"
"New entrant CS","2022","Derbyshire and Nottinghamshire","EO","LGBO","40","40","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","EO","Unknown","170","170","26280","26590"
"New entrant CS","2022","Derbyshire and Nottinghamshire","G6/G7","Heterosexual / straight","40","40","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","SCS","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","SCS","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","SCS","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","SEO/HEO","Heterosexual / straight","230","220","34120","33080"
"New entrant CS","2022","Derbyshire and Nottinghamshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","SEO/HEO","Unknown","90","90","33780","33080"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Unknown","Heterosexual / straight","180","160","27450","24800"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Unknown","Unknown","140","120","28440","26310"
"New entrant CS","2022","Devon","AA/AO","Heterosexual / straight","240","230","21220","21260"
"New entrant CS","2022","Devon","AA/AO","LGBO","50","50","[c]","[c]"
"New entrant CS","2022","Devon","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","AA/AO","Unknown","170","160","22080","21750"
"New entrant CS","2022","Devon","EO","Heterosexual / straight","90","90","25920","24920"
"New entrant CS","2022","Devon","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","G6/G7","Heterosexual / straight","50","50","52810","48080"
"New entrant CS","2022","Devon","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","SEO/HEO","Heterosexual / straight","90","90","34450","34290"
"New entrant CS","2022","Devon","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","Unknown","Heterosexual / straight","100","90","27550","25130"
"New entrant CS","2022","Devon","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","Unknown","Unknown","70","70","26980","24090"
"New entrant CS","2022","Dorset and Somerset","AA/AO","Heterosexual / straight","180","170","22010","21170"
"New entrant CS","2022","Dorset and Somerset","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","AA/AO","Unknown","110","100","21400","20970"
"New entrant CS","2022","Dorset and Somerset","EO","Heterosexual / straight","70","60","26320","26740"
"New entrant CS","2022","Dorset and Somerset","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","SCS","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","SCS","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","SCS","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","SEO/HEO","Heterosexual / straight","60","60","35680","33290"
"New entrant CS","2022","Dorset and Somerset","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","SEO/HEO","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","Unknown","Heterosexual / straight","120","110","26730","24090"
"New entrant CS","2022","Dorset and Somerset","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","Unknown","Unknown","50","40","[c]","[c]"
"New entrant CS","2022","East Anglia","AA/AO","Heterosexual / straight","490","480","22780","21790"
"New entrant CS","2022","East Anglia","AA/AO","LGBO","50","50","[c]","[c]"
"New entrant CS","2022","East Anglia","AA/AO","Undeclared","30","30","[c]","[c]"
"New entrant CS","2022","East Anglia","AA/AO","Unknown","170","170","22150","21300"
"New entrant CS","2022","East Anglia","EO","Heterosexual / straight","200","190","26660","27570"
"New entrant CS","2022","East Anglia","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","EO","Unknown","80","80","26220","26350"
"New entrant CS","2022","East Anglia","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","SCS","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","SCS","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","SCS","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","SEO/HEO","Heterosexual / straight","120","110","35180","33000"
"New entrant CS","2022","East Anglia","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","SEO/HEO","Unknown","50","40","[c]","[c]"
"New entrant CS","2022","East Anglia","Unknown","Heterosexual / straight","270","250","26360","24270"
"New entrant CS","2022","East Anglia","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Unknown","Unknown","160","140","26570","24800"
"New entrant CS","2022","East Wales","AA/AO","Heterosexual / straight","630","610","21180","21250"
"New entrant CS","2022","East Wales","AA/AO","LGBO","80","80","21310","21250"
"New entrant CS","2022","East Wales","AA/AO","Undeclared","40","30","[c]","[c]"
"New entrant CS","2022","East Wales","AA/AO","Unknown","320","310","21160","21250"
"New entrant CS","2022","East Wales","EO","Heterosexual / straight","310","300","25930","25860"
"New entrant CS","2022","East Wales","EO","LGBO","30","30","[c]","[c]"
"New entrant CS","2022","East Wales","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","EO","Unknown","130","120","25900","26130"
"New entrant CS","2022","East Wales","G6/G7","Heterosexual / straight","110","110","54030","51380"
"New entrant CS","2022","East Wales","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","SCS","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","SCS","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","SEO/HEO","Heterosexual / straight","440","430","34800","33080"
"New entrant CS","2022","East Wales","SEO/HEO","LGBO","60","60","33070","31210"
"New entrant CS","2022","East Wales","SEO/HEO","Undeclared","40","40","[c]","[c]"
"New entrant CS","2022","East Wales","SEO/HEO","Unknown","110","100","34210","33080"
"New entrant CS","2022","East Wales","Unknown","Heterosexual / straight","100","90","26640","23170"
"New entrant CS","2022","East Wales","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Unknown","Unknown","70","60","26560","23170"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","AA/AO","Heterosexual / straight","200","200","22240","22600"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","AA/AO","Unknown","110","100","21910","21680"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","EO","Heterosexual / straight","50","50","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
