"Status","Year","Disability","Region_ITL1","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Undeclared","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Midlands (England)","White","80","80","26130","24770"
"New entrant CS","2022","Undeclared","East of England","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East of England","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East of England","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East of England","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East of England","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East of England","White","50","50","[c]","[c]"
"New entrant CS","2022","Undeclared","London","Asian","70","70","33880","31060"
"New entrant CS","2022","Undeclared","London","Black","50","50","32360","31060"
"New entrant CS","2022","Undeclared","London","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","London","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","London","Undeclared","90","80","39280","33700"
"New entrant CS","2022","Undeclared","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","London","White","190","180","36410","34020"
"New entrant CS","2022","Undeclared","North East (England)","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North East (England)","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North East (England)","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North East (England)","White","110","100","26070","24800"
"New entrant CS","2022","Undeclared","North West (England)","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North West (England)","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North West (England)","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North West (England)","Undeclared","30","30","[c]","[c]"
"New entrant CS","2022","Undeclared","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North West (England)","White","170","170","27530","25120"
"New entrant CS","2022","Undeclared","Northern Ireland","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Northern Ireland","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Scotland","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Scotland","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Scotland","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Scotland","White","100","100","28930","27400"
"New entrant CS","2022","Undeclared","South East (England)","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South East (England)","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South East (England)","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South East (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South East (England)","Undeclared","30","30","[c]","[c]"
"New entrant CS","2022","Undeclared","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South East (England)","White","120","110","27530","25540"
"New entrant CS","2022","Undeclared","South West (England)","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South West (England)","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South West (England)","White","90","80","28090","26360"
"New entrant CS","2022","Undeclared","Unknown","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Wales","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Wales","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Wales","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Wales","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Wales","White","100","100","26590","24500"
"New entrant CS","2022","Undeclared","West Midlands (England)","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","West Midlands (England)","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","West Midlands (England)","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","West Midlands (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","West Midlands (England)","White","80","80","28560","26590"
"New entrant CS","2022","Undeclared","Yorkshire and The Humber","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Yorkshire and The Humber","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Yorkshire and The Humber","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Yorkshire and The Humber","White","80","70","30230","27570"
"New entrant CS","2022","Unknown","East Midlands (England)","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East Midlands (England)","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East Midlands (England)","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East Midlands (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East Midlands (England)","Unknown","950","900","25860","24430"
"New entrant CS","2022","Unknown","East Midlands (England)","White","140","130","31160","28900"
"New entrant CS","2022","Unknown","East of England","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East of England","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East of England","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East of England","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East of England","Unknown","860","800","27080","24880"
"New entrant CS","2022","Unknown","East of England","White","130","130","30160","26350"
"New entrant CS","2022","Unknown","London","Asian","230","220","35960","32260"
"New entrant CS","2022","Unknown","London","Black","120","120","35230","31060"
"New entrant CS","2022","Unknown","London","Mixed","80","80","36690","33570"
"New entrant CS","2022","Unknown","London","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","London","Undeclared","50","40","[c]","[c]"
"New entrant CS","2022","Unknown","London","Unknown","4420","4180","35620","30750"
"New entrant CS","2022","Unknown","London","White","680","650","39050","34060"
"New entrant CS","2022","Unknown","North East (England)","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","North East (England)","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","North East (England)","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","North East (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","North East (England)","Unknown","1060","1020","25960","23140"
"New entrant CS","2022","Unknown","North East (England)","White","200","200","29230","25000"
"New entrant CS","2022","Unknown","North West (England)","Asian","70","70","30200","27570"
"New entrant CS","2022","Unknown","North West (England)","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","North West (England)","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","North West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","North West (England)","Unknown","2620","2520","26880","24880"
"New entrant CS","2022","Unknown","North West (England)","White","510","500","30420","26590"
"New entrant CS","2022","Unknown","Northern Ireland","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Northern Ireland","Unknown","240","240","25710","21250"
"New entrant CS","2022","Unknown","Northern Ireland","White","50","50","30670","26710"
"New entrant CS","2022","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Overseas","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Scotland","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Scotland","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Scotland","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Scotland","Unknown","2490","2400","28840","26130"
"New entrant CS","2022","Unknown","Scotland","White","410","400","30520","27230"
"New entrant CS","2022","Unknown","South East (England)","Asian","30","30","[c]","[c]"
"New entrant CS","2022","Unknown","South East (England)","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South East (England)","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South East (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South East (England)","Unknown","1550","1450","27840","25630"
"New entrant CS","2022","Unknown","South East (England)","White","350","320","29080","25770"
"New entrant CS","2022","Unknown","South West (England)","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South West (England)","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South West (England)","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South West (England)","Unknown","1290","1240","27760","24090"
"New entrant CS","2022","Unknown","South West (England)","White","370","360","32930","28840"
"New entrant CS","2022","Unknown","Unknown","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Unknown","550","470","27700","25020"
"New entrant CS","2022","Unknown","Unknown","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Wales","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Wales","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Wales","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Wales","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Wales","Unknown","1030","980","25130","21840"
"New entrant CS","2022","Unknown","Wales","White","250","240","29490","24940"
"New entrant CS","2022","Unknown","West Midlands (England)","Asian","100","90","28220","25000"
"New entrant CS","2022","Unknown","West Midlands (England)","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Midlands (England)","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Midlands (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Midlands (England)","Unknown","1480","1400","27370","24430"
"New entrant CS","2022","Unknown","West Midlands (England)","White","200","190","32340","29350"
"New entrant CS","2022","Unknown","Yorkshire and The Humber","Asian","80","80","26780","25000"
"New entrant CS","2022","Unknown","Yorkshire and The Humber","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Yorkshire and The Humber","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Yorkshire and The Humber","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Yorkshire and The Humber","Unknown","1910","1760","28580","24880"
"New entrant CS","2022","Unknown","Yorkshire and The Humber","White","350","330","31390","28270"
"Notes","Summary figures are suppressed when information relates to less than 30 civil servants for FTE or Headcount, and less than 50 civil servants for median and mean salary (shown as [c]). Additionally, zero responses have been suppressed for GPDR protected characteristics. Figures are rounded to the nearest 10, or £10 as appropriate.","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","",""
