"Status","Year","Region_ITL3","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Liverpool","Department for Education","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Liverpool","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Liverpool","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Liverpool","Department of Health and Social Care","Female","70","60","38800","36060"
"Leaver Dept.","2022","Liverpool","Department of Health and Social Care","Male","40","30","[c]","[c]"
"Leaver Dept.","2022","Liverpool","HM Revenue and Customs","Female","40","30","[c]","[c]"
"Leaver Dept.","2022","Liverpool","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Liverpool","HM Treasury","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Liverpool","HM Treasury","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Liverpool","Home Office","Female","90","80","25830","24890"
"Leaver Dept.","2022","Liverpool","Home Office","Male","90","80","25920","24890"
"Leaver Dept.","2022","Liverpool","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Liverpool","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Liverpool","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Liverpool","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Luton","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Luton","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Luton","Home Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Luton","Home Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Luton","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Luton","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Manchester","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Manchester","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Manchester","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Manchester","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Manchester","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Manchester","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Manchester","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Manchester","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Manchester","Department for Education","Female","60","50","37490","36640"
"Leaver Dept.","2022","Manchester","Department for Education","Male","40","40","[c]","[c]"
"Leaver Dept.","2022","Manchester","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Manchester","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Manchester","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Manchester","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Manchester","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Manchester","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Manchester","Department for Work and Pensions","Female","60","60","31530","27570"
"Leaver Dept.","2022","Manchester","Department for Work and Pensions","Male","60","50","33420","27570"
"Leaver Dept.","2022","Manchester","Department of Health and Social Care","Female","190","170","33140","24990"
"Leaver Dept.","2022","Manchester","Department of Health and Social Care","Male","120","120","38570","27500"
"Leaver Dept.","2022","Manchester","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Manchester","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Manchester","Home Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Manchester","Home Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Manchester","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Manchester","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Manchester","Ministry of Justice","Female","30","30","[c]","[c]"
"Leaver Dept.","2022","Manchester","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Manchester","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Manchester","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Manchester","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Manchester","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medway","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medway","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medway","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medway","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medway","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medway","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medway","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medway","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medway","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medway","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medway","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medway","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Merton, Kingston upon Thames and Sutton","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Merton, Kingston upon Thames and Sutton","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Merton, Kingston upon Thames and Sutton","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Merton, Kingston upon Thames and Sutton","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Merton, Kingston upon Thames and Sutton","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Merton, Kingston upon Thames and Sutton","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Merton, Kingston upon Thames and Sutton","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Merton, Kingston upon Thames and Sutton","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Merton, Kingston upon Thames and Sutton","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Merton, Kingston upon Thames and Sutton","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Merton, Kingston upon Thames and Sutton","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Merton, Kingston upon Thames and Sutton","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mid Kent","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mid Kent","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mid Kent","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mid Kent","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mid Kent","Department of Health and Social Care","Female","40","30","[c]","[c]"
"Leaver Dept.","2022","Mid Kent","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mid Kent","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mid Kent","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mid Lancashire","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mid Lancashire","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mid Lancashire","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mid Lancashire","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mid Lancashire","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mid Lancashire","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mid Lancashire","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mid Lancashire","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mid Lancashire","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mid Lancashire","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mid Lancashire","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mid Lancashire","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mid Lancashire","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mid Lancashire","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Milton Keynes","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Milton Keynes","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Milton Keynes","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Milton Keynes","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Milton Keynes","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Milton Keynes","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Milton Keynes","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Milton Keynes","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Milton Keynes","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Milton Keynes","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Milton Keynes","Home Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Milton Keynes","Home Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Milton Keynes","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Milton Keynes","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Monmouthshire and Newport","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Monmouthshire and Newport","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Monmouthshire and Newport","Charity Commission","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Monmouthshire and Newport","Charity Commission","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Monmouthshire and Newport","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Monmouthshire and Newport","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Monmouthshire and Newport","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Monmouthshire and Newport","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Monmouthshire and Newport","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Monmouthshire and Newport","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Monmouthshire and Newport","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Monmouthshire and Newport","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Monmouthshire and Newport","Home Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Monmouthshire and Newport","Home Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Monmouthshire and Newport","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Monmouthshire and Newport","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Monmouthshire and Newport","UK Statistics Authority","Female","60","60","34330","30460"
"Leaver Dept.","2022","Monmouthshire and Newport","UK Statistics Authority","Male","40","40","[c]","[c]"
"Leaver Dept.","2022","Monmouthshire and Newport","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Na h-Eileanan Siar","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Na h-Eileanan Siar","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North and North East Lincolnshire","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North and North East Lincolnshire","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North and North East Lincolnshire","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North and North East Lincolnshire","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North and West Norfolk","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North and West Norfolk","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North and West Norfolk","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North and West Norfolk","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North and West Norfolk","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North and West Norfolk","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Hampshire","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Hampshire","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Hampshire","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Hampshire","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Hampshire","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Hampshire","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Hampshire","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Hampshire","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Hampshire","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Hampshire","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Hampshire","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Hampshire","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Lanarkshire","Department for Work and Pensions","Female","40","30","[c]","[c]"
"Leaver Dept.","2022","North Lanarkshire","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Lanarkshire","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Lanarkshire","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Northamptonshire","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Northamptonshire","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Northamptonshire","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Northamptonshire","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Northamptonshire","Home Office","Female","[c]","[c]","[c]","[c]"
