"Status","Year","Age","Sexual_orientation","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","65+","Heterosexual / straight","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Heterosexual / straight","South East (England)","40","30","[c]","[c]"
"New entrant CS","2021","65+","Heterosexual / straight","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Heterosexual / straight","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Heterosexual / straight","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Heterosexual / straight","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","LGBO","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","LGBO","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","LGBO","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","LGBO","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","LGBO","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","LGBO","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","LGBO","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","LGBO","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","LGBO","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","LGBO","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","LGBO","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","LGBO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Undeclared","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Undeclared","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Undeclared","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Undeclared","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Undeclared","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Undeclared","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Undeclared","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Heterosexual / straight","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Heterosexual / straight","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","LGBO","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","LGBO","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Heterosexual / straight","East Midlands (England)","30","30","[c]","[c]"
"New entrant CS","2022","16-19","Heterosexual / straight","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Heterosexual / straight","London","70","60","24800","25060"
"New entrant CS","2022","16-19","Heterosexual / straight","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Heterosexual / straight","North West (England)","70","70","22310","21260"
"New entrant CS","2022","16-19","Heterosexual / straight","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Heterosexual / straight","Scotland","50","40","[c]","[c]"
"New entrant CS","2022","16-19","Heterosexual / straight","South East (England)","50","50","[c]","[c]"
"New entrant CS","2022","16-19","Heterosexual / straight","South West (England)","50","50","[c]","[c]"
"New entrant CS","2022","16-19","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Heterosexual / straight","Wales","40","40","[c]","[c]"
"New entrant CS","2022","16-19","Heterosexual / straight","West Midlands (England)","40","30","[c]","[c]"
"New entrant CS","2022","16-19","Heterosexual / straight","Yorkshire and The Humber","50","50","[c]","[c]"
"New entrant CS","2022","16-19","LGBO","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","LGBO","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","LGBO","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","LGBO","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","LGBO","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","LGBO","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","LGBO","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","LGBO","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","LGBO","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","LGBO","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","LGBO","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","LGBO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","London","50","50","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","North West (England)","40","40","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Scotland","50","50","21460","21150"
"New entrant CS","2022","16-19","Unknown","South East (England)","40","40","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","South West (England)","80","80","18540","17140"
"New entrant CS","2022","16-19","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Wales","50","40","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Yorkshire and The Humber","40","40","[c]","[c]"
"New entrant CS","2022","20-29","Heterosexual / straight","East Midlands (England)","820","810","24410","23140"
"New entrant CS","2022","20-29","Heterosexual / straight","East of England","650","650","25540","24800"
"New entrant CS","2022","20-29","Heterosexual / straight","London","3580","3530","31840","31060"
"New entrant CS","2022","20-29","Heterosexual / straight","North East (England)","860","850","24620","23140"
"New entrant CS","2022","20-29","Heterosexual / straight","North West (England)","1860","1830","24920","23170"
"New entrant CS","2022","20-29","Heterosexual / straight","Northern Ireland","110","110","26710","26590"
"New entrant CS","2022","20-29","Heterosexual / straight","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Heterosexual / straight","Scotland","1350","1330","25840","24400"
"New entrant CS","2022","20-29","Heterosexual / straight","South East (England)","1070","1050","25870","25010"
"New entrant CS","2022","20-29","Heterosexual / straight","South West (England)","1170","1160","25290","24090"
"New entrant CS","2022","20-29","Heterosexual / straight","Unknown","80","80","28270","27620"
"New entrant CS","2022","20-29","Heterosexual / straight","Wales","950","930","24470","23140"
"New entrant CS","2022","20-29","Heterosexual / straight","West Midlands (England)","1120","1100","25310","23390"
"New entrant CS","2022","20-29","Heterosexual / straight","Yorkshire and The Humber","1210","1190","25540","23880"
"New entrant CS","2022","20-29","LGBO","East Midlands (England)","100","100","24450","23140"
"New entrant CS","2022","20-29","LGBO","East of England","80","80","24420","23470"
"New entrant CS","2022","20-29","LGBO","London","550","540","32740","31800"
"New entrant CS","2022","20-29","LGBO","North East (England)","170","170","24020","21260"
"New entrant CS","2022","20-29","LGBO","North West (England)","280","280","24990","23140"
"New entrant CS","2022","20-29","LGBO","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","LGBO","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","LGBO","Scotland","290","290","25690","23450"
"New entrant CS","2022","20-29","LGBO","South East (England)","160","160","25950","24980"
"New entrant CS","2022","20-29","LGBO","South West (England)","200","190","25130","24000"
"New entrant CS","2022","20-29","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","LGBO","Wales","170","170","24310","22020"
"New entrant CS","2022","20-29","LGBO","West Midlands (England)","120","120","24760","23170"
"New entrant CS","2022","20-29","LGBO","Yorkshire and The Humber","180","170","26240","24960"
"New entrant CS","2022","20-29","Undeclared","East Midlands (England)","60","60","25150","23390"
"New entrant CS","2022","20-29","Undeclared","East of England","50","50","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","London","530","460","31740","31060"
"New entrant CS","2022","20-29","Undeclared","North East (England)","50","50","25290","22010"
"New entrant CS","2022","20-29","Undeclared","North West (England)","110","110","25310","23280"
"New entrant CS","2022","20-29","Undeclared","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Scotland","100","100","27090","24400"
"New entrant CS","2022","20-29","Undeclared","South East (England)","90","80","26180","25540"
"New entrant CS","2022","20-29","Undeclared","South West (England)","120","120","25090","23390"
"New entrant CS","2022","20-29","Undeclared","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Wales","70","70","24810","23160"
"New entrant CS","2022","20-29","Undeclared","West Midlands (England)","60","60","24790","24090"
"New entrant CS","2022","20-29","Undeclared","Yorkshire and The Humber","130","110","27020","24920"
"New entrant CS","2022","20-29","Unknown","East Midlands (England)","400","390","23830","22140"
"New entrant CS","2022","20-29","Unknown","East of England","340","330","24190","24250"
"New entrant CS","2022","20-29","Unknown","London","2350","2330","31190","28650"
"New entrant CS","2022","20-29","Unknown","North East (England)","500","490","23910","21840"
"New entrant CS","2022","20-29","Unknown","North West (England)","1210","1190","24370","23170"
"New entrant CS","2022","20-29","Unknown","Northern Ireland","110","110","24080","21250"
"New entrant CS","2022","20-29","Unknown","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Scotland","1010","990","25060","22000"
"New entrant CS","2022","20-29","Unknown","South East (England)","650","640","24970","24800"
"New entrant CS","2022","20-29","Unknown","South West (England)","670","660","24570","23140"
"New entrant CS","2022","20-29","Unknown","Unknown","230","220","24090","26400"
"New entrant CS","2022","20-29","Unknown","Wales","450","450","23400","21810"
"New entrant CS","2022","20-29","Unknown","West Midlands (England)","650","640","24220","23140"
"New entrant CS","2022","20-29","Unknown","Yorkshire and The Humber","850","840","24960","23140"
"New entrant CS","2022","30-39","Heterosexual / straight","East Midlands (England)","530","500","27320","24960"
"New entrant CS","2022","30-39","Heterosexual / straight","East of England","440","420","27900","26140"
"New entrant CS","2022","30-39","Heterosexual / straight","London","1740","1690","39530","35310"
"New entrant CS","2022","30-39","Heterosexual / straight","North East (England)","650","620","27710","26050"
"New entrant CS","2022","30-39","Heterosexual / straight","North West (England)","1310","1270","28150","26590"
"New entrant CS","2022","30-39","Heterosexual / straight","Northern Ireland","90","90","31960","31770"
"New entrant CS","2022","30-39","Heterosexual / straight","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Heterosexual / straight","Scotland","1170","1150","29930","27230"
"New entrant CS","2022","30-39","Heterosexual / straight","South East (England)","720","680","29670","27570"
"New entrant CS","2022","30-39","Heterosexual / straight","South West (England)","800","760","31600","29180"
"New entrant CS","2022","30-39","Heterosexual / straight","Unknown","60","60","33650","31060"
"New entrant CS","2022","30-39","Heterosexual / straight","Wales","750","730","28500","26130"
"New entrant CS","2022","30-39","Heterosexual / straight","West Midlands (England)","760","730","28770","27570"
"New entrant CS","2022","30-39","Heterosexual / straight","Yorkshire and The Humber","810","780","30800","27570"
"New entrant CS","2022","30-39","LGBO","East Midlands (England)","50","50","[c]","[c]"
"New entrant CS","2022","30-39","LGBO","East of England","40","40","[c]","[c]"
"New entrant CS","2022","30-39","LGBO","London","210","210","39960","36040"
