"Status","Year","Disability","Ethnicity","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Declared disabled","White","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","White","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","White","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","White","Operational Delivery","630","610","24740","22850"
"New entrant CS","2021","Declared disabled","White","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","White","Other","90","90","23860","20920"
"New entrant CS","2021","Declared disabled","White","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","White","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","White","Policy","170","170","35590","33310"
"New entrant CS","2021","Declared disabled","White","Project Delivery","60","50","34940","33000"
"New entrant CS","2021","Declared disabled","White","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","White","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","White","Science and Engineering","90","80","29170","27750"
"New entrant CS","2021","Declared disabled","White","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","White","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","White","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","White","Tax","70","70","23610","20140"
"New entrant CS","2021","Declared disabled","White","Unknown","1670","1620","26680","27570"
"New entrant CS","2021","Declared disabled","White","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Asian","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Asian","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Asian","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Asian","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Asian","Digital, Data and Technology","110","110","42840","39460"
"New entrant CS","2021","Declared non-disabled","Asian","Economics","40","40","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Asian","Finance","40","40","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Asian","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Asian","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Asian","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Asian","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Asian","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Asian","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Asian","Legal","50","50","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Asian","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Asian","Operational Delivery","470","440","26760","23370"
"New entrant CS","2021","Declared non-disabled","Asian","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Asian","Other","60","60","30720","27150"
"New entrant CS","2021","Declared non-disabled","Asian","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Asian","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Asian","Policy","130","130","34560","32790"
"New entrant CS","2021","Declared non-disabled","Asian","Project Delivery","40","40","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Asian","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Asian","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Asian","Science and Engineering","70","60","30510","28590"
"New entrant CS","2021","Declared non-disabled","Asian","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Asian","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Asian","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Asian","Tax","160","160","22360","20140"
"New entrant CS","2021","Declared non-disabled","Asian","Unknown","1860","1820","28660","27570"
"New entrant CS","2021","Declared non-disabled","Asian","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Black","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Black","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Black","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Black","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Black","Digital, Data and Technology","40","40","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Black","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Black","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Black","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Black","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Black","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Black","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Black","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Black","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Black","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Black","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Black","Operational Delivery","410","390","27520","25630"
"New entrant CS","2021","Declared non-disabled","Black","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Black","Other","40","40","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Black","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Black","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Black","Policy","70","70","34180","33210"
"New entrant CS","2021","Declared non-disabled","Black","Project Delivery","40","40","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Black","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Black","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Black","Science and Engineering","50","40","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Black","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Black","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Black","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Black","Tax","40","40","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Black","Unknown","1270","1250","28870","29290"
"New entrant CS","2021","Declared non-disabled","Black","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","Operational Delivery","230","210","27110","24180"
"New entrant CS","2021","Declared non-disabled","Mixed","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","Policy","60","60","32150","32560"
"New entrant CS","2021","Declared non-disabled","Mixed","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","Unknown","600","590","28220","27570"
"New entrant CS","2021","Declared non-disabled","Mixed","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Operational Delivery","40","40","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Tax","[c]","[c]","[c]","[c]"
