"Status","Year","Parent_department","Region_ITL1","Age","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","London","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","North East (England)","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","North West (England)","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","North West (England)","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","North West (England)","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","North West (England)","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","Northern Ireland","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","Northern Ireland","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","Scotland","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","Scotland","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","East Midlands (England)","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","East Midlands (England)","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","East Midlands (England)","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","East Midlands (England)","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","East of England","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","East of England","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","East of England","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","London","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","London","20-29","150","150","32690","28510"
"New entrant CS","2021","Department for Education","London","30-39","60","60","47910","45250"
"New entrant CS","2021","Department for Education","London","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","London","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","London","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","London","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","North East (England)","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","North East (England)","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","North East (England)","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","North East (England)","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","North East (England)","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","North West (England)","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","North West (England)","20-29","70","70","30020","29360"
"New entrant CS","2021","Department for Education","North West (England)","30-39","50","50","37510","36500"
"New entrant CS","2021","Department for Education","North West (England)","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","North West (England)","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","South West (England)","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","South West (England)","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","South West (England)","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","South West (England)","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Unknown","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Unknown","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Unknown","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","West Midlands (England)","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","West Midlands (England)","20-29","40","40","[c]","[c]"
"New entrant CS","2021","Department for Education","West Midlands (England)","30-39","40","40","[c]","[c]"
"New entrant CS","2021","Department for Education","West Midlands (England)","40-49","30","30","[c]","[c]"
"New entrant CS","2021","Department for Education","West Midlands (England)","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","West Midlands (England)","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Yorkshire and The Humber","20-29","60","60","29210","27180"
"New entrant CS","2021","Department for Education","Yorkshire and The Humber","30-39","40","40","[c]","[c]"
"New entrant CS","2021","Department for Education","Yorkshire and The Humber","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Yorkshire and The Humber","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Yorkshire and The Humber","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","East Midlands (England)","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","East Midlands (England)","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","East Midlands (England)","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","East Midlands (England)","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","East Midlands (England)","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","East of England","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","East of England","20-29","40","40","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","East of England","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","East of England","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","East of England","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","East of England","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","London","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","London","20-29","340","340","32780","32560"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","London","30-39","120","110","43000","38750"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","London","40-49","50","50","53400","52290"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","London","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","London","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","North East (England)","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","North East (England)","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","North East (England)","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","North East (England)","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","North West (England)","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","North West (England)","20-29","40","40","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","North West (England)","30-39","30","30","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","North West (England)","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","North West (England)","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","North West (England)","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","North West (England)","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Scotland","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Scotland","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Scotland","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Scotland","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Scotland","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Scotland","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","South East (England)","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","South East (England)","20-29","90","90","26510","24370"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","South East (England)","30-39","40","40","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","South East (England)","40-49","30","30","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","South East (England)","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","South East (England)","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","South East (England)","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","South West (England)","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","South West (England)","20-29","90","90","26700","24920"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","South West (England)","30-39","90","80","32310","29270"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","South West (England)","40-49","50","50","34010","30350"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","South West (England)","50-59","30","30","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","South West (England)","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","South West (England)","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Wales","20-29","30","30","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Wales","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Wales","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Wales","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Wales","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","West Midlands (England)","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","West Midlands (England)","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","West Midlands (England)","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","West Midlands (England)","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","West Midlands (England)","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","West Midlands (England)","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","20-29","60","60","25850","24920"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","30-39","50","50","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","East Midlands (England)","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","London","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","London","20-29","230","230","29140","31800"
