"Status","Year","Parent_department","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Office of the Secretary of State for Scotland","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland","Policy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","Other","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","Policy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","Policy","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government","Legal","Heterosexual / straight","70","70","37800","41750"
"New entrant CS","2022","Scottish Government","Legal","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government","Legal","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government","Operational Delivery","Heterosexual / straight","390","380","23090","21050"
"New entrant CS","2022","Scottish Government","Operational Delivery","LGBO","50","50","22500","21050"
"New entrant CS","2022","Scottish Government","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government","Operational Delivery","Unknown","470","450","22340","21640"
"New entrant CS","2022","Scottish Government","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government","Other","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government","Other","Unknown","50","40","[c]","[c]"
"New entrant CS","2022","Scottish Government","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government","Policy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government","Psychology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government","Psychology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government","Psychology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government","Statistics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government","Statistics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government","Unknown","Heterosexual / straight","1620","1580","31520","27230"
"New entrant CS","2022","Scottish Government","Unknown","LGBO","260","250","30730","27230"
"New entrant CS","2022","Scottish Government","Unknown","Undeclared","110","110","32020","27940"
"New entrant CS","2022","Scottish Government","Unknown","Unknown","1340","1300","31690","27230"
"New entrant CS","2022","The National Archives","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","Other","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","Other","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","Policy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","Communications","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","Economics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","Legal","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","Legal","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","Operational Delivery","Heterosexual / straight","60","60","40820","36000"
"New entrant CS","2022","UK Export Finance","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","Policy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","Security","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Statistics Authority","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Statistics Authority","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Statistics Authority","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Statistics Authority","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Statistics Authority","Communications","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Statistics Authority","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Statistics Authority","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Statistics Authority","Corporate Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Statistics Authority","Digital, Data and Technology","Heterosexual / straight","100","90","35640","30970"
"New entrant CS","2022","UK Statistics Authority","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Statistics Authority","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Statistics Authority","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Statistics Authority","Economics","Heterosexual / straight","60","60","27310","23880"
"New entrant CS","2022","UK Statistics Authority","Economics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Statistics Authority","Economics","Undeclared","[c]","[c]","[c]","[c]"
