"Status","Year","Sex","Region_ITL1","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Male","West Midlands (England)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","West Midlands (England)","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","West Midlands (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","West Midlands (England)","Digital, Data and Technology","90","80","40310","38390"
"New entrant CS","2021","Male","West Midlands (England)","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","West Midlands (England)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","West Midlands (England)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","West Midlands (England)","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","West Midlands (England)","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","West Midlands (England)","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","West Midlands (England)","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","West Midlands (England)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","West Midlands (England)","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","West Midlands (England)","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","West Midlands (England)","Operational Delivery","600","580","25850","22850"
"New entrant CS","2021","Male","West Midlands (England)","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","West Midlands (England)","Other","50","40","[c]","[c]"
"New entrant CS","2021","Male","West Midlands (England)","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","West Midlands (England)","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","West Midlands (England)","Project Delivery","50","50","[c]","[c]"
"New entrant CS","2021","Male","West Midlands (England)","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","West Midlands (England)","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","West Midlands (England)","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","West Midlands (England)","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","West Midlands (England)","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","West Midlands (England)","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","West Midlands (England)","Tax","90","90","21790","20140"
"New entrant CS","2021","Male","West Midlands (England)","Unknown","440","430","26440","27570"
"New entrant CS","2021","Male","West Midlands (England)","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Yorkshire and The Humber","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Yorkshire and The Humber","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Yorkshire and The Humber","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Yorkshire and The Humber","Digital, Data and Technology","80","80","43910","39980"
"New entrant CS","2021","Male","Yorkshire and The Humber","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Yorkshire and The Humber","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Yorkshire and The Humber","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Yorkshire and The Humber","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Yorkshire and The Humber","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Yorkshire and The Humber","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Yorkshire and The Humber","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Yorkshire and The Humber","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Yorkshire and The Humber","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Yorkshire and The Humber","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Yorkshire and The Humber","Operational Delivery","560","550","24060","22850"
"New entrant CS","2021","Male","Yorkshire and The Humber","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Yorkshire and The Humber","Other","50","50","[c]","[c]"
"New entrant CS","2021","Male","Yorkshire and The Humber","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Yorkshire and The Humber","Policy","130","130","38090","30730"
"New entrant CS","2021","Male","Yorkshire and The Humber","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Yorkshire and The Humber","Property","30","30","[c]","[c]"
"New entrant CS","2021","Male","Yorkshire and The Humber","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Yorkshire and The Humber","Science and Engineering","30","30","[c]","[c]"
"New entrant CS","2021","Male","Yorkshire and The Humber","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Yorkshire and The Humber","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Yorkshire and The Humber","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Yorkshire and The Humber","Tax","200","200","21940","20140"
"New entrant CS","2021","Male","Yorkshire and The Humber","Unknown","790","780","26870","27570"
"New entrant CS","2021","Male","Yorkshire and The Humber","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East of England","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","London","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","London","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","London","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","London","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","London","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","London","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","London","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","London","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","London","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","London","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North East (England)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North East (England)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North West (England)","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","South East (England)","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","South East (England)","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","South East (England)","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","South East (England)","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","South East (England)","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Wales","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Wales","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Wales","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Wales","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Yorkshire and The Humber","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","East Midlands (England)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","East Midlands (England)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","East Midlands (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","East Midlands (England)","Digital, Data and Technology","30","30","[c]","[c]"
"New entrant CS","2022","Female","East Midlands (England)","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","East Midlands (England)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","East Midlands (England)","Geography","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","East Midlands (England)","Human Resources","30","30","[c]","[c]"
"New entrant CS","2022","Female","East Midlands (England)","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","East Midlands (England)","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","East Midlands (England)","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","East Midlands (England)","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","East Midlands (England)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","East Midlands (England)","Legal","30","30","[c]","[c]"
"New entrant CS","2022","Female","East Midlands (England)","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","East Midlands (England)","Operational Delivery","1530","1450","24880","23140"
"New entrant CS","2022","Female","East Midlands (England)","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","East Midlands (England)","Other","100","90","22550","21260"
"New entrant CS","2022","Female","East Midlands (England)","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","East Midlands (England)","Policy","30","30","[c]","[c]"
"New entrant CS","2022","Female","East Midlands (England)","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","East Midlands (England)","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","East Midlands (England)","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","East Midlands (England)","Science and Engineering","50","40","[c]","[c]"
"New entrant CS","2022","Female","East Midlands (England)","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","East Midlands (England)","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","East Midlands (England)","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","East Midlands (England)","Tax","90","90","27220","26590"
"New entrant CS","2022","Female","East Midlands (England)","Unknown","90","80","25560","26590"
"New entrant CS","2022","Female","East Midlands (England)","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","East of England","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","East of England","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","East of England","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","East of England","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","East of England","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","East of England","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","East of England","Geography","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","East of England","Human Resources","30","30","[c]","[c]"
"New entrant CS","2022","Female","East of England","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","East of England","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","East of England","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","East of England","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","East of England","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","East of England","Operational Delivery","1460","1370","26220","24800"
"New entrant CS","2022","Female","East of England","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","East of England","Other","70","70","22460","21170"
"New entrant CS","2022","Female","East of England","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","East of England","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","East of England","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","East of England","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","East of England","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","East of England","Science and Engineering","50","50","32290","30460"
"New entrant CS","2022","Female","East of England","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","East of England","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","East of England","Unknown","50","50","[c]","[c]"
"New entrant CS","2022","Female","East of England","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","London","Commercial","120","110","37250","34480"
"New entrant CS","2022","Female","London","Communications","250","230","37240","34260"
"New entrant CS","2022","Female","London","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","London","Counter Fraud","80","80","27960","25110"
"New entrant CS","2022","Female","London","Digital, Data and Technology","300","280","42010","40050"
"New entrant CS","2022","Female","London","Economics","100","90","35030","31800"
"New entrant CS","2022","Female","London","Finance","140","120","41670","40650"
"New entrant CS","2022","Female","London","Human Resources","260","240","36190","32560"
"New entrant CS","2022","Female","London","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","London","Intelligence Analysis","40","30","[c]","[c]"
"New entrant CS","2022","Female","London","Internal Audit","[c]","[c]","[c]","[c]"
