"Status","Year","Ethnicity","Function_of_post","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Asian","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Unknown","AA/AO","150","150","22290","21260"
"New entrant CS","2022","Asian","Unknown","EO","120","120","27510","27570"
"New entrant CS","2022","Asian","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Unknown","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Unknown","SEO/HEO","70","70","35770","35310"
"New entrant CS","2022","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Analysis","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Analysis","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Analysis","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Analysis","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Analysis","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Commercial","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Commercial","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Communications","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Communications","EO","40","30","[c]","[c]"
"New entrant CS","2022","Black","Communications","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Communications","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Counter Fraud","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Counter Fraud","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Debt","AA/AO","40","40","[c]","[c]"
"New entrant CS","2022","Black","Debt","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Debt","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Debt","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Digital, Data & Technology","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Digital, Data & Technology","EO","30","30","[c]","[c]"
"New entrant CS","2022","Black","Digital, Data & Technology","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Digital, Data & Technology","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Digital, Data & Technology","SEO/HEO","100","90","36130","35900"
"New entrant CS","2022","Black","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Finance","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Finance","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Grants Management","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Grants Management","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Grants Management","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Grants Management","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Human Resources","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Internal Audit","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Internal Audit","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Internal Audit","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Legal","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Legal","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Legal","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Legal","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","No function","AA/AO","500","480","23470","21790"
"New entrant CS","2022","Black","No function","EO","600","590","28650","27680"
"New entrant CS","2022","Black","No function","G6/G7","30","30","[c]","[c]"
"New entrant CS","2022","Black","No function","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","No function","SEO/HEO","290","280","35660","34260"
"New entrant CS","2022","Black","No function","Unknown","470","440","30310","28200"
"New entrant CS","2022","Black","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Project Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Project Delivery","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Project Delivery","SEO/HEO","40","40","[c]","[c]"
"New entrant CS","2022","Black","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Property","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Property","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Property","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Property","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Security","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Security","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Security","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Security","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","AA/AO","40","40","[c]","[c]"
"New entrant CS","2022","Black","Unknown","EO","60","60","28220","27940"
"New entrant CS","2022","Black","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","SEO/HEO","30","30","[c]","[c]"
"New entrant CS","2022","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Analysis","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Analysis","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Analysis","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Analysis","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Analysis","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Commercial","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Commercial","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Communications","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Communications","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Communications","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Communications","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Counter Fraud","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Counter Fraud","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Debt","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Debt","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Debt","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Debt","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Digital, Data & Technology","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Digital, Data & Technology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Digital, Data & Technology","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Digital, Data & Technology","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Digital, Data & Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Finance","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Finance","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Grants Management","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Grants Management","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Grants Management","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Grants Management","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Human Resources","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Internal Audit","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Internal Audit","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Internal Audit","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Legal","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Legal","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Legal","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Legal","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","No function","AA/AO","360","350","22750","21260"
"New entrant CS","2022","Mixed","No function","EO","270","260","27730","27570"
"New entrant CS","2022","Mixed","No function","G6/G7","40","40","[c]","[c]"
"New entrant CS","2022","Mixed","No function","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","No function","SEO/HEO","210","210","34770","33570"
"New entrant CS","2022","Mixed","No function","Unknown","210","200","28830","24970"
"New entrant CS","2022","Mixed","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Project Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Project Delivery","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Property","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Property","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Property","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Property","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Security","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Security","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Security","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Security","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","AA/AO","40","30","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","EO","50","50","26520","27230"
"New entrant CS","2022","Mixed","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Analysis","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Analysis","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Analysis","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Analysis","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Analysis","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Commercial","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Commercial","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Communications","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Communications","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Communications","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Communications","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Counter Fraud","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Counter Fraud","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Debt","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Debt","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Debt","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Debt","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Digital, Data & Technology","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Digital, Data & Technology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Digital, Data & Technology","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Digital, Data & Technology","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Digital, Data & Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","SCS","[c]","[c]","[c]","[c]"
