"Status","Year","Region_ITL3","Region_ITL1","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Bristol, City of","South West (England)","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","South West (England)","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","South West (England)","Government Property Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","South West (England)","Health and Safety Executive","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","South West (England)","HM Courts and Tribunals Service","30","30","[c]","[c]"
"New entrant CS","2021","Bristol, City of","South West (England)","HM Prison and Probation Service","80","70","22100","20600"
"New entrant CS","2021","Bristol, City of","South West (England)","HM Revenue and Customs (excl. agencies)","100","90","29800","25560"
"New entrant CS","2021","Bristol, City of","South West (England)","Insolvency Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","South West (England)","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","South West (England)","Legal Aid Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","South West (England)","Ministry of Housing, Communities and Local Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","South West (England)","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","South West (England)","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","South West (England)","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","South West (England)","Planning Inspectorate","100","90","30370","26050"
"New entrant CS","2021","Bristol, City of","South West (England)","Public Health England","100","90","31030","28590"
"New entrant CS","2021","Bristol, City of","South West (England)","Rural Payments Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","South West (England)","Valuation Office Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","South West (England)","Vehicle Certification Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bromley","London","Department for Work and Pensions (excl. agencies)","90","90","29370","31060"
"New entrant CS","2021","Bromley","London","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bromley","London","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Buckinghamshire CC","South East (England)","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Buckinghamshire CC","South East (England)","Department for Work and Pensions (excl. agencies)","90","90","26750","27570"
"New entrant CS","2021","Buckinghamshire CC","South East (England)","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Buckinghamshire CC","South East (England)","HM Prison and Probation Service","70","70","24850","24020"
"New entrant CS","2021","Buckinghamshire CC","South East (England)","Ministry of Defence (excl. agencies)","90","80","32550","28350"
"New entrant CS","2021","Buckinghamshire CC","South East (England)","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Caithness and Sutherland and Ross and Cromarty","Scotland","Crown Office and Procurator Fiscal Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Caithness and Sutherland and Ross and Cromarty","Scotland","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Caithness and Sutherland and Ross and Cromarty","Scotland","Forestry and Land Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Caithness and Sutherland and Ross and Cromarty","Scotland","Scottish Forestry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Caithness and Sutherland and Ross and Cromarty","Scotland","Scottish Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Calderdale and Kirklees","Yorkshire and The Humber","Department for Work and Pensions (excl. agencies)","120","120","26750","27570"
"New entrant CS","2021","Calderdale and Kirklees","Yorkshire and The Humber","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Calderdale and Kirklees","Yorkshire and The Humber","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Calderdale and Kirklees","Yorkshire and The Humber","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Calderdale and Kirklees","Yorkshire and The Humber","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Calderdale and Kirklees","Yorkshire and The Humber","Valuation Office Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","East of England","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","East of England","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","East of England","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","East of England","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","East of England","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","East of England","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","East of England","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","East of England","Department for Work and Pensions (excl. agencies)","90","90","27190","27570"
"New entrant CS","2021","Cambridgeshire CC","East of England","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","East of England","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","East of England","HM Prison and Probation Service","90","90","23860","25400"
"New entrant CS","2021","Cambridgeshire CC","East of England","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","East of England","Ministry of Defence (excl. agencies)","80","80","29550","26350"
"New entrant CS","2021","Cambridgeshire CC","East of England","Ministry of Housing, Communities and Local Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","East of England","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","East of England","Public Health England","70","60","37930","30460"
"New entrant CS","2021","Cambridgeshire CC","East of England","Rural Payments Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","East of England","Valuation Office Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Camden and City of London","London","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Camden and City of London","London","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Camden and City of London","London","Debt Management Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Camden and City of London","London","Department for Work and Pensions (excl. agencies)","40","40","[c]","[c]"
"New entrant CS","2021","Camden and City of London","London","Government Actuary's Department","30","30","[c]","[c]"
"New entrant CS","2021","Camden and City of London","London","HM Courts and Tribunals Service","160","160","22670","22680"
"New entrant CS","2021","Camden and City of London","London","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Camden and City of London","London","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Camden and City of London","London","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Camden and City of London","London","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Camden and City of London","London","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Camden and City of London","London","National Infrastructure Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Camden and City of London","London","Public Health England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Camden and City of London","London","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","Wales","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","Wales","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","Wales","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","Wales","Companies House","60","60","37150","36070"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","Wales","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","Wales","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","Wales","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","Wales","Department for Work and Pensions (excl. agencies)","110","110","24900","27570"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","Wales","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","Wales","ESTYN","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","Wales","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","Wales","Health and Safety Executive","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","Wales","HM Courts and Tribunals Service","40","40","[c]","[c]"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","Wales","HM Prison and Probation Service","90","90","23080","22850"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","Wales","HM Revenue and Customs (excl. agencies)","320","300","21860","20140"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","Wales","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","Wales","Insolvency Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","Wales","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","Wales","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","Wales","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","Wales","Planning Inspectorate","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","Wales","Public Health England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","Wales","Valuation Office Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","Wales","Wales Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","Wales","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","Wales","Welsh Government (excl. agencies)","120","120","29000","25030"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","Wales","Welsh Revenue Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Causeway Coast and Glens","Northern Ireland","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Bedfordshire","East of England","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Bedfordshire","East of England","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Bedfordshire","East of England","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Bedfordshire","East of England","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Hampshire","South East (England)","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Hampshire","South East (England)","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Hampshire","South East (England)","Defence Science and Technology Laboratory","40","40","[c]","[c]"
"New entrant CS","2021","Central Hampshire","South East (England)","Department for Work and Pensions (excl. agencies)","30","30","[c]","[c]"
"New entrant CS","2021","Central Hampshire","South East (England)","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Hampshire","South East (England)","HM Prison and Probation Service","40","40","[c]","[c]"
"New entrant CS","2021","Central Hampshire","South East (England)","Ministry of Defence (excl. agencies)","230","220","29500","26350"
"New entrant CS","2021","Central Hampshire","South East (England)","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Valleys","Wales","Department for Work and Pensions (excl. agencies)","80","80","24100","21010"
