"Status","Year","Responsibility_level","Parent_department","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","SEO/HEO","Competition and Markets Authority","London","40","40","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Competition and Markets Authority","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Competition and Markets Authority","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Department for Business, Energy and Industrial Strategy","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Department for Business, Energy and Industrial Strategy","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Department for Business, Energy and Industrial Strategy","London","330","330","36790","33570"
"New entrant CS","2022","SEO/HEO","Department for Business, Energy and Industrial Strategy","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Department for Business, Energy and Industrial Strategy","North West (England)","100","100","33230","30360"
"New entrant CS","2022","SEO/HEO","Department for Business, Energy and Industrial Strategy","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Department for Business, Energy and Industrial Strategy","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Department for Business, Energy and Industrial Strategy","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Department for Business, Energy and Industrial Strategy","South West (England)","50","50","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Department for Business, Energy and Industrial Strategy","Wales","80","80","38700","39910"
"New entrant CS","2022","SEO/HEO","Department for Business, Energy and Industrial Strategy","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Department for Digital, Culture, Media and Sport","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Department for Digital, Culture, Media and Sport","London","180","180","34700","34020"
"New entrant CS","2022","SEO/HEO","Department for Digital, Culture, Media and Sport","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Department for Digital, Culture, Media and Sport","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Department for Digital, Culture, Media and Sport","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Department for Digital, Culture, Media and Sport","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Department for Digital, Culture, Media and Sport","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Department for Digital, Culture, Media and Sport","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Department for Digital, Culture, Media and Sport","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Department for Education","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Department for Education","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Department for Education","London","90","80","36610","36660"
"New entrant CS","2022","SEO/HEO","Department for Education","North East (England)","80","70","33980","36500"
"New entrant CS","2022","SEO/HEO","Department for Education","North West (England)","100","100","33290","32870"
"New entrant CS","2022","SEO/HEO","Department for Education","South West (England)","50","40","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Department for Education","West Midlands (England)","100","100","32830","29520"
"New entrant CS","2022","SEO/HEO","Department for Education","Yorkshire and The Humber","100","90","34180","36500"
"New entrant CS","2022","SEO/HEO","Department for Environment, Food and Rural Affairs","East Midlands (England)","40","40","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Department for Environment, Food and Rural Affairs","East of England","60","60","33140","30220"
"New entrant CS","2022","SEO/HEO","Department for Environment, Food and Rural Affairs","London","480","480","34650","32560"
"New entrant CS","2022","SEO/HEO","Department for Environment, Food and Rural Affairs","North East (England)","60","60","32900","31420"
"New entrant CS","2022","SEO/HEO","Department for Environment, Food and Rural Affairs","North West (England)","80","80","32100","29740"
"New entrant CS","2022","SEO/HEO","Department for Environment, Food and Rural Affairs","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Department for Environment, Food and Rural Affairs","South East (England)","80","80","35670","35250"
"New entrant CS","2022","SEO/HEO","Department for Environment, Food and Rural Affairs","South West (England)","220","220","32960","32260"
"New entrant CS","2022","SEO/HEO","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Department for Environment, Food and Rural Affairs","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Department for Environment, Food and Rural Affairs","West Midlands (England)","60","60","33470","35900"
"New entrant CS","2022","SEO/HEO","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","110","110","32450","30120"
"New entrant CS","2022","SEO/HEO","Department for International Trade","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Department for International Trade","London","190","190","34290","31800"
"New entrant CS","2022","SEO/HEO","Department for International Trade","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Department for International Trade","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Department for International Trade","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Department for International Trade","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Department for Levelling Up, Housing and Communities","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Department for Levelling Up, Housing and Communities","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Department for Levelling Up, Housing and Communities","London","190","190","35450","33210"
"New entrant CS","2022","SEO/HEO","Department for Levelling Up, Housing and Communities","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Department for Levelling Up, Housing and Communities","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Department for Levelling Up, Housing and Communities","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Department for Levelling Up, Housing and Communities","South West (England)","40","30","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Department for Levelling Up, Housing and Communities","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Department for Levelling Up, Housing and Communities","West Midlands (England)","70","60","31860","30190"
"New entrant CS","2022","SEO/HEO","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Department for Transport","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Department for Transport","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Department for Transport","London","250","250","37630","34710"
"New entrant CS","2022","SEO/HEO","Department for Transport","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Department for Transport","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Department for Transport","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Department for Transport","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Department for Transport","South East (England)","50","50","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Department for Transport","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Department for Transport","Wales","60","60","35350","34640"
"New entrant CS","2022","SEO/HEO","Department for Transport","West Midlands (England)","50","50","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Department for Transport","Yorkshire and The Humber","50","40","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Department for Work and Pensions","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Department for Work and Pensions","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Department for Work and Pensions","London","170","170","37220","36650"
"New entrant CS","2022","SEO/HEO","Department for Work and Pensions","North East (England)","80","80","35130","35310"
"New entrant CS","2022","SEO/HEO","Department for Work and Pensions","North West (England)","160","160","35890","35310"
"New entrant CS","2022","SEO/HEO","Department for Work and Pensions","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Department for Work and Pensions","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Department for Work and Pensions","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Department for Work and Pensions","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Department for Work and Pensions","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Department for Work and Pensions","Yorkshire and The Humber","110","100","35540","35310"
"New entrant CS","2022","SEO/HEO","Department of Health and Social Care","East Midlands (England)","50","40","33720","34890"
"New entrant CS","2022","SEO/HEO","Department of Health and Social Care","East of England","60","50","35980","36330"
"New entrant CS","2022","SEO/HEO","Department of Health and Social Care","London","820","720","35530","32790"
"New entrant CS","2022","SEO/HEO","Department of Health and Social Care","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Department of Health and Social Care","North West (England)","40","30","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Department of Health and Social Care","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Department of Health and Social Care","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Department of Health and Social Care","South East (England)","50","50","34890","36330"
"New entrant CS","2022","SEO/HEO","Department of Health and Social Care","South West (England)","110","100","33050","30020"
"New entrant CS","2022","SEO/HEO","Department of Health and Social Care","Unknown","40","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Department of Health and Social Care","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Department of Health and Social Care","West Midlands (England)","60","60","34040","36330"
"New entrant CS","2022","SEO/HEO","Department of Health and Social Care","Yorkshire and The Humber","290","220","33330","32790"
"New entrant CS","2022","SEO/HEO","Food Standards Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Food Standards Agency","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Food Standards Agency","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Food Standards Agency","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Food Standards Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Food Standards Agency","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Food Standards Agency","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Food Standards Agency","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Food Standards Agency","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Food Standards Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Food Standards Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Foreign, Commonwealth and Development Office","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","HM Land Registry","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","HM Land Registry","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","HM Land Registry","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","HM Land Registry","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","HM Land Registry","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","HM Land Registry","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","HM Land Registry","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","HM Land Registry","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","HM Land Registry","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","HM Revenue and Customs","East Midlands (England)","140","130","33740","33080"
"New entrant CS","2022","SEO/HEO","HM Revenue and Customs","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","HM Revenue and Customs","London","350","350","38340","37610"
"New entrant CS","2022","SEO/HEO","HM Revenue and Customs","North East (England)","170","170","33970","33080"
"New entrant CS","2022","SEO/HEO","HM Revenue and Customs","North West (England)","380","370","33830","33080"
"New entrant CS","2022","SEO/HEO","HM Revenue and Customs","Northern Ireland","120","120","33790","33080"
"New entrant CS","2022","SEO/HEO","HM Revenue and Customs","Scotland","170","170","33480","33080"
"New entrant CS","2022","SEO/HEO","HM Revenue and Customs","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","HM Revenue and Customs","South West (England)","70","70","33690","33080"
"New entrant CS","2022","SEO/HEO","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","HM Revenue and Customs","Wales","90","90","34020","33080"
"New entrant CS","2022","SEO/HEO","HM Revenue and Customs","West Midlands (England)","170","170","34410","33080"
