"Status","Year","Sex","Organisation","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Male","Government Legal Department","London","90","90","41940","43920"
"New entrant CS","2021","Male","Government Legal Department","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Government Property Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Government Property Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Government Property Agency","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Government Property Agency","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Government Property Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Government Property Agency","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Government Property Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Government Property Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Health and Safety Executive","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Health and Safety Executive","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Health and Safety Executive","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Health and Safety Executive","North West (England)","40","40","[c]","[c]"
"New entrant CS","2021","Male","Health and Safety Executive","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Health and Safety Executive","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Health and Safety Executive","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Health and Safety Executive","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Health and Safety Executive","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Health and Safety Executive","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","HM Courts and Tribunals Service","East Midlands (England)","40","40","[c]","[c]"
"New entrant CS","2021","Male","HM Courts and Tribunals Service","East of England","40","40","[c]","[c]"
"New entrant CS","2021","Male","HM Courts and Tribunals Service","London","290","290","24900","22680"
"New entrant CS","2021","Male","HM Courts and Tribunals Service","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","HM Courts and Tribunals Service","North West (England)","80","80","19810","18880"
"New entrant CS","2021","Male","HM Courts and Tribunals Service","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","HM Courts and Tribunals Service","South East (England)","60","60","20660","19930"
"New entrant CS","2021","Male","HM Courts and Tribunals Service","South West (England)","40","30","[c]","[c]"
"New entrant CS","2021","Male","HM Courts and Tribunals Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","HM Courts and Tribunals Service","Wales","40","40","[c]","[c]"
"New entrant CS","2021","Male","HM Courts and Tribunals Service","West Midlands (England)","130","120","22300","18880"
"New entrant CS","2021","Male","HM Courts and Tribunals Service","Yorkshire and The Humber","40","40","[c]","[c]"
"New entrant CS","2021","Male","HM Land Registry","East Midlands (England)","50","50","[c]","[c]"
"New entrant CS","2021","Male","HM Land Registry","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","HM Land Registry","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","HM Land Registry","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","HM Land Registry","North West (England)","40","30","[c]","[c]"
"New entrant CS","2021","Male","HM Land Registry","South West (England)","80","80","28770","22350"
"New entrant CS","2021","Male","HM Land Registry","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","HM Land Registry","West Midlands (England)","30","30","[c]","[c]"
"New entrant CS","2021","Male","HM Land Registry","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","HM Prison and Probation Service","East Midlands (England)","240","230","22880","22850"
"New entrant CS","2021","Male","HM Prison and Probation Service","East of England","330","320","24710","25380"
"New entrant CS","2021","Male","HM Prison and Probation Service","London","350","350","29050","30150"
"New entrant CS","2021","Male","HM Prison and Probation Service","North East (England)","110","110","22940","22850"
"New entrant CS","2021","Male","HM Prison and Probation Service","North West (England)","240","230","23210","22850"
"New entrant CS","2021","Male","HM Prison and Probation Service","South East (England)","460","440","25570","25850"
"New entrant CS","2021","Male","HM Prison and Probation Service","South West (England)","230","220","23370","22850"
"New entrant CS","2021","Male","HM Prison and Probation Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","HM Prison and Probation Service","Wales","140","140","23020","22850"
"New entrant CS","2021","Male","HM Prison and Probation Service","West Midlands (England)","230","220","23360","22850"
"New entrant CS","2021","Male","HM Prison and Probation Service","Yorkshire and The Humber","230","230","22450","22850"
"New entrant CS","2021","Male","HM Revenue and Customs (excl. agencies)","East Midlands (England)","150","150","28040","25560"
"New entrant CS","2021","Male","HM Revenue and Customs (excl. agencies)","East of England","30","30","[c]","[c]"
"New entrant CS","2021","Male","HM Revenue and Customs (excl. agencies)","London","170","170","35050","36160"
"New entrant CS","2021","Male","HM Revenue and Customs (excl. agencies)","North East (England)","480","480","23950","25560"
"New entrant CS","2021","Male","HM Revenue and Customs (excl. agencies)","North West (England)","450","450","24790","20140"
"New entrant CS","2021","Male","HM Revenue and Customs (excl. agencies)","Northern Ireland","120","110","21790","20140"
"New entrant CS","2021","Male","HM Revenue and Customs (excl. agencies)","Scotland","340","330","21860","20140"
"New entrant CS","2021","Male","HM Revenue and Customs (excl. agencies)","South East (England)","60","50","24960","20140"
"New entrant CS","2021","Male","HM Revenue and Customs (excl. agencies)","South West (England)","50","50","[c]","[c]"
"New entrant CS","2021","Male","HM Revenue and Customs (excl. agencies)","Unknown","110","110","[c]","[c]"
"New entrant CS","2021","Male","HM Revenue and Customs (excl. agencies)","Wales","160","160","22010","20140"
"New entrant CS","2021","Male","HM Revenue and Customs (excl. agencies)","West Midlands (England)","170","170","28030","20140"
"New entrant CS","2021","Male","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","260","260","23470","20140"
"New entrant CS","2021","Male","HM Treasury (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","HM Treasury (excl. agencies)","London","190","190","33190","28500"
"New entrant CS","2021","Male","Home Office (incl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Home Office (incl. agencies)","East of England","60","60","23810","21430"
"New entrant CS","2021","Male","Home Office (incl. agencies)","London","460","450","40410","35050"
"New entrant CS","2021","Male","Home Office (incl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Home Office (incl. agencies)","North West (England)","190","180","30090","24880"
"New entrant CS","2021","Male","Home Office (incl. agencies)","Northern Ireland","40","40","[c]","[c]"
"New entrant CS","2021","Male","Home Office (incl. agencies)","Scotland","40","30","[c]","[c]"
"New entrant CS","2021","Male","Home Office (incl. agencies)","South East (England)","180","170","25260","24880"
"New entrant CS","2021","Male","Home Office (incl. agencies)","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Home Office (incl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Home Office (incl. agencies)","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Home Office (incl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Home Office (incl. agencies)","Yorkshire and The Humber","160","160","26960","21430"
"New entrant CS","2021","Male","Insolvency Service","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Insolvency Service","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Insolvency Service","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Insolvency Service","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Insolvency Service","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Insolvency Service","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Insolvency Service","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Insolvency Service","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Insolvency Service","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Insolvency Service","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Insolvency Service","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Institute for Apprenticeships and Technical Education","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Institute for Apprenticeships and Technical Education","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Institute for Apprenticeships and Technical Education","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Institute for Apprenticeships and Technical Education","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Legal Aid Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Legal Aid Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Legal Aid Agency","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Legal Aid Agency","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Legal Aid Agency","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Legal Aid Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Maritime and Coastguard Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Maritime and Coastguard Agency","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Maritime and Coastguard Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Maritime and Coastguard Agency","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Maritime and Coastguard Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Maritime and Coastguard Agency","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Maritime and Coastguard Agency","South East (England)","90","90","35470","31130"
"New entrant CS","2021","Male","Maritime and Coastguard Agency","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Maritime and Coastguard Agency","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Maritime and Coastguard Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Medicines and Healthcare Products Regulatory Agency","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Medicines and Healthcare Products Regulatory Agency","London","50","50","[c]","[c]"
"New entrant CS","2021","Male","Met Office","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Met Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Met Office","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Met Office","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Met Office","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Met Office","South West (England)","70","70","33690","30930"
"New entrant CS","2021","Male","Ministry of Defence (excl. agencies)","East Midlands (England)","90","90","25930","20920"
"New entrant CS","2021","Male","Ministry of Defence (excl. agencies)","East of England","140","140","28400","26350"
"New entrant CS","2021","Male","Ministry of Defence (excl. agencies)","London","140","140","33400","30750"
"New entrant CS","2021","Male","Ministry of Defence (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Ministry of Defence (excl. agencies)","North West (England)","60","60","25100","23540"
"New entrant CS","2021","Male","Ministry of Defence (excl. agencies)","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Ministry of Defence (excl. agencies)","Overseas","[c]","[c]","[c]","[c]"
