"Status","Year","Region_ITL3","Disability","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Thurrock","Declared disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Thurrock","Declared non-disabled","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Thurrock","Declared non-disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Thurrock","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Thurrock","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Thurrock","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Torbay","Declared disabled","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Torbay","Declared disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Torbay","Declared non-disabled","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Torbay","Declared non-disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Torbay","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tower Hamlets","Declared disabled","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tower Hamlets","Declared disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tower Hamlets","Declared non-disabled","Female","130","130","42450","36000"
"Leaver Dept.","2022","Tower Hamlets","Declared non-disabled","Male","110","100","41750","35840"
"Leaver Dept.","2022","Tower Hamlets","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tower Hamlets","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tower Hamlets","Unknown","Female","40","40","[c]","[c]"
"Leaver Dept.","2022","Tower Hamlets","Unknown","Male","50","50","[c]","[c]"
"Leaver Dept.","2022","Tyneside","Declared disabled","Female","30","30","[c]","[c]"
"Leaver Dept.","2022","Tyneside","Declared disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tyneside","Declared non-disabled","Female","250","240","31120","27570"
"Leaver Dept.","2022","Tyneside","Declared non-disabled","Male","170","170","33850","27660"
"Leaver Dept.","2022","Tyneside","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tyneside","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tyneside","Unknown","Female","90","80","36560","28080"
"Leaver Dept.","2022","Tyneside","Unknown","Male","60","60","[c]","[c]"
"Leaver Dept.","2022","Unknown","Declared disabled","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Declared disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Declared non-disabled","Female","160","150","36400","31990"
"Leaver Dept.","2022","Unknown","Declared non-disabled","Male","120","120","40340","33730"
"Leaver Dept.","2022","Unknown","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Female","240","120","35900","32000"
"Leaver Dept.","2022","Unknown","Unknown","Male","170","100","38030","32000"
"Leaver Dept.","2022","Wakefield","Declared disabled","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wakefield","Declared disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wakefield","Declared non-disabled","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wakefield","Declared non-disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wakefield","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wakefield","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Walsall","Declared disabled","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Walsall","Declared disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Walsall","Declared non-disabled","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Walsall","Declared non-disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Walsall","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Walsall","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wandsworth","Declared disabled","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wandsworth","Declared disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wandsworth","Declared non-disabled","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wandsworth","Declared non-disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wandsworth","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wandsworth","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wandsworth","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Warrington","Declared disabled","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Warrington","Declared disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Warrington","Declared non-disabled","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Warrington","Declared non-disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Warrington","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Warrington","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Warrington","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Warrington","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Warwickshire CC","Declared disabled","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Warwickshire CC","Declared disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Warwickshire CC","Declared non-disabled","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Warwickshire CC","Declared non-disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Warwickshire CC","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Cumbria","Declared disabled","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Cumbria","Declared disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Cumbria","Declared non-disabled","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Cumbria","Declared non-disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Essex","Declared disabled","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Essex","Declared disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Essex","Declared non-disabled","Female","30","30","[c]","[c]"
"Leaver Dept.","2022","West Essex","Declared non-disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Essex","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Essex","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Essex","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Essex","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Kent","Declared disabled","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Kent","Declared disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Kent","Declared non-disabled","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Kent","Declared non-disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Lothian","Declared disabled","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Lothian","Declared disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Lothian","Declared non-disabled","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Lothian","Declared non-disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Lothian","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Northamptonshire","Declared disabled","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Northamptonshire","Declared disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Northamptonshire","Declared non-disabled","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Northamptonshire","Declared non-disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Northamptonshire","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Northamptonshire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Surrey","Declared disabled","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Surrey","Declared disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Surrey","Declared non-disabled","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Surrey","Declared non-disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Surrey","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Surrey","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Surrey","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Surrey","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Sussex (North East)","Declared disabled","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Sussex (North East)","Declared disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Sussex (North East)","Declared non-disabled","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Sussex (North East)","Declared non-disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Sussex (North East)","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Sussex (North East)","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Sussex (North East)","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Sussex (South West)","Declared disabled","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Sussex (South West)","Declared disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Sussex (South West)","Declared non-disabled","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Sussex (South West)","Declared non-disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Sussex (South West)","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Sussex (South West)","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","Declared disabled","Female","270","230","43540","39200"
"Leaver Dept.","2022","Westminster","Declared disabled","Male","190","170","46340","40050"
"Leaver Dept.","2022","Westminster","Declared non-disabled","Female","1760","1610","45930","40650"
"Leaver Dept.","2022","Westminster","Declared non-disabled","Male","1350","1250","47570","42120"
"Leaver Dept.","2022","Westminster","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","Undeclared","Female","130","120","41480","39840"
"Leaver Dept.","2022","Westminster","Undeclared","Male","120","110","44340","40220"
"Leaver Dept.","2022","Westminster","Unknown","Female","1150","720","40840","34020"
"Leaver Dept.","2022","Westminster","Unknown","Male","980","620","42480","36590"
"Leaver Dept.","2022","Westminster","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wiltshire","Declared disabled","Female","30","30","[c]","[c]"
"Leaver Dept.","2022","Wiltshire","Declared disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wiltshire","Declared non-disabled","Female","390","360","33220","29050"
"Leaver Dept.","2022","Wiltshire","Declared non-disabled","Male","220","210","38770","36330"
"Leaver Dept.","2022","Wiltshire","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wiltshire","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wiltshire","Unknown","Female","120","110","42570","40510"
"Leaver Dept.","2022","Wiltshire","Unknown","Male","80","80","49330","49340"
"Leaver Dept.","2022","Wirral","Declared disabled","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wirral","Declared disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wirral","Declared non-disabled","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wirral","Declared non-disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wirral","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wirral","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wirral","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wirral","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wolverhampton","Declared disabled","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wolverhampton","Declared disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wolverhampton","Declared non-disabled","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wolverhampton","Declared non-disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wolverhampton","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wolverhampton","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Worcestershire CC","Declared disabled","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Worcestershire CC","Declared disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Worcestershire CC","Declared non-disabled","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Worcestershire CC","Declared non-disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Worcestershire CC","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Worcestershire CC","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Worcestershire CC","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Worcestershire CC","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","York","Declared disabled","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","York","Declared disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","York","Declared non-disabled","Female","70","60","38270","36330"
"Leaver Dept.","2022","York","Declared non-disabled","Male","60","60","[c]","[c]"
"Leaver Dept.","2022","York","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","York","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","York","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","York","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Aberdeen City and Aberdeenshire","Declared disabled","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Aberdeen City and Aberdeenshire","Declared disabled","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Aberdeen City and Aberdeenshire","Declared non-disabled","Female","50","50","27000","27570"
"New entrant CS","2021","Aberdeen City and Aberdeenshire","Declared non-disabled","Male","50","50","[c]","[c]"
"New entrant CS","2021","Aberdeen City and Aberdeenshire","Unknown","Female","50","40","[c]","[c]"
"New entrant CS","2021","Aberdeen City and Aberdeenshire","Unknown","Male","40","40","[c]","[c]"
"New entrant CS","2021","Angus and Dundee City","Declared disabled","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Angus and Dundee City","Declared disabled","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Angus and Dundee City","Declared non-disabled","Female","50","50","25140","21010"
"New entrant CS","2021","Angus and Dundee City","Declared non-disabled","Male","30","30","[c]","[c]"
"New entrant CS","2021","Angus and Dundee City","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Angus and Dundee City","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Angus and Dundee City","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Angus and Dundee City","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Antrim and Newtownabbey","Declared disabled","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Antrim and Newtownabbey","Declared disabled","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Antrim and Newtownabbey","Declared non-disabled","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Antrim and Newtownabbey","Declared non-disabled","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Antrim and Newtownabbey","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Antrim and Newtownabbey","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ards and North Down","Declared disabled","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ards and North Down","Declared disabled","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ards and North Down","Declared non-disabled","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ards and North Down","Declared non-disabled","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ards and North Down","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ards and North Down","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Barking & Dagenham and Havering","Declared disabled","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Barking & Dagenham and Havering","Declared disabled","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Barking & Dagenham and Havering","Declared non-disabled","Female","60","60","29380","31060"
"New entrant CS","2021","Barking & Dagenham and Havering","Declared non-disabled","Male","60","60","29580","31060"
"New entrant CS","2021","Barking & Dagenham and Havering","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Barking & Dagenham and Havering","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Barking & Dagenham and Havering","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Barking & Dagenham and Havering","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Barnet","Declared disabled","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Barnet","Declared disabled","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Barnet","Declared non-disabled","Female","210","190","32260","31060"
"New entrant CS","2021","Barnet","Declared non-disabled","Male","100","100","32720","31060"
"New entrant CS","2021","Barnet","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Barnet","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Barnet","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Barnet","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Barnsley, Doncaster and Rotherham","Declared disabled","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Barnsley, Doncaster and Rotherham","Declared disabled","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Barnsley, Doncaster and Rotherham","Declared non-disabled","Female","100","100","23480","22850"
"New entrant CS","2021","Barnsley, Doncaster and Rotherham","Declared non-disabled","Male","70","70","24470","24120"
"New entrant CS","2021","Barnsley, Doncaster and Rotherham","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Barnsley, Doncaster and Rotherham","Undeclared","Male","[c]","[c]","[c]","[c]"
