"Status","Year","Organisation","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Serious Fraud Office","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Serious Fraud Office","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Serious Fraud Office","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Serious Fraud Office","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Serious Fraud Office","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Serious Fraud Office","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Serious Fraud Office","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Serious Fraud Office","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Serious Fraud Office","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Serious Fraud Office","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Serious Fraud Office","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Serious Fraud Office","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Serious Fraud Office","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Serious Fraud Office","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Serious Fraud Office","Legal","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Serious Fraud Office","Legal","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Serious Fraud Office","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Serious Fraud Office","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Serious Fraud Office","Other","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Serious Fraud Office","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Serious Fraud Office","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Serious Fraud Office","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Serious Fraud Office","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Social Security Scotland","Unknown","Heterosexual / straight","730","700","27610","27230"
"New entrant CS","2022","Social Security Scotland","Unknown","LGBO","110","110","26780","27230"
"New entrant CS","2022","Social Security Scotland","Unknown","Undeclared","40","30","[c]","[c]"
"New entrant CS","2022","Social Security Scotland","Unknown","Unknown","530","510","26930","27230"
"New entrant CS","2022","Standards and Testing Agency","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Standards and Testing Agency","Policy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Standards and Testing Agency","Policy","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Student Awards Agency for Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Student Awards Agency for Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Student Awards Agency for Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Submarine Delivery Agency","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Submarine Delivery Agency","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Submarine Delivery Agency","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Submarine Delivery Agency","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Submarine Delivery Agency","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Submarine Delivery Agency","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Submarine Delivery Agency","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Submarine Delivery Agency","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Submarine Delivery Agency","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Submarine Delivery Agency","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Submarine Delivery Agency","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Submarine Delivery Agency","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Submarine Delivery Agency","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Submarine Delivery Agency","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Submarine Delivery Agency","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Submarine Delivery Agency","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Submarine Delivery Agency","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Submarine Delivery Agency","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Submarine Delivery Agency","Project Delivery","Heterosexual / straight","40","40","[c]","[c]"
"New entrant CS","2022","Submarine Delivery Agency","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Submarine Delivery Agency","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Submarine Delivery Agency","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Submarine Delivery Agency","Science and Engineering","Heterosexual / straight","70","70","36770","33000"
"New entrant CS","2022","Submarine Delivery Agency","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Submarine Delivery Agency","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Submarine Delivery Agency","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Submarine Delivery Agency","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Submarine Delivery Agency","Security","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Submarine Delivery Agency","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Teaching Regulation Agency","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Teaching Regulation Agency","Policy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Teaching Regulation Agency","Policy","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Teaching Regulation Agency","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","Economics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","Intelligence Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","Legal","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","Statistics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","Other","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","Other","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","Policy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Transport Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Transport Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Transport Scotland","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Transport Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Debt Management Office","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Debt Management Office","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Debt Management Office","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Debt Management Office","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Debt Management Office","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Debt Management Office","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Debt Management Office","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Debt Management Office","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Debt Management Office","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Debt Management Office","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Debt Management Office","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Debt Management Office","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Debt Management Office","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Debt Management Office","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Debt Management Office","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Debt Management Office","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Debt Management Office","Legal","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Debt Management Office","Legal","Unknown","[c]","[c]","[c]","[c]"
