"Status","Year","Region_ITL1","Organisation","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","London","National Infrastructure Commission","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","National Infrastructure Commission","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","National Savings and Investments","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","National Savings and Investments","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","National Savings and Investments","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","National Savings and Investments","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","National Savings and Investments","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Northern Ireland Office","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Northern Ireland Office","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Northern Ireland Office","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Northern Ireland Office","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Office for Budget Responsibility","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Office for Budget Responsibility","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Office for Standards in Education, Children's Services and Skills","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Office for Standards in Education, Children's Services and Skills","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Office for Standards in Education, Children's Services and Skills","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Office for Standards in Education, Children's Services and Skills","No function","40","40","[c]","[c]"
"New entrant CS","2022","London","Office for Standards in Education, Children's Services and Skills","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Office of Gas and Electricity Markets","Analysis","50","40","[c]","[c]"
"New entrant CS","2022","London","Office of Gas and Electricity Markets","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Office of Gas and Electricity Markets","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Office of Gas and Electricity Markets","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Office of Gas and Electricity Markets","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Office of Gas and Electricity Markets","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Office of Gas and Electricity Markets","No function","150","150","36340","28000"
"New entrant CS","2022","London","Office of Gas and Electricity Markets","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Office of Rail and Road","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Office of Rail and Road","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Office of Rail and Road","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Office of Rail and Road","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Office of Rail and Road","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Office of Rail and Road","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Office of Rail and Road","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Office of Rail and Road","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Office of the Secretary of State for Wales","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Office of the Secretary of State for Wales","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Planning Inspectorate","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Public Health England","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Public Health England","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Public Health England","No function","140","120","41100","36330"
"New entrant CS","2022","London","Queen Elizabeth II Centre","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Queen Elizabeth II Centre","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Queen Elizabeth II Centre","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Queen Elizabeth II Centre","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Queen Elizabeth II Centre","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Rural Payments Agency","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Scottish Government (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Serious Fraud Office","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Serious Fraud Office","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Serious Fraud Office","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Serious Fraud Office","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Serious Fraud Office","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Serious Fraud Office","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Serious Fraud Office","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Serious Fraud Office","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Serious Fraud Office","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Serious Fraud Office","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Serious Fraud Office","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Standards and Testing Agency","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","The Insolvency Service","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","The Insolvency Service","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","The Insolvency Service","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","The Insolvency Service","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","The Insolvency Service","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","The National Archives","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","The National Archives","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","The National Archives","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","The National Archives","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","The National Archives","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","The National Archives","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","The National Archives","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","The National Archives","No function","60","50","28610","24640"
"New entrant CS","2022","London","The National Archives","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","UK Debt Management Office","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","UK Debt Management Office","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","UK Debt Management Office","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","UK Debt Management Office","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","UK Debt Management Office","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","UK Debt Management Office","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","UK Debt Management Office","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","UK Debt Management Office","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","UK Export Finance","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","UK Export Finance","Commercial","40","40","[c]","[c]"
"New entrant CS","2022","London","UK Export Finance","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","UK Export Finance","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","UK Export Finance","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","UK Export Finance","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","UK Export Finance","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","UK Export Finance","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","UK Export Finance","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","UK Export Finance","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","UK Health Security Agency","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","UK Health Security Agency","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","UK Health Security Agency","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","UK Health Security Agency","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","UK Health Security Agency","Human Resources","60","50","36280","32330"
"New entrant CS","2022","London","UK Health Security Agency","No function","880","820","39480","32730"
"New entrant CS","2022","London","UK Health Security Agency","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","UK Space Agency","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","UK Space Agency","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","UK Space Agency","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","UK Statistics Authority","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","UK Statistics Authority","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","UK Statistics Authority","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","UK Statistics Authority","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","UK Supreme Court","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","UK Supreme Court","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","UK Supreme Court","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","UK Supreme Court","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Valuation Office Agency","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Valuation Office Agency","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Valuation Office Agency","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Valuation Office Agency","Property","50","50","33140","29000"
"New entrant CS","2022","London","Water Services Regulation Authority","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Water Services Regulation Authority","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Water Services Regulation Authority","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Water Services Regulation Authority","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Water Services Regulation Authority","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Welsh Government (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Advisory, Conciliation and Arbitration Service","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Animal and Plant Health Agency","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Animal and Plant Health Agency","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Cabinet Office (excl. agencies)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Cabinet Office (excl. agencies)","Human Resources","60","60","22400","21050"
