"Status","Year","Organisation","Sex","Disability","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Male","Unknown","120","120","38090","33570"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","Female","Declared non-disabled","160","160","37300","34020"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","Female","Unknown","40","30","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","Male","Declared non-disabled","140","140","41080","34020"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education (excl. agencies)","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education (excl. agencies)","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education (excl. agencies)","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education (excl. agencies)","Female","Unknown","330","320","34350","29360"
"New entrant CS","2021","Department for Education (excl. agencies)","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education (excl. agencies)","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education (excl. agencies)","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education (excl. agencies)","Male","Unknown","240","240","37690","33500"
"New entrant CS","2021","Department for Education (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Female","Declared disabled","60","50","35780","32560"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Female","Declared non-disabled","330","320","36230","32560"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Female","Unknown","150","150","35220","32560"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Male","Declared disabled","50","50","37500","32560"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Male","Declared non-disabled","290","290","37540","32560"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Male","Unknown","120","120","38580","33120"
"New entrant CS","2021","Department for International Trade","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Female","Declared non-disabled","80","80","36060","31800"
"New entrant CS","2021","Department for International Trade","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Female","Unknown","110","110","31710","31800"
"New entrant CS","2021","Department for International Trade","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Male","Declared non-disabled","90","90","35400","31800"
"New entrant CS","2021","Department for International Trade","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Male","Unknown","90","90","36460","31800"
"New entrant CS","2021","Department for Transport (excl. agencies)","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport (excl. agencies)","Female","Declared non-disabled","150","150","35560","34710"
"New entrant CS","2021","Department for Transport (excl. agencies)","Female","Undeclared","100","100","34640","30730"
"New entrant CS","2021","Department for Transport (excl. agencies)","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport (excl. agencies)","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport (excl. agencies)","Male","Declared non-disabled","170","170","37510","34710"
"New entrant CS","2021","Department for Transport (excl. agencies)","Male","Undeclared","100","100","39970","34710"
"New entrant CS","2021","Department for Transport (excl. agencies)","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Female","Declared disabled","1180","1140","26880","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Female","Declared non-disabled","7310","7120","26740","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Female","Undeclared","360","350","27050","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Female","Unknown","1110","1070","27590","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Male","Declared disabled","810","800","26390","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Male","Declared non-disabled","5160","5140","26610","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Male","Undeclared","280","270","26500","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Male","Unknown","770","760","27700","27570"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Female","Unknown","620","610","38150","32790"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Male","Unknown","430","420","42570","32790"
"New entrant CS","2021","Disclosure Scotland","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Disclosure Scotland","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Disclosure Scotland","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Disclosure Scotland","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Disclosure Scotland","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Disclosure Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Licensing Agency","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Licensing Agency","Female","Declared non-disabled","90","80","23690","18060"
"New entrant CS","2021","Driver and Vehicle Licensing Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Licensing Agency","Female","Unknown","80","70","20330","21590"
"New entrant CS","2021","Driver and Vehicle Licensing Agency","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Licensing Agency","Male","Declared non-disabled","100","90","26390","21590"
"New entrant CS","2021","Driver and Vehicle Licensing Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Licensing Agency","Male","Unknown","60","60","24150","21590"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Female","Declared non-disabled","40","40","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Female","Unknown","50","50","26910","21590"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Male","Declared non-disabled","60","50","30060","26580"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Male","Unknown","110","110","29070","26580"
"New entrant CS","2021","Education and Skills Funding Agency","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","Female","Unknown","50","50","35060","29840"
"New entrant CS","2021","Education and Skills Funding Agency","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","Male","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education Scotland","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education Scotland","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education Scotland","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education Scotland","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education Scotland","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","ESTYN","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","ESTYN","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","ESTYN","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","ESTYN","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Female","Undeclared","30","30","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Male","Undeclared","30","30","[c]","[c]"
"New entrant CS","2021","Food Standards Scotland","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Scotland","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Scotland","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Scotland","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Scotland","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Forestry and Land Scotland","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Forestry and Land Scotland","Female","Declared non-disabled","30","30","[c]","[c]"
"New entrant CS","2021","Forestry and Land Scotland","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Forestry and Land Scotland","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Forestry and Land Scotland","Male","Declared non-disabled","50","50","25840","25140"
"New entrant CS","2021","Forestry and Land Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Actuary's Department","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Actuary's Department","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Actuary's Department","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Actuary's Department","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Actuary's Department","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Actuary's Department","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Legal Department","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Legal Department","Female","Declared non-disabled","120","110","42510","43920"
"New entrant CS","2021","Government Legal Department","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Legal Department","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Legal Department","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Legal Department","Male","Declared non-disabled","80","80","42150","43920"
"New entrant CS","2021","Government Legal Department","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Legal Department","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","Female","Declared non-disabled","80","70","30220","26370"
