"Status","Year","Profession_of_post","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Policy","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Welsh Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Welsh Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Charity Commission","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Charity Commission","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Digital, Culture, Media and Sport","Female","40","40","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Digital, Culture, Media and Sport","Male","30","30","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Education","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Education","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Transport","Female","30","30","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Transport","Male","40","40","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Revenue and Customs","Female","30","30","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Revenue and Customs","Male","40","40","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Treasury","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Treasury","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Home Office","Female","40","40","[c]","[c]"
"New entrant CS","2021","Project Delivery","Home Office","Male","40","40","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Defence","Female","240","230","32950","33000"
"New entrant CS","2021","Project Delivery","Ministry of Defence","Male","290","290","37890","35750"
"New entrant CS","2021","Project Delivery","Ministry of Housing, Communities and Local Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Housing, Communities and Local Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Office for Standards in Education","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Office for Standards in Education","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Other Cabinet Office Agencies","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Other Cabinet Office Agencies","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Scotland Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Scotland Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","United Kingdom Statistics Authority","Female","40","40","[c]","[c]"
"New entrant CS","2021","Project Delivery","United Kingdom Statistics Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","United Kingdom Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Welsh Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Welsh Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Department for Education","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Department for Education","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Department for Transport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Department for Transport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","HM Revenue and Customs","Female","50","50","[c]","[c]"
"New entrant CS","2021","Property","HM Revenue and Customs","Male","90","90","30780","28940"
"New entrant CS","2021","Property","Ministry of Defence","Female","70","70","27150","26350"
"New entrant CS","2021","Property","Ministry of Defence","Male","140","140","32500","33000"
"New entrant CS","2021","Property","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Office for Standards in Education","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Office for Standards in Education","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","United Kingdom Statistics Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","United Kingdom Statistics Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Welsh Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Welsh Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","Ministry of Justice","Female","110","110","26700","24620"
"New entrant CS","2021","Psychology","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","Scottish Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","Scottish Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Department for Business, Energy and Industrial Strategy","Male","30","30","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Department for Environment, Food and Rural Affairs","Female","50","50","26760","24370"
"New entrant CS","2021","Science and Engineering","Department for Environment, Food and Rural Affairs","Male","40","40","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Department for Transport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Department for Transport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Department for Work and Pensions","Female","30","30","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Department of Health and Social Care","Female","410","350","33660","31370"
"New entrant CS","2021","Science and Engineering","Department of Health and Social Care","Male","130","120","33380","28730"
"New entrant CS","2021","Science and Engineering","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Home Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Home Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Ministry of Defence","Female","110","100","29410","27540"
"New entrant CS","2021","Science and Engineering","Ministry of Defence","Male","420","420","29830","27540"
"New entrant CS","2021","Science and Engineering","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Other Cabinet Office Agencies","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Other Cabinet Office Agencies","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Welsh Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Welsh Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Department for Education","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Department for Education","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Department for International Trade","Female","[c]","[c]","[c]","[c]"
