"Status","Year","Function_of_post","Sexual_orientation","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Digital, Data & Technology","Undeclared","South West (England)","60","60","30830","26350"
"New entrant CS","2022","Digital, Data & Technology","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Undeclared","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Undeclared","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Undeclared","Yorkshire and The Humber","30","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Unknown","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Unknown","London","170","160","43320","39000"
"New entrant CS","2022","Digital, Data & Technology","Unknown","North East (England)","40","40","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Unknown","North West (England)","100","100","35310","32380"
"New entrant CS","2022","Digital, Data & Technology","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Unknown","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Unknown","South West (England)","90","90","33270","31240"
"New entrant CS","2022","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Unknown","Wales","40","40","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Unknown","West Midlands (England)","70","70","37690","36050"
"New entrant CS","2022","Digital, Data & Technology","Unknown","Yorkshire and The Humber","40","40","[c]","[c]"
"New entrant CS","2022","Finance","Heterosexual / straight","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Heterosexual / straight","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Heterosexual / straight","London","150","150","39790","36650"
"New entrant CS","2022","Finance","Heterosexual / straight","North East (England)","40","40","[c]","[c]"
"New entrant CS","2022","Finance","Heterosexual / straight","North West (England)","90","90","32790","29360"
"New entrant CS","2022","Finance","Heterosexual / straight","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Heterosexual / straight","Scotland","50","40","[c]","[c]"
"New entrant CS","2022","Finance","Heterosexual / straight","South East (England)","50","40","[c]","[c]"
"New entrant CS","2022","Finance","Heterosexual / straight","South West (England)","80","80","30220","25000"
"New entrant CS","2022","Finance","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Heterosexual / straight","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Heterosexual / straight","West Midlands (England)","70","70","34750","33040"
"New entrant CS","2022","Finance","Heterosexual / straight","Yorkshire and The Humber","110","110","30800","27570"
"New entrant CS","2022","Finance","LGBO","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","LGBO","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","LGBO","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","LGBO","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","LGBO","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","LGBO","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","LGBO","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","LGBO","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","LGBO","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","LGBO","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","LGBO","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","LGBO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Undeclared","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Undeclared","London","50","30","[c]","[c]"
"New entrant CS","2022","Finance","Undeclared","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Undeclared","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Undeclared","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Undeclared","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Undeclared","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Undeclared","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Undeclared","Yorkshire and The Humber","50","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Unknown","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Unknown","London","50","50","[c]","[c]"
"New entrant CS","2022","Finance","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Unknown","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Unknown","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Unknown","Yorkshire and The Humber","40","40","[c]","[c]"
"New entrant CS","2022","Grants Management","Heterosexual / straight","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","Heterosexual / straight","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","Heterosexual / straight","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","Heterosexual / straight","North East (England)","50","50","21500","21300"
"New entrant CS","2022","Grants Management","Heterosexual / straight","North West (England)","40","40","[c]","[c]"
"New entrant CS","2022","Grants Management","Heterosexual / straight","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","Heterosexual / straight","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","Heterosexual / straight","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","Heterosexual / straight","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","LGBO","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","LGBO","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","LGBO","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","LGBO","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","LGBO","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","LGBO","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","LGBO","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","LGBO","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","LGBO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","Undeclared","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","Undeclared","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","Undeclared","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","Undeclared","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","Undeclared","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","Undeclared","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","Unknown","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","Unknown","North East (England)","80","80","21690","21300"
"New entrant CS","2022","Grants Management","Unknown","North West (England)","110","110","21430","21300"
"New entrant CS","2022","Grants Management","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","Unknown","West Midlands (England)","40","40","[c]","[c]"
"New entrant CS","2022","Grants Management","Unknown","Yorkshire and The Humber","50","40","[c]","[c]"
"New entrant CS","2022","Human Resources","Heterosexual / straight","East Midlands (England)","30","30","[c]","[c]"
"New entrant CS","2022","Human Resources","Heterosexual / straight","East of England","30","30","[c]","[c]"
"New entrant CS","2022","Human Resources","Heterosexual / straight","London","240","230","34940","32130"
"New entrant CS","2022","Human Resources","Heterosexual / straight","North East (England)","80","80","25210","23830"
"New entrant CS","2022","Human Resources","Heterosexual / straight","North West (England)","150","140","28780","26360"
"New entrant CS","2022","Human Resources","Heterosexual / straight","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Heterosexual / straight","Scotland","60","60","31730","27570"
"New entrant CS","2022","Human Resources","Heterosexual / straight","South East (England)","40","40","[c]","[c]"
"New entrant CS","2022","Human Resources","Heterosexual / straight","South West (England)","90","90","33370","30450"
"New entrant CS","2022","Human Resources","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Heterosexual / straight","Wales","50","50","33980","30730"
"New entrant CS","2022","Human Resources","Heterosexual / straight","West Midlands (England)","30","30","[c]","[c]"
"New entrant CS","2022","Human Resources","Heterosexual / straight","Yorkshire and The Humber","70","70","35020","31990"
"New entrant CS","2022","Human Resources","LGBO","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","LGBO","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","LGBO","London","30","30","[c]","[c]"
"New entrant CS","2022","Human Resources","LGBO","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","LGBO","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","LGBO","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","LGBO","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","LGBO","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","LGBO","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","LGBO","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","LGBO","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","LGBO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Undeclared","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Undeclared","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Undeclared","London","50","30","[c]","[c]"
"New entrant CS","2022","Human Resources","Undeclared","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Undeclared","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Undeclared","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Undeclared","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Undeclared","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Undeclared","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Undeclared","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Undeclared","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","London","70","60","35710","32440"
"New entrant CS","2022","Human Resources","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","North West (England)","30","30","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","South West (England)","50","50","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","Yorkshire and The Humber","40","40","[c]","[c]"
"New entrant CS","2022","Internal Audit","Heterosexual / straight","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Heterosexual / straight","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Heterosexual / straight","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Heterosexual / straight","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Heterosexual / straight","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Heterosexual / straight","South West (England)","[c]","[c]","[c]","[c]"
