"Status","Year","Region_ITL1","Region_ITL2","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","North West (England)","Greater Manchester","Commercial","50","50","44730","36900"
"New entrant CS","2022","North West (England)","Greater Manchester","Communications","170","170","27850","26590"
"New entrant CS","2022","North West (England)","Greater Manchester","Counter Fraud","120","120","27650","26590"
"New entrant CS","2022","North West (England)","Greater Manchester","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Greater Manchester","Digital, Data & Technology","240","240","38500","35310"
"New entrant CS","2022","North West (England)","Greater Manchester","Finance","60","60","34090","30730"
"New entrant CS","2022","North West (England)","Greater Manchester","Human Resources","50","50","32250","27570"
"New entrant CS","2022","North West (England)","Greater Manchester","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Greater Manchester","Legal","60","60","35070","26820"
"New entrant CS","2022","North West (England)","Greater Manchester","No function","2160","2080","26280","23170"
"New entrant CS","2022","North West (England)","Greater Manchester","Project Delivery","30","30","[c]","[c]"
"New entrant CS","2022","North West (England)","Greater Manchester","Property","50","50","35080","29360"
"New entrant CS","2022","North West (England)","Greater Manchester","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Greater Manchester","Unknown","340","320","32510","27570"
"New entrant CS","2022","North West (England)","Lancashire","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Lancashire","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Lancashire","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Lancashire","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Lancashire","Digital, Data & Technology","60","60","40530","38880"
"New entrant CS","2022","North West (England)","Lancashire","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Lancashire","Human Resources","40","40","[c]","[c]"
"New entrant CS","2022","North West (England)","Lancashire","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Lancashire","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Lancashire","No function","1280","1240","24860","23140"
"New entrant CS","2022","North West (England)","Lancashire","Project Delivery","70","60","22740","21260"
"New entrant CS","2022","North West (England)","Lancashire","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Lancashire","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Lancashire","Unknown","100","100","26510","21260"
"New entrant CS","2022","North West (England)","Merseyside","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Merseyside","Commercial","30","30","[c]","[c]"
"New entrant CS","2022","North West (England)","Merseyside","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Merseyside","Counter Fraud","90","90","25940","26590"
"New entrant CS","2022","North West (England)","Merseyside","Debt","130","120","21380","21250"
"New entrant CS","2022","North West (England)","Merseyside","Digital, Data & Technology","70","70","32360","32000"
"New entrant CS","2022","North West (England)","Merseyside","Finance","40","40","[c]","[c]"
"New entrant CS","2022","North West (England)","Merseyside","Human Resources","80","70","27780","25520"
"New entrant CS","2022","North West (England)","Merseyside","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Merseyside","No function","1880","1820","25570","23170"
"New entrant CS","2022","North West (England)","Merseyside","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Merseyside","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Merseyside","Unknown","430","420","24540","24880"
"New entrant CS","2022","Northern Ireland","Northern Ireland","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Northern Ireland","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Northern Ireland","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Northern Ireland","Counter Fraud","50","50","27070","26590"
"New entrant CS","2022","Northern Ireland","Northern Ireland","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Northern Ireland","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Northern Ireland","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Northern Ireland","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Northern Ireland","No function","380","380","26880","26590"
"New entrant CS","2022","Northern Ireland","Northern Ireland","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Northern Ireland","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Northern Ireland","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Northern Ireland","Unknown","70","70","27520","24880"
"New entrant CS","2022","Overseas","Overseas","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Overseas","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Overseas","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Overseas","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Overseas","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Overseas","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Overseas","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Overseas","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","Scotland","Eastern Scotland","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Eastern Scotland","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Eastern Scotland","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Eastern Scotland","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Eastern Scotland","Debt","50","50","21250","21250"
"New entrant CS","2022","Scotland","Eastern Scotland","Digital, Data & Technology","40","40","[c]","[c]"
"New entrant CS","2022","Scotland","Eastern Scotland","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Eastern Scotland","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Eastern Scotland","Legal","40","40","[c]","[c]"
"New entrant CS","2022","Scotland","Eastern Scotland","No function","1030","1010","24660","21640"
"New entrant CS","2022","Scotland","Eastern Scotland","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Eastern Scotland","Property","30","30","[c]","[c]"
"New entrant CS","2022","Scotland","Eastern Scotland","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Eastern Scotland","Unknown","1970","1910","31780","27230"
"New entrant CS","2022","Scotland","Highlands and Islands","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Highlands and Islands","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Highlands and Islands","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Highlands and Islands","No function","70","60","25670","27570"
"New entrant CS","2022","Scotland","Highlands and Islands","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Highlands and Islands","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Highlands and Islands","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Highlands and Islands","Unknown","70","60","28310","27230"
"New entrant CS","2022","Scotland","North Eastern Scotland","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","North Eastern Scotland","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","North Eastern Scotland","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","North Eastern Scotland","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","North Eastern Scotland","No function","130","130","29480","24570"
"New entrant CS","2022","Scotland","North Eastern Scotland","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","North Eastern Scotland","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","North Eastern Scotland","Unknown","130","120","30720","27230"
"New entrant CS","2022","Scotland","Southern Scotland","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Southern Scotland","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Southern Scotland","Counter Fraud","60","60","22490","21260"
"New entrant CS","2022","Scotland","Southern Scotland","Debt","80","80","21250","21250"
"New entrant CS","2022","Scotland","Southern Scotland","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Southern Scotland","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Southern Scotland","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Southern Scotland","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Southern Scotland","No function","330","320","23740","21300"
"New entrant CS","2022","Scotland","Southern Scotland","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Southern Scotland","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Southern Scotland","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Southern Scotland","Unknown","170","170","26240","27230"
"New entrant CS","2022","Scotland","West Central Scotland","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","West Central Scotland","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","West Central Scotland","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","West Central Scotland","Counter Fraud","150","140","24800","21260"
"New entrant CS","2022","Scotland","West Central Scotland","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","West Central Scotland","Digital, Data & Technology","50","50","41580","36300"
"New entrant CS","2022","Scotland","West Central Scotland","Finance","50","40","[c]","[c]"
"New entrant CS","2022","Scotland","West Central Scotland","Human Resources","60","60","31160","27570"
"New entrant CS","2022","Scotland","West Central Scotland","Legal","40","30","[c]","[c]"
"New entrant CS","2022","Scotland","West Central Scotland","No function","1110","1090","25510","21640"
"New entrant CS","2022","Scotland","West Central Scotland","Project Delivery","50","50","[c]","[c]"
"New entrant CS","2022","Scotland","West Central Scotland","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","West Central Scotland","Security","130","130","27330","23540"
"New entrant CS","2022","Scotland","West Central Scotland","Unknown","1460","1420","30810","27230"
"New entrant CS","2022","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Digital, Data & Technology","40","40","[c]","[c]"
"New entrant CS","2022","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","No function","860","830","28210","27700"
"New entrant CS","2022","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Security","80","80","26430","25540"
"New entrant CS","2022","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Unknown","160","160","29150","26350"
"New entrant CS","2022","South East (England)","Hampshire and Isle of Wight","Analysis","140","140","31020","30710"
