"Status","Year","Age","Ethnicity","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","60-64","Black","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Other ethnicity","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Other ethnicity","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Other ethnicity","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Other ethnicity","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Other ethnicity","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Other ethnicity","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Other ethnicity","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Other ethnicity","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Other ethnicity","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Other ethnicity","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","No function","450","390","29110","28200"
"New entrant CS","2022","60-64","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Unknown","130","100","31480","30510"
"New entrant CS","2022","60-64","White","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","White","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","White","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","White","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","White","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","White","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","White","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","White","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","White","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","White","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","White","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","White","No function","850","760","28600","26130"
"New entrant CS","2022","60-64","White","Project Delivery","40","40","[c]","[c]"
"New entrant CS","2022","60-64","White","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","White","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","White","Unknown","100","90","31840","27570"
"New entrant CS","2022","65+","Asian","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Asian","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Asian","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Asian","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Asian","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Asian","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Asian","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Asian","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Asian","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Asian","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Asian","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Asian","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Asian","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Asian","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Asian","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Mixed","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Mixed","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Mixed","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Mixed","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Mixed","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Mixed","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Mixed","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Mixed","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Mixed","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Mixed","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Mixed","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Mixed","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Mixed","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Mixed","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Mixed","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Other ethnicity","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Other ethnicity","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Other ethnicity","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Other ethnicity","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Other ethnicity","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Other ethnicity","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Other ethnicity","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Other ethnicity","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Other ethnicity","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Other ethnicity","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Undeclared","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Unknown","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Unknown","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Unknown","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Unknown","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Unknown","No function","170","120","30290","28200"
"New entrant CS","2022","65+","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Unknown","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Unknown","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","White","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","White","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","White","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","White","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","White","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","White","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","White","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","White","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","White","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","White","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","White","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","White","No function","250","200","30910","28200"
"New entrant CS","2022","65+","White","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","White","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","White","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","White","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","No function","[c]","[c]","[c]","[c]"
"Notes","Summary figures are suppressed when information relates to less than 30 civil servants for FTE or Headcount, and less than 50 civil servants for median and mean salary (shown as [c]). Additionally, zero responses have been suppressed for GPDR protected characteristics. Figures are rounded to the nearest 10, or £10 as appropriate.","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","",""
"Version","Generated on 2022-07-26, with GIT 03ee02c.","","","","","","",""
"Data column","Description","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","",""
"","Organisation specific notes on status: In late June 2021 around 7,000 employees from Community Rehabilitation Companies were transferred in from the private sector to HM Prison and Probation Service, counting as entrants. The Defence Electronics and Components Agency does not record the date in which their employees first enter the Civil Service and so entrants data is not available. HM Land Registry do not record where their departing employees transfer to and so are unable to identify those that transfer to another Civil Service department.","","","","","","",""
"Year","Year of data collection (as at March 31st).","","","","","","",""
"Function_of_post","Functions relate to the post occupied by the person and are not dependent on qualifications the individual may have.","","","","","","",""
"","Home Office, Welsh Government and Royal Fleet Auxiliary did not report any functions information for their employees.","","","","","","",""
"","Of the 20 bodies under the Scottish Government, 16 did not report any functions information for their employees.","","","","","","",""
"Ethnicity","Self reported ethnicity. For consistency with Civil Service Statistics, 'Chinese' is shown separately in the 2021 figures, but counted within 'Asian' for 2022.","","","","","","",""
