"Status","Year","Parent_department","Region_ITL3","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Ministry of Justice","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Bedford","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Bedford","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Bedford","Operational Delivery","140","130","27210","28140"
"New entrant CS","2022","Ministry of Justice","Berkshire","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Berkshire","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Berkshire","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Berkshire","Operational Delivery","130","120","27160","24270"
"New entrant CS","2022","Ministry of Justice","Berkshire","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Berkshire","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Berkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Bexley and Greenwich","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Bexley and Greenwich","Operational Delivery","190","190","27460","29020"
"New entrant CS","2022","Ministry of Justice","Bexley and Greenwich","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Bexley and Greenwich","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Birmingham","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Birmingham","Digital, Data and Technology","30","30","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Birmingham","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Birmingham","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Birmingham","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Birmingham","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Birmingham","Operational Delivery","690","650","24610","23140"
"New entrant CS","2022","Ministry of Justice","Birmingham","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Birmingham","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Birmingham","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Birmingham","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Blackburn with Darwen","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Blackburn with Darwen","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Blackburn with Darwen","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Blackpool","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Blackpool","Operational Delivery","40","40","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Bournemouth, Christchurch and Poole","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Bournemouth, Christchurch and Poole","Operational Delivery","90","70","26180","24090"
"New entrant CS","2022","Ministry of Justice","Bournemouth, Christchurch and Poole","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Bradford","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Bradford","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Bradford","Operational Delivery","120","110","27250","24800"
"New entrant CS","2022","Ministry of Justice","Bradford","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Breckland and South Norfolk","Operational Delivery","70","70","24730","23140"
"New entrant CS","2022","Ministry of Justice","Breckland and South Norfolk","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Breckland and South Norfolk","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Brent","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Brent","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Bridgend and Neath Port Talbot","Operational Delivery","70","60","23920","20970"
"New entrant CS","2022","Ministry of Justice","Bridgend and Neath Port Talbot","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Brighton and Hove","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Brighton and Hove","Operational Delivery","80","70","28360","24800"
"New entrant CS","2022","Ministry of Justice","Bristol, City of","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Bristol, City of","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Bristol, City of","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Bristol, City of","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Bristol, City of","Operational Delivery","240","230","25220","23170"
"New entrant CS","2022","Ministry of Justice","Bristol, City of","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Bristol, City of","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Bristol, City of","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Bromley","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Bromley","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Bromley","Operational Delivery","90","90","32930","31200"
"New entrant CS","2022","Ministry of Justice","Buckinghamshire","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Buckinghamshire","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Buckinghamshire","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Buckinghamshire","Operational Delivery","110","110","26360","28140"
"New entrant CS","2022","Ministry of Justice","Buckinghamshire","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Buckinghamshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Calderdale and Kirklees","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Calderdale and Kirklees","Operational Delivery","80","70","27100","24800"
"New entrant CS","2022","Ministry of Justice","Cambridgeshire CC","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Cambridgeshire CC","Operational Delivery","190","180","25670","26140"
"New entrant CS","2022","Ministry of Justice","Cambridgeshire CC","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Cambridgeshire CC","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Camden and City of London","Operational Delivery","90","90","27780","23720"
"New entrant CS","2022","Ministry of Justice","Camden and City of London","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Camden and City of London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Cardiff and Vale of Glamorgan","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Cardiff and Vale of Glamorgan","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Cardiff and Vale of Glamorgan","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Cardiff and Vale of Glamorgan","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Cardiff and Vale of Glamorgan","Operational Delivery","210","210","23480","23140"
"New entrant CS","2022","Ministry of Justice","Cardiff and Vale of Glamorgan","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Central Hampshire","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Central Hampshire","Operational Delivery","80","80","25090","28140"
"New entrant CS","2022","Ministry of Justice","Central Valleys","Operational Delivery","40","40","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Cheshire East","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Cheshire East","Operational Delivery","100","90","24310","23140"
"New entrant CS","2022","Ministry of Justice","Cheshire West and Chester","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Cheshire West and Chester","Operational Delivery","60","50","25090","24800"
"New entrant CS","2022","Ministry of Justice","Cheshire West and Chester","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Chorley and West Lancashire","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Chorley and West Lancashire","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Chorley and West Lancashire","Operational Delivery","190","190","23670","23140"
"New entrant CS","2022","Ministry of Justice","Chorley and West Lancashire","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Chorley and West Lancashire","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Chorley and West Lancashire","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","City of Edinburgh","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","City of Edinburgh","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Conwy and Denbighshire","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Conwy and Denbighshire","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Cornwall and Isles of Scilly","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Cornwall and Isles of Scilly","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Cornwall and Isles of Scilly","Operational Delivery","60","50","26750","24800"
"New entrant CS","2022","Ministry of Justice","Coventry","Operational Delivery","40","40","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Croydon","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Croydon","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Croydon","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Croydon","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Croydon","Operational Delivery","110","110","27770","27060"
"New entrant CS","2022","Ministry of Justice","Croydon","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Croydon","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Croydon","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Croydon","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Darlington","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Darlington","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Derby","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Derby","Operational Delivery","120","100","26420","24800"
"New entrant CS","2022","Ministry of Justice","Devon CC","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Devon CC","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Devon CC","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Devon CC","Operational Delivery","220","220","24170","23140"
"New entrant CS","2022","Ministry of Justice","Devon CC","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Devon CC","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Dorset","Operational Delivery","140","130","23780","23140"
"New entrant CS","2022","Ministry of Justice","Dorset","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Dorset","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Dudley","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Dudley","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Durham","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Durham","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Durham","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Durham","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Durham","Operational Delivery","320","320","24260","23140"
"New entrant CS","2022","Ministry of Justice","Durham","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Durham","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Durham","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Durham","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Ealing","Operational Delivery","50","50","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","East Cumbria","Operational Delivery","50","50","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","East Derbyshire","Operational Delivery","40","30","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","East Kent","Operational Delivery","50","40","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","East Kent","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","East Lancashire","Operational Delivery","60","60","27500","24800"
"New entrant CS","2022","Ministry of Justice","East Merseyside","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","East Merseyside","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","East Merseyside","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","East Merseyside","Operational Delivery","100","100","29190","24900"
"New entrant CS","2022","Ministry of Justice","East Merseyside","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","East Merseyside","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","East Riding of Yorkshire","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","East Riding of Yorkshire","Operational Delivery","200","200","23060","23140"
"New entrant CS","2022","Ministry of Justice","East Riding of Yorkshire","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","East Surrey","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","East Surrey","Operational Delivery","160","150","28430","31020"
"New entrant CS","2022","Ministry of Justice","East Surrey","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","East Sussex CC","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","East Sussex CC","Operational Delivery","130","130","26490","26140"
"New entrant CS","2022","Ministry of Justice","East Sussex CC","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Enfield","Operational Delivery","[c]","[c]","[c]","[c]"
