"Status","Year","Ethnicity","Region_ITL2","Disability","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Other ethnicity","Cheshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Cheshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Cornwall and Isles of Scilly","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Cornwall and Isles of Scilly","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Cumbria","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Cumbria","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Derbyshire and Nottinghamshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Derbyshire and Nottinghamshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Devon","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Devon","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Devon","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Dorset and Somerset","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Dorset and Somerset","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","East Anglia","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","East Anglia","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","East Anglia","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","East Wales","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","East Wales","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","East Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","East Yorkshire and Northern Lincolnshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","East Yorkshire and Northern Lincolnshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Eastern Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Eastern Scotland","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Essex","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Essex","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Essex","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Gloucestershire, Wiltshire and Bath/Bristol area","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Gloucestershire, Wiltshire and Bath/Bristol area","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Greater Manchester","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Greater Manchester","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Greater Manchester","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Hampshire and Isle of Wight","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Hampshire and Isle of Wight","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Herefordshire, Worcestershire and Warwickshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Herefordshire, Worcestershire and Warwickshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Highlands and Islands","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Highlands and Islands","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Inner London - East","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Inner London - East","Declared non-disabled","30","30","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Inner London - West","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Inner London - West","Declared non-disabled","70","70","35620","32320"
"New entrant CS","2022","Other ethnicity","Inner London - West","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Kent","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Kent","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Lancashire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Lancashire","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Leicestershire, Rutland and Northamptonshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Leicestershire, Rutland and Northamptonshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Lincolnshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Lincolnshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Merseyside","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Merseyside","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","North Eastern Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","North Eastern Scotland","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","North Yorkshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","North Yorkshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Northern Ireland","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Northern Ireland","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Northumberland, and Tyne and Wear","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Northumberland, and Tyne and Wear","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Northumberland, and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outer London - East and North East","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outer London - East and North East","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outer London - South","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outer London - South","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outer London - West and North West","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outer London - West and North West","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outer London - West and North West","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Overseas","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Overseas","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Shropshire and Staffordshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Shropshire and Staffordshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","South Yorkshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","South Yorkshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Southern Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Southern Scotland","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Surrey, East and West Sussex","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Surrey, East and West Sussex","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Surrey, East and West Sussex","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Tees Valley and Durham","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Tees Valley and Durham","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","West Central Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","West Central Scotland","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","West Midlands","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","West Midlands","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","West Midlands","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","West Wales and The Valleys","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","West Wales and The Valleys","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","West Wales and The Valleys","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","West Yorkshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","West Yorkshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Bedfordshire and Hertfordshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Bedfordshire and Hertfordshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Bedfordshire and Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cheshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cheshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cornwall and Isles of Scilly","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cornwall and Isles of Scilly","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Derbyshire and Nottinghamshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Derbyshire and Nottinghamshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Derbyshire and Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Devon","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Devon","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Devon","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Devon","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Dorset and Somerset","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Dorset and Somerset","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Dorset and Somerset","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Anglia","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Anglia","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Anglia","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Wales","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Wales","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Yorkshire and Northern Lincolnshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Yorkshire and Northern Lincolnshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Yorkshire and Northern Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Eastern Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Eastern Scotland","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Essex","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Essex","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Essex","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Declared non-disabled","40","30","[c]","[c]"
"New entrant CS","2022","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Greater Manchester","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Greater Manchester","Declared non-disabled","[c]","[c]","[c]","[c]"
