"Status","Year","Ethnicity","Region_ITL3","Disability","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Other ethnicity","Calderdale and Kirklees","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Cambridgeshire CC","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Cambridgeshire CC","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Camden and City of London","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Camden and City of London","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Cardiff and Vale of Glamorgan","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Cardiff and Vale of Glamorgan","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Causeway Coast and Glens","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Causeway Coast and Glens","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Central Bedfordshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Central Bedfordshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Central Hampshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Central Hampshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Central Hampshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Central Valleys","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Central Valleys","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Cheshire East","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Cheshire East","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Cheshire West and Chester","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Cheshire West and Chester","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Chorley and West Lancashire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Chorley and West Lancashire","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","City of Edinburgh","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","City of Edinburgh","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Clackmannanshire and Fife","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Clackmannanshire and Fife","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Conwy and Denbighshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Conwy and Denbighshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Cornwall and Isles of Scilly","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Cornwall and Isles of Scilly","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Coventry","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Coventry","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Croydon","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Croydon","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Darlington","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Darlington","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Derby","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Derby","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Devon CC","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Devon CC","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Dorset CC","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Dorset CC","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Dudley","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Dudley","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Dumfries and Galloway","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Dumfries and Galloway","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Durham CC","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Durham CC","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Durham CC","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Ealing","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Ealing","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","East Ayrshire and North Ayrshire mainland","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","East Ayrshire and North Ayrshire mainland","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","East Cumbria","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","East Cumbria","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","East Derbyshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","East Derbyshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","East Kent","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","East Kent","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","East Kent","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","East Kent","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","East Lancashire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","East Lancashire","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","East Lothian and Midlothian","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","East Lothian and Midlothian","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","East Merseyside","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","East Merseyside","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","East Riding of Yorkshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","East Riding of Yorkshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","East Surrey","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","East Surrey","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","East Surrey","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","East Sussex CC","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","East Sussex CC","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Enfield","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Enfield","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Essex Haven Gateway","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Essex Haven Gateway","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Essex Thames Gateway","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Essex Thames Gateway","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Falkirk","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Falkirk","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Fermanagh and Omagh","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Fermanagh and Omagh","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Flintshire and Wrexham","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Flintshire and Wrexham","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Glasgow City","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Glasgow City","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Glasgow City","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Gloucestershire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Gloucestershire","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Greater Manchester North East","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Greater Manchester North East","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Greater Manchester North West","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Greater Manchester North West","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Greater Manchester South East","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Greater Manchester South East","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Greater Manchester South East","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Greater Manchester South West","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Greater Manchester South West","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Gwent Valleys","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Gwent Valleys","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Gwynedd","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Gwynedd","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Hackney and Newham","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Hackney and Newham","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Hackney and Newham","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Haringey and Islington","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Haringey and Islington","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Harrow and Hillingdon","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Harrow and Hillingdon","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Harrow and Hillingdon","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Hartlepool and Stockton-on-Tees","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Hartlepool and Stockton-on-Tees","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Heart of Essex","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Heart of Essex","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Herefordshire, County of","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Herefordshire, County of","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Hertfordshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Hertfordshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Hounslow and Richmond upon Thames","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Hounslow and Richmond upon Thames","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Inverclyde, East Renfrewshire and Renfrewshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Inverclyde, East Renfrewshire and Renfrewshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Inverness and Nairn and Moray, Badenoch and Strathspey","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Inverness and Nairn and Moray, Badenoch and Strathspey","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Inverness and Nairn and Moray, Badenoch and Strathspey","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Isle of Anglesey","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Isle of Anglesey","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Isle of Wight","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Isle of Wight","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Kensington & Chelsea and Hammersmith & Fulham","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Kensington & Chelsea and Hammersmith & Fulham","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Kent Thames Gateway","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Kent Thames Gateway","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Kingston upon Hull, City of","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Kingston upon Hull, City of","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Kingston upon Hull, City of","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Lambeth","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Lambeth","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Lambeth","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Lambeth","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Lancaster and Wyre","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Lancaster and Wyre","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Leeds","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Leeds","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Leeds","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Leicester","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Leicester","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Leicester","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Leicestershire CC and Rutland","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Leicestershire CC and Rutland","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Lewisham and Southwark","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Lewisham and Southwark","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Lincolnshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Lincolnshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Lisburn and Castlereagh","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Lisburn and Castlereagh","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Lisburn and Castlereagh","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Liverpool","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Liverpool","Declared non-disabled","[c]","[c]","[c]","[c]"
