"Status","Year","Disability","Region_ITL2","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Declared non-disabled","Bedfordshire and Hertfordshire","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Bedfordshire and Hertfordshire","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Bedfordshire and Hertfordshire","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Bedfordshire and Hertfordshire","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Bedfordshire and Hertfordshire","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Bedfordshire and Hertfordshire","Operational Delivery","310","310","28100","28140"
"New entrant CS","2022","Declared non-disabled","Bedfordshire and Hertfordshire","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Bedfordshire and Hertfordshire","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Bedfordshire and Hertfordshire","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Bedfordshire and Hertfordshire","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Bedfordshire and Hertfordshire","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Bedfordshire and Hertfordshire","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Bedfordshire and Hertfordshire","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Bedfordshire and Hertfordshire","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","Operational Delivery","450","440","27370","28140"
"New entrant CS","2022","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","Other","50","40","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","Science and Engineering","30","30","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Cheshire","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Cheshire","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Cheshire","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Cheshire","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Cheshire","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Cheshire","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Cheshire","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Cheshire","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Cheshire","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Cheshire","Operational Delivery","170","160","25100","23140"
"New entrant CS","2022","Declared non-disabled","Cheshire","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Cheshire","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Cheshire","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Cheshire","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Cheshire","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Cheshire","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Cheshire","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Cheshire","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Cheshire","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Cornwall and Isles of Scilly","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Cornwall and Isles of Scilly","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Cornwall and Isles of Scilly","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Cornwall and Isles of Scilly","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Cornwall and Isles of Scilly","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Cornwall and Isles of Scilly","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Cornwall and Isles of Scilly","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Cornwall and Isles of Scilly","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Cornwall and Isles of Scilly","Operational Delivery","100","100","23510","21260"
"New entrant CS","2022","Declared non-disabled","Cornwall and Isles of Scilly","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Cornwall and Isles of Scilly","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Cornwall and Isles of Scilly","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Cornwall and Isles of Scilly","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Cornwall and Isles of Scilly","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Cornwall and Isles of Scilly","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Cornwall and Isles of Scilly","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Cumbria","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Cumbria","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Cumbria","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Cumbria","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Cumbria","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Cumbria","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Cumbria","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Cumbria","Operational Delivery","210","190","23140","21300"
"New entrant CS","2022","Declared non-disabled","Cumbria","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Cumbria","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Cumbria","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Cumbria","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Cumbria","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Cumbria","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Cumbria","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Cumbria","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Derbyshire and Nottinghamshire","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Derbyshire and Nottinghamshire","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Derbyshire and Nottinghamshire","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Derbyshire and Nottinghamshire","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Derbyshire and Nottinghamshire","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Derbyshire and Nottinghamshire","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Derbyshire and Nottinghamshire","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Derbyshire and Nottinghamshire","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Derbyshire and Nottinghamshire","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Derbyshire and Nottinghamshire","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Derbyshire and Nottinghamshire","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Derbyshire and Nottinghamshire","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Derbyshire and Nottinghamshire","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Derbyshire and Nottinghamshire","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Derbyshire and Nottinghamshire","Operational Delivery","720","700","24530","23140"
"New entrant CS","2022","Declared non-disabled","Derbyshire and Nottinghamshire","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Derbyshire and Nottinghamshire","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Derbyshire and Nottinghamshire","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Derbyshire and Nottinghamshire","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Derbyshire and Nottinghamshire","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Derbyshire and Nottinghamshire","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Derbyshire and Nottinghamshire","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Derbyshire and Nottinghamshire","Science and Engineering","40","30","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Derbyshire and Nottinghamshire","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Derbyshire and Nottinghamshire","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Derbyshire and Nottinghamshire","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Derbyshire and Nottinghamshire","Tax","120","120","27720","26590"
"New entrant CS","2022","Declared non-disabled","Derbyshire and Nottinghamshire","Unknown","50","50","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Devon","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Devon","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Devon","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Devon","Digital, Data and Technology","120","120","25180","24350"
"New entrant CS","2022","Declared non-disabled","Devon","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Devon","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Devon","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Devon","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Devon","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Devon","Internal Audit","[c]","[c]","[c]","[c]"
