"Status","Year","Sex","Parent_department","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Male","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Attorney General's Departments","White","200","200","37240","30830"
"New entrant CS","2022","Male","Cabinet Office","Asian","40","40","[c]","[c]"
"New entrant CS","2022","Male","Cabinet Office","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Cabinet Office","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Cabinet Office","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Cabinet Office","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Cabinet Office","Unknown","480","480","42590","28000"
"New entrant CS","2022","Male","Cabinet Office","White","330","330","41020","34550"
"New entrant CS","2022","Male","Chancellor's other departments","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Chancellor's other departments","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Chancellor's other departments","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Chancellor's other departments","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Chancellor's other departments","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Chancellor's other departments","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Charity Commission","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Charity Commission","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Charity Commission","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Charity Commission","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Charity Commission","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Competition and Markets Authority","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Competition and Markets Authority","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Competition and Markets Authority","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Competition and Markets Authority","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Competition and Markets Authority","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Competition and Markets Authority","White","50","50","[c]","[c]"
"New entrant CS","2022","Male","Department for Business, Energy and Industrial Strategy","Asian","60","60","33730","33570"
"New entrant CS","2022","Male","Department for Business, Energy and Industrial Strategy","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Department for Business, Energy and Industrial Strategy","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Department for Business, Energy and Industrial Strategy","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Department for Business, Energy and Industrial Strategy","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Department for Business, Energy and Industrial Strategy","Unknown","150","150","29810","27380"
"New entrant CS","2022","Male","Department for Business, Energy and Industrial Strategy","White","410","400","33150","31100"
"New entrant CS","2022","Male","Department for Digital, Culture, Media and Sport","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Department for Digital, Culture, Media and Sport","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Department for Digital, Culture, Media and Sport","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Department for Digital, Culture, Media and Sport","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Department for Digital, Culture, Media and Sport","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Department for Digital, Culture, Media and Sport","White","130","130","36900","34020"
"New entrant CS","2022","Male","Department for Education","Asian","40","40","[c]","[c]"
"New entrant CS","2022","Male","Department for Education","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Department for Education","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Department for Education","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Department for Education","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Department for Education","Unknown","90","90","37530","36500"
"New entrant CS","2022","Male","Department for Education","White","240","240","36650","32870"
"New entrant CS","2022","Male","Department for Environment, Food and Rural Affairs","Asian","70","70","34280","32560"
"New entrant CS","2022","Male","Department for Environment, Food and Rural Affairs","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Department for Environment, Food and Rural Affairs","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Department for Environment, Food and Rural Affairs","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Department for Environment, Food and Rural Affairs","Undeclared","50","50","[c]","[c]"
"New entrant CS","2022","Male","Department for Environment, Food and Rural Affairs","Unknown","360","350","29830","24920"
"New entrant CS","2022","Male","Department for Environment, Food and Rural Affairs","White","740","730","33800","30220"
"New entrant CS","2022","Male","Department for International Trade","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Department for International Trade","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Department for International Trade","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Department for International Trade","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Department for International Trade","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Department for International Trade","Unknown","70","70","[c]","[c]"
"New entrant CS","2022","Male","Department for International Trade","White","100","100","39780","31800"
"New entrant CS","2022","Male","Department for Levelling Up, Housing and Communities","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Department for Levelling Up, Housing and Communities","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Department for Levelling Up, Housing and Communities","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Department for Levelling Up, Housing and Communities","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Department for Levelling Up, Housing and Communities","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Department for Levelling Up, Housing and Communities","Unknown","60","60","33950","30190"
"New entrant CS","2022","Male","Department for Levelling Up, Housing and Communities","White","190","190","36060","33210"
"New entrant CS","2022","Male","Department for Transport","Asian","90","90","30580","26840"
"New entrant CS","2022","Male","Department for Transport","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Department for Transport","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Department for Transport","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Department for Transport","Undeclared","40","40","[c]","[c]"
"New entrant CS","2022","Male","Department for Transport","Unknown","490","480","29590","26130"
"New entrant CS","2022","Male","Department for Transport","White","560","550","31940","26130"
"New entrant CS","2022","Male","Department for Work and Pensions","Asian","670","660","27530","27570"
"New entrant CS","2022","Male","Department for Work and Pensions","Black","230","220","28010","27570"
"New entrant CS","2022","Male","Department for Work and Pensions","Mixed","120","120","26590","27570"
"New entrant CS","2022","Male","Department for Work and Pensions","Other ethnicity","40","40","[c]","[c]"
"New entrant CS","2022","Male","Department for Work and Pensions","Undeclared","120","120","29340","27570"
"New entrant CS","2022","Male","Department for Work and Pensions","Unknown","670","670","27580","27570"
"New entrant CS","2022","Male","Department for Work and Pensions","White","2690","2670","26670","27570"
"New entrant CS","2022","Male","Department of Health and Social Care","Asian","110","100","33890","28780"
"New entrant CS","2022","Male","Department of Health and Social Care","Black","60","50","31380","28590"
"New entrant CS","2022","Male","Department of Health and Social Care","Mixed","40","40","[c]","[c]"
"New entrant CS","2022","Male","Department of Health and Social Care","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Department of Health and Social Care","Undeclared","30","30","[c]","[c]"
"New entrant CS","2022","Male","Department of Health and Social Care","Unknown","400","270","45430","36960"
"New entrant CS","2022","Male","Department of Health and Social Care","White","470","430","37610","32330"
"New entrant CS","2022","Male","Estyn","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Estyn","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Estyn","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Estyn","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Estyn","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Food Standards Agency","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Food Standards Agency","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Food Standards Agency","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Food Standards Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Food Standards Agency","White","50","50","32740","30350"
"New entrant CS","2022","Male","Foreign, Commonwealth and Development Office","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Foreign, Commonwealth and Development Office","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Foreign, Commonwealth and Development Office","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Foreign, Commonwealth and Development Office","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Foreign, Commonwealth and Development Office","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","HM Land Registry","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","HM Land Registry","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","HM Land Registry","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","HM Land Registry","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","HM Land Registry","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","HM Land Registry","Unknown","70","70","27720","27130"
"New entrant CS","2022","Male","HM Land Registry","White","110","110","27590","27130"
"New entrant CS","2022","Male","HM Revenue and Customs","Asian","570","550","27540","26590"
"New entrant CS","2022","Male","HM Revenue and Customs","Black","130","130","29250","26590"
"New entrant CS","2022","Male","HM Revenue and Customs","Mixed","70","70","28600","26590"
"New entrant CS","2022","Male","HM Revenue and Customs","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","HM Revenue and Customs","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","HM Revenue and Customs","Unknown","1400","1390","26720","26590"
"New entrant CS","2022","Male","HM Revenue and Customs","White","1920","1910","28360","26590"
"New entrant CS","2022","Male","HM Treasury","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","HM Treasury","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","HM Treasury","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","HM Treasury","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","HM Treasury","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","HM Treasury","White","120","120","37690","29320"
"New entrant CS","2022","Male","Home Office","Asian","50","50","[c]","[c]"
"New entrant CS","2022","Male","Home Office","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Home Office","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Home Office","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Home Office","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Home Office","Unknown","980","920","30760","26570"
"New entrant CS","2022","Male","Home Office","White","290","280","30870","24880"
"New entrant CS","2022","Male","Ministry of Defence","Asian","90","80","34180","30200"
"New entrant CS","2022","Male","Ministry of Defence","Black","40","40","[c]","[c]"
"New entrant CS","2022","Male","Ministry of Defence","Mixed","40","40","[c]","[c]"
"New entrant CS","2022","Male","Ministry of Defence","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Ministry of Defence","Undeclared","40","40","[c]","[c]"
"New entrant CS","2022","Male","Ministry of Defence","Unknown","1000","990","29130","25540"
"New entrant CS","2022","Male","Ministry of Defence","White","1760","1750","31990","28700"
"New entrant CS","2022","Male","Ministry of Justice","Asian","290","270","28580","25120"
"New entrant CS","2022","Male","Ministry of Justice","Black","280","280","29850","28200"
"New entrant CS","2022","Male","Ministry of Justice","Mixed","130","130","28090","25120"
"New entrant CS","2022","Male","Ministry of Justice","Other ethnicity","50","50","[c]","[c]"
