"Status","Year","Region_ITL2","Parent_department","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Northern Ireland","Home Office","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Ministry of Defence","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Ministry of Defence","Ards and North Down","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Ministry of Defence","Belfast","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Ministry of Defence","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Ministry of Defence","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Ministry of Defence","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Ministry of Defence","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","National Crime Agency","Belfast","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Northern Ireland Office","Belfast","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Attorney General's Departments","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Cabinet Office","Tyneside","40","40","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Department for Business, Energy and Industrial Strategy","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Department for Digital, Culture, Media and Sport","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Department for Education","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Department for Environment, Food and Rural Affairs","Tyneside","50","50","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Department for International Trade","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Department for Transport","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Department for Work and Pensions","Northumberland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Department for Work and Pensions","Sunderland","150","150","26770","27570"
"New entrant CS","2021","Northumberland and Tyne and Wear","Department for Work and Pensions","Tyneside","1000","990","24100","21010"
"New entrant CS","2021","Northumberland and Tyne and Wear","Department of Health and Social Care","Tyneside","50","40","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","HM Revenue and Customs","Sunderland","150","140","21400","20140"
"New entrant CS","2021","Northumberland and Tyne and Wear","HM Revenue and Customs","Tyneside","860","850","24260","25560"
"New entrant CS","2021","Northumberland and Tyne and Wear","HM Treasury","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Home Office","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Ministry of Defence","Northumberland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Ministry of Defence","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Ministry of Housing, Communities and Local Government","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Ministry of Justice","Northumberland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Ministry of Justice","Sunderland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Ministry of Justice","Tyneside","60","60","21830","18880"
"New entrant CS","2021","Northumberland and Tyne and Wear","National Crime Agency","Sunderland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - East and North East","Attorney General's Departments","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - East and North East","Attorney General's Departments","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - East and North East","Department for Transport","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - East and North East","Department for Work and Pensions","Barking & Dagenham and Havering","150","150","29930","31060"
"New entrant CS","2021","Outer London - East and North East","Department for Work and Pensions","Bexley and Greenwich","160","150","30370","31060"
"New entrant CS","2021","Outer London - East and North East","Department for Work and Pensions","Enfield","130","120","30450","31060"
"New entrant CS","2021","Outer London - East and North East","Department for Work and Pensions","Redbridge and Waltham Forest","250","250","29390","31060"
"New entrant CS","2021","Outer London - East and North East","Ministry of Defence","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - East and North East","Ministry of Justice","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - East and North East","Ministry of Justice","Bexley and Greenwich","160","150","27160","28720"
"New entrant CS","2021","Outer London - East and North East","Ministry of Justice","Enfield","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - East and North East","Ministry of Justice","Redbridge and Waltham Forest","40","40","[c]","[c]"
"New entrant CS","2021","Outer London - South","Attorney General's Departments","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Cabinet Office","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Department for Business, Energy and Industrial Strategy","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Department for Education","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Department for Transport","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Department for Work and Pensions","Bromley","90","90","29370","31060"
"New entrant CS","2021","Outer London - South","Department for Work and Pensions","Croydon","90","90","29210","31060"
"New entrant CS","2021","Outer London - South","Department for Work and Pensions","Merton, Kingston upon Thames and Sutton","160","150","30260","31060"
"New entrant CS","2021","Outer London - South","HM Land Registry","Croydon","50","50","[c]","[c]"
"New entrant CS","2021","Outer London - South","HM Revenue and Customs","Croydon","170","170","31840","29570"
"New entrant CS","2021","Outer London - South","Home Office","Croydon","320","320","40850","35050"
"New entrant CS","2021","Outer London - South","Ministry of Defence","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Ministry of Justice","Bromley","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Ministry of Justice","Croydon","100","100","24920","21980"
"New entrant CS","2021","Outer London - South","Ministry of Justice","Merton, Kingston upon Thames and Sutton","30","30","[c]","[c]"
"New entrant CS","2021","Outer London - South","National Crime Agency","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Attorney General's Departments","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Attorney General's Departments","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Department for Business, Energy and Industrial Strategy","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Department for Environment, Food and Rural Affairs","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Department for Environment, Food and Rural Affairs","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Department for Transport","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Department for Transport","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Department for Work and Pensions","Barnet","140","130","30270","31060"
"New entrant CS","2021","Outer London - West and North West","Department for Work and Pensions","Brent","120","120","30250","31060"
"New entrant CS","2021","Outer London - West and North West","Department for Work and Pensions","Ealing","150","150","30530","31060"
"New entrant CS","2021","Outer London - West and North West","Department for Work and Pensions","Harrow and Hillingdon","200","200","30680","31060"
"New entrant CS","2021","Outer London - West and North West","Department for Work and Pensions","Hounslow and Richmond upon Thames","120","110","30240","31060"
"New entrant CS","2021","Outer London - West and North West","Department of Health and Social Care","Barnet","220","210","34080","32330"
"New entrant CS","2021","Outer London - West and North West","Department of Health and Social Care","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","HM Revenue and Customs","Brent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Home Office","Barnet","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Home Office","Harrow and Hillingdon","100","100","28320","28650"
"New entrant CS","2021","Outer London - West and North West","Home Office","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Ministry of Defence","Ealing","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Ministry of Defence","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Ministry of Defence","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Ministry of Justice","Barnet","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Ministry of Justice","Brent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Ministry of Justice","Ealing","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Ministry of Justice","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Ministry of Justice","Hounslow and Richmond upon Thames","120","120","25930","25720"
"New entrant CS","2021","Outer London - West and North West","The National Archives","Hounslow and Richmond upon Thames","60","60","32670","31960"
"New entrant CS","2021","Overseas","Department for Business, Energy and Industrial Strategy","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Ministry of Defence","Overseas","40","40","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Attorney General's Departments","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Cabinet Office","Telford and Wrekin","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Department for Environment, Food and Rural Affairs","Shropshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Department for Environment, Food and Rural Affairs","Staffordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Department for Transport","Staffordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Department for Transport","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Department for Work and Pensions","Shropshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Department for Work and Pensions","Staffordshire CC","130","130","25940","27570"
"New entrant CS","2021","Shropshire and Staffordshire","Department for Work and Pensions","Stoke-on-Trent","90","90","27080","27570"
"New entrant CS","2021","Shropshire and Staffordshire","Department for Work and Pensions","Telford and Wrekin","40","40","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Food Standards Agency","Telford and Wrekin","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","HM Land Registry","Telford and Wrekin","40","40","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","HM Revenue and Customs","Telford and Wrekin","70","70","39470","38630"
"New entrant CS","2021","Shropshire and Staffordshire","Ministry of Defence","Shropshire CC","40","40","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Ministry of Defence","Staffordshire CC","40","40","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Ministry of Defence","Telford and Wrekin","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Ministry of Justice","Shropshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Ministry of Justice","Staffordshire CC","250","240","22630","22850"
"New entrant CS","2021","Shropshire and Staffordshire","Ministry of Justice","Stoke-on-Trent","180","170","19210","18880"
