"Status","Year","Region_ITL3","Parent_department","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","West Surrey","Cabinet Office","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Surrey","Department for Education","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Surrey","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","150","150","32110","27960"
"New entrant CS","2022","West Surrey","Department for Levelling Up, Housing and Communities","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Surrey","Department for Transport","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Surrey","Department for Work and Pensions","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Surrey","Department of Health and Social Care","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Surrey","Food Standards Agency","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Surrey","Ministry of Defence","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Surrey","Ministry of Justice","Surrey, East and West Sussex","210","190","28130","28140"
"New entrant CS","2022","West Surrey","Office for Standards in Education, Children's Services and Skills","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Sussex (North East)","Department for Education","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Sussex (North East)","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Sussex (North East)","Department for Transport","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Sussex (North East)","Department for Work and Pensions","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Sussex (North East)","Department of Health and Social Care","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Sussex (North East)","Foreign, Commonwealth and Development Office","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Sussex (North East)","Home Office","Surrey, East and West Sussex","90","80","27770","25770"
"New entrant CS","2022","West Sussex (North East)","Ministry of Justice","Surrey, East and West Sussex","30","30","[c]","[c]"
"New entrant CS","2022","West Sussex (North East)","National Crime Agency","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Sussex (North East)","Office for Standards in Education, Children's Services and Skills","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Sussex (South West)","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Sussex (South West)","Department for Transport","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Sussex (South West)","Department for Work and Pensions","Surrey, East and West Sussex","30","30","[c]","[c]"
"New entrant CS","2022","West Sussex (South West)","Department of Health and Social Care","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Sussex (South West)","HM Revenue and Customs","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Sussex (South West)","Ministry of Defence","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Sussex (South West)","Ministry of Justice","Surrey, East and West Sussex","90","80","25760","24090"
"New entrant CS","2022","Westminster","Attorney General's Departments","Inner London - West","530","510","37750","30000"
"New entrant CS","2022","Westminster","Cabinet Office","Inner London - West","800","790","37010","28000"
"New entrant CS","2022","Westminster","Chancellor's other departments","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Westminster","Charity Commission","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Westminster","Department for Business, Energy and Industrial Strategy","Inner London - West","510","500","37780","33570"
"New entrant CS","2022","Westminster","Department for Digital, Culture, Media and Sport","Inner London - West","320","320","35230","34020"
"New entrant CS","2022","Westminster","Department for Education","Inner London - West","190","180","37190","32940"
"New entrant CS","2022","Westminster","Department for Environment, Food and Rural Affairs","Inner London - West","770","760","38560","32880"
"New entrant CS","2022","Westminster","Department for International Trade","Inner London - West","390","390","36030","31800"
"New entrant CS","2022","Westminster","Department for Levelling Up, Housing and Communities","Inner London - West","360","360","36520","33210"
"New entrant CS","2022","Westminster","Department for Transport","Inner London - West","510","500","43810","42470"
"New entrant CS","2022","Westminster","Department for Work and Pensions","Inner London - West","270","260","37170","36650"
"New entrant CS","2022","Westminster","Department of Health and Social Care","Inner London - West","990","800","41240","32790"
"New entrant CS","2022","Westminster","Food Standards Agency","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Westminster","HM Revenue and Customs","Inner London - West","60","60","42470","37610"
"New entrant CS","2022","Westminster","HM Treasury","Inner London - West","240","240","33980","28500"
"New entrant CS","2022","Westminster","Home Office","Inner London - West","280","280","35670","33650"
"New entrant CS","2022","Westminster","Ministry of Defence","Inner London - West","230","230","37770","37000"
"New entrant CS","2022","Westminster","Ministry of Justice","Inner London - West","460","450","35360","34260"
"New entrant CS","2022","Westminster","Northern Ireland Office","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Westminster","Office for Standards in Education, Children's Services and Skills","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Westminster","Office of the Secretary of State for Scotland","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Westminster","Office of the Secretary of State for Wales","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Westminster","UK Export Finance","Inner London - West","120","120","43100","37000"
"New entrant CS","2022","Westminster","UK Statistics Authority","Inner London - West","40","40","[c]","[c]"
"New entrant CS","2022","Westminster","UK Supreme Court","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wiltshire","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wiltshire","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wiltshire","Department for Environment, Food and Rural Affairs","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wiltshire","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wiltshire","Department for Work and Pensions","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wiltshire","Department of Health and Social Care","Gloucestershire, Wiltshire and Bath/Bristol area","190","180","29440","23930"
"New entrant CS","2022","Wiltshire","Food Standards Agency","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wiltshire","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","660","640","30780","27010"
"New entrant CS","2022","Wiltshire","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","130","120","25660","26140"
"New entrant CS","2022","Wiltshire","Office for Standards in Education, Children's Services and Skills","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wirral","Department for Business, Energy and Industrial Strategy","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wirral","Department for Levelling Up, Housing and Communities","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wirral","Department for Transport","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wirral","Department for Work and Pensions","Merseyside","150","150","22000","21260"
"New entrant CS","2022","Wirral","Department of Health and Social Care","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wirral","HM Land Registry","Merseyside","40","40","[c]","[c]"
"New entrant CS","2022","Wirral","Ministry of Defence","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wirral","Ministry of Justice","Merseyside","80","80","27120","24800"
"New entrant CS","2022","Wolverhampton","Cabinet Office","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wolverhampton","Department for Levelling Up, Housing and Communities","West Midlands","110","100","32750","30190"
"New entrant CS","2022","Wolverhampton","Department for Transport","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wolverhampton","Department for Work and Pensions","West Midlands","40","40","[c]","[c]"
"New entrant CS","2022","Wolverhampton","Department of Health and Social Care","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wolverhampton","Home Office","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wolverhampton","Ministry of Justice","West Midlands","100","90","27820","24800"
"New entrant CS","2022","Worcestershire CC","Department for Environment, Food and Rural Affairs","Herefordshire, Worcestershire and Warwickshire","110","100","27110","21300"
"New entrant CS","2022","Worcestershire CC","Department for Levelling Up, Housing and Communities","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Worcestershire CC","Department for Transport","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Worcestershire CC","Department for Work and Pensions","Herefordshire, Worcestershire and Warwickshire","30","30","[c]","[c]"
"New entrant CS","2022","Worcestershire CC","Department of Health and Social Care","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Worcestershire CC","Food Standards Agency","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Worcestershire CC","Ministry of Defence","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Worcestershire CC","Ministry of Justice","Herefordshire, Worcestershire and Warwickshire","250","240","25110","23140"
"New entrant CS","2022","Worcestershire CC","Office for Standards in Education, Children's Services and Skills","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Worcestershire CC","UK Export Finance","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","York","Attorney General's Departments","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","York","Cabinet Office","North Yorkshire","80","80","34250","32000"
"New entrant CS","2022","York","Department for Environment, Food and Rural Affairs","North Yorkshire","210","200","31150","29180"
"New entrant CS","2022","York","Department for Work and Pensions","North Yorkshire","60","60","27700","26370"
"New entrant CS","2022","York","Department of Health and Social Care","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","York","Food Standards Agency","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","York","Home Office","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","York","Ministry of Defence","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","York","Ministry of Justice","North Yorkshire","80","70","27590","24800"
"New entrant CS","2022","York","Office for Standards in Education, Children's Services and Skills","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","York","Office of Rail and Road","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","York","UK Export Finance","North Yorkshire","[c]","[c]","[c]","[c]"
"Notes","Summary figures are suppressed when information relates to less than 30 civil servants for FTE or Headcount, and less than 50 civil servants for median and mean salary (shown as [c]). Additionally, zero responses have been suppressed for GPDR protected characteristics. Figures are rounded to the nearest 10, or £10 as appropriate.","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","",""
"Version","Generated on 2022-07-26, with GIT 03ee02c.","","","","","","",""
"Data column","Description","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","",""
"","Organisation specific notes on status: In late June 2021 around 7,000 employees from Community Rehabilitation Companies were transferred in from the private sector to HM Prison and Probation Service, counting as entrants. The Defence Electronics and Components Agency does not record the date in which their employees first enter the Civil Service and so entrants data is not available. HM Land Registry do not record where their departing employees transfer to and so are unable to identify those that transfer to another Civil Service department.","","","","","","",""
