"Status","Year","Region_ITL3","Responsibility_level","Disability","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Central Bedfordshire","SEO/HEO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Bedfordshire","SEO/HEO","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Bedfordshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Hampshire","AA/AO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Hampshire","AA/AO","Declared non-disabled","90","90","22870","21170"
"New entrant CS","2022","Central Hampshire","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Hampshire","AA/AO","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","Central Hampshire","EO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Hampshire","EO","Declared non-disabled","50","50","24840","24920"
"New entrant CS","2022","Central Hampshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Hampshire","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Hampshire","G6/G7","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Hampshire","G6/G7","Declared non-disabled","40","40","[c]","[c]"
"New entrant CS","2022","Central Hampshire","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Hampshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Hampshire","SEO/HEO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Hampshire","SEO/HEO","Declared non-disabled","170","160","30310","29230"
"New entrant CS","2022","Central Hampshire","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Hampshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Hampshire","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Hampshire","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Hampshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Valleys","AA/AO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Valleys","AA/AO","Declared non-disabled","50","50","[c]","[c]"
"New entrant CS","2022","Central Valleys","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Valleys","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Valleys","EO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Valleys","EO","Declared non-disabled","110","100","27480","27570"
"New entrant CS","2022","Central Valleys","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Valleys","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Valleys","G6/G7","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Valleys","G6/G7","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Valleys","SEO/HEO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Valleys","SEO/HEO","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Valleys","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Valleys","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Valleys","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Valleys","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Valleys","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Valleys","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire East","AA/AO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire East","AA/AO","Declared non-disabled","90","90","21430","21300"
"New entrant CS","2022","Cheshire East","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire East","AA/AO","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","Cheshire East","EO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire East","EO","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire East","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire East","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire East","G6/G7","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire East","G6/G7","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire East","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire East","SCS","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire East","SCS","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire East","SEO/HEO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire East","SEO/HEO","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire East","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire East","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire East","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire East","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire East","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire West and Chester","AA/AO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire West and Chester","AA/AO","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire West and Chester","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire West and Chester","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire West and Chester","EO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire West and Chester","EO","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire West and Chester","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire West and Chester","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire West and Chester","G6/G7","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire West and Chester","G6/G7","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire West and Chester","SEO/HEO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire West and Chester","SEO/HEO","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire West and Chester","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire West and Chester","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire West and Chester","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire West and Chester","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire West and Chester","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chorley and West Lancashire","AA/AO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chorley and West Lancashire","AA/AO","Declared non-disabled","100","100","22940","23140"
"New entrant CS","2022","Chorley and West Lancashire","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chorley and West Lancashire","AA/AO","Unknown","60","60","[c]","[c]"
"New entrant CS","2022","Chorley and West Lancashire","EO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chorley and West Lancashire","EO","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chorley and West Lancashire","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chorley and West Lancashire","G6/G7","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chorley and West Lancashire","G6/G7","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chorley and West Lancashire","SEO/HEO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chorley and West Lancashire","SEO/HEO","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chorley and West Lancashire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chorley and West Lancashire","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chorley and West Lancashire","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chorley and West Lancashire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chorley and West Lancashire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","City of Edinburgh","AA/AO","Declared disabled","40","40","[c]","[c]"
"New entrant CS","2022","City of Edinburgh","AA/AO","Declared non-disabled","410","410","22130","21250"
"New entrant CS","2022","City of Edinburgh","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","City of Edinburgh","AA/AO","Unknown","310","300","22150","21250"
"New entrant CS","2022","City of Edinburgh","EO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","City of Edinburgh","EO","Declared non-disabled","220","220","26930","27230"
"New entrant CS","2022","City of Edinburgh","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","City of Edinburgh","EO","Unknown","160","150","27510","27230"
"New entrant CS","2022","City of Edinburgh","G6/G7","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","City of Edinburgh","G6/G7","Declared non-disabled","100","100","56430","53480"
"New entrant CS","2022","City of Edinburgh","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","City of Edinburgh","G6/G7","Unknown","110","100","56820","53480"
"New entrant CS","2022","City of Edinburgh","SCS","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","City of Edinburgh","SCS","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","City of Edinburgh","SCS","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","City of Edinburgh","SEO/HEO","Declared disabled","40","40","[c]","[c]"
"New entrant CS","2022","City of Edinburgh","SEO/HEO","Declared non-disabled","330","320","36200","34540"
"New entrant CS","2022","City of Edinburgh","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","City of Edinburgh","SEO/HEO","Unknown","320","310","35830","33370"
"New entrant CS","2022","Clackmannanshire and Fife","AA/AO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Clackmannanshire and Fife","AA/AO","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Clackmannanshire and Fife","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Clackmannanshire and Fife","AA/AO","Unknown","50","50","[c]","[c]"
"New entrant CS","2022","Clackmannanshire and Fife","EO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Clackmannanshire and Fife","EO","Declared non-disabled","30","30","[c]","[c]"
"New entrant CS","2022","Clackmannanshire and Fife","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Clackmannanshire and Fife","G6/G7","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Clackmannanshire and Fife","G6/G7","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Clackmannanshire and Fife","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Clackmannanshire and Fife","SEO/HEO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Clackmannanshire and Fife","SEO/HEO","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Clackmannanshire and Fife","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Clackmannanshire and Fife","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Clackmannanshire and Fife","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Conwy and Denbighshire","AA/AO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Conwy and Denbighshire","AA/AO","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Conwy and Denbighshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Conwy and Denbighshire","EO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Conwy and Denbighshire","EO","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Conwy and Denbighshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Conwy and Denbighshire","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Conwy and Denbighshire","G6/G7","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Conwy and Denbighshire","G6/G7","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Conwy and Denbighshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Conwy and Denbighshire","SEO/HEO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Conwy and Denbighshire","SEO/HEO","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Conwy and Denbighshire","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Conwy and Denbighshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Conwy and Denbighshire","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Conwy and Denbighshire","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Conwy and Denbighshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Conwy and Denbighshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","AA/AO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","AA/AO","Declared non-disabled","90","80","21200","21260"
"New entrant CS","2022","Cornwall and Isles of Scilly","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","EO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","EO","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","G6/G7","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","G6/G7","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","SEO/HEO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","SEO/HEO","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Coventry","AA/AO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Coventry","AA/AO","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Coventry","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Coventry","EO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Coventry","EO","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Coventry","EO","Unknown","50","50","[c]","[c]"
"New entrant CS","2022","Coventry","G6/G7","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Coventry","G6/G7","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Coventry","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Coventry","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Coventry","SCS","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Coventry","SCS","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Coventry","SCS","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Coventry","SEO/HEO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Coventry","SEO/HEO","Declared non-disabled","40","40","[c]","[c]"
"New entrant CS","2022","Coventry","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Coventry","SEO/HEO","Unknown","90","80","32870","29520"
"New entrant CS","2022","Coventry","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Coventry","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Coventry","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Croydon","AA/AO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Croydon","AA/AO","Declared non-disabled","50","50","[c]","[c]"
"New entrant CS","2022","Croydon","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Croydon","AA/AO","Unknown","80","80","24280","25330"
"New entrant CS","2022","Croydon","EO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Croydon","EO","Declared non-disabled","120","110","30250","30750"
