"Status","Year","Responsibility_level","Disability","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","SEO/HEO","Declared disabled","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Declared disabled","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Declared disabled","Tax","50","50","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Declared disabled","Unknown","120","120","34670","33310"
"New entrant CS","2022","SEO/HEO","Declared disabled","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Declared non-disabled","Commercial","170","170","34840","34000"
"New entrant CS","2022","SEO/HEO","Declared non-disabled","Communications","160","150","35150","34540"
"New entrant CS","2022","SEO/HEO","Declared non-disabled","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Declared non-disabled","Counter Fraud","30","30","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Declared non-disabled","Digital, Data and Technology","650","650","36060","35900"
"New entrant CS","2022","SEO/HEO","Declared non-disabled","Economics","110","110","34250","33120"
"New entrant CS","2022","SEO/HEO","Declared non-disabled","Finance","240","240","36990","36500"
"New entrant CS","2022","SEO/HEO","Declared non-disabled","Geography","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Declared non-disabled","Human Resources","220","210","34770","33330"
"New entrant CS","2022","SEO/HEO","Declared non-disabled","Inspector of Education and Training","80","80","47340","46360"
"New entrant CS","2022","SEO/HEO","Declared non-disabled","Intelligence Analysis","50","50","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Declared non-disabled","Internal Audit","30","30","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Declared non-disabled","International Trade","60","60","32970","31800"
"New entrant CS","2022","SEO/HEO","Declared non-disabled","Knowledge and Information Management","70","70","33980","33120"
"New entrant CS","2022","SEO/HEO","Declared non-disabled","Legal","220","210","39060","40000"
"New entrant CS","2022","SEO/HEO","Declared non-disabled","Medicine","50","50","37170","39030"
"New entrant CS","2022","SEO/HEO","Declared non-disabled","Operational Delivery","1240","1200","35330","33080"
"New entrant CS","2022","SEO/HEO","Declared non-disabled","Operational Research","60","60","31850","31400"
"New entrant CS","2022","SEO/HEO","Declared non-disabled","Other","310","300","34060","33290"
"New entrant CS","2022","SEO/HEO","Declared non-disabled","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Declared non-disabled","Policy","1330","1320","34600","33570"
"New entrant CS","2022","SEO/HEO","Declared non-disabled","Project Delivery","360","350","35750","35120"
"New entrant CS","2022","SEO/HEO","Declared non-disabled","Property","180","180","35420","33000"
"New entrant CS","2022","SEO/HEO","Declared non-disabled","Psychology","60","60","29570","27700"
"New entrant CS","2022","SEO/HEO","Declared non-disabled","Science and Engineering","640","610","33910","32560"
"New entrant CS","2022","SEO/HEO","Declared non-disabled","Security","60","60","36320","35410"
"New entrant CS","2022","SEO/HEO","Declared non-disabled","Social Research","160","160","33970","30710"
"New entrant CS","2022","SEO/HEO","Declared non-disabled","Statistics","120","120","34180","33080"
"New entrant CS","2022","SEO/HEO","Declared non-disabled","Tax","430","430","33920","33080"
"New entrant CS","2022","SEO/HEO","Declared non-disabled","Unknown","950","930","35620","34550"
"New entrant CS","2022","SEO/HEO","Declared non-disabled","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Undeclared","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Undeclared","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Undeclared","Digital, Data and Technology","40","40","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Undeclared","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Undeclared","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Undeclared","Geography","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Undeclared","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Undeclared","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Undeclared","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Undeclared","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Undeclared","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Undeclared","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Undeclared","Operational Delivery","50","50","36990","35900"
"New entrant CS","2022","SEO/HEO","Undeclared","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Undeclared","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Undeclared","Policy","120","120","34150","34020"
"New entrant CS","2022","SEO/HEO","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Undeclared","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Undeclared","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Undeclared","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Undeclared","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Undeclared","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Undeclared","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Undeclared","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Undeclared","Unknown","60","60","36040","35130"
"New entrant CS","2022","SEO/HEO","Undeclared","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Unknown","Commercial","220","160","35690","36500"
"New entrant CS","2022","SEO/HEO","Unknown","Communications","130","130","36470","35360"
"New entrant CS","2022","SEO/HEO","Unknown","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Unknown","Digital, Data and Technology","540","510","36510","36500"
"New entrant CS","2022","SEO/HEO","Unknown","Economics","70","70","33570","32390"
"New entrant CS","2022","SEO/HEO","Unknown","Finance","270","230","36050","36500"
"New entrant CS","2022","SEO/HEO","Unknown","Geography","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Unknown","Human Resources","130","130","34650","32790"
"New entrant CS","2022","SEO/HEO","Unknown","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Unknown","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Unknown","International Trade","40","40","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Unknown","Legal","90","90","34580","34260"
"New entrant CS","2022","SEO/HEO","Unknown","Medicine","50","40","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Unknown","Operational Delivery","790","760","35610","34260"
"New entrant CS","2022","SEO/HEO","Unknown","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Unknown","Other","130","130","35600","35050"
"New entrant CS","2022","SEO/HEO","Unknown","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Unknown","Policy","710","690","35050","34020"
"New entrant CS","2022","SEO/HEO","Unknown","Project Delivery","220","210","36560","36520"
"New entrant CS","2022","SEO/HEO","Unknown","Property","130","120","34970","33000"
"New entrant CS","2022","SEO/HEO","Unknown","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Unknown","Science and Engineering","110","110","37900","36650"
"New entrant CS","2022","SEO/HEO","Unknown","Security","40","40","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Unknown","Social Research","40","40","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Unknown","Statistics","40","40","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Unknown","Tax","200","200","33870","33080"
"New entrant CS","2022","SEO/HEO","Unknown","Unknown","1310","1280","32210","31540"
"New entrant CS","2022","SEO/HEO","Unknown","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Declared disabled","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Declared disabled","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Declared disabled","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Declared disabled","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Declared disabled","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Declared disabled","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Declared disabled","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Declared disabled","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Declared disabled","Operational Delivery","1170","1100","29440","27120"
"New entrant CS","2022","Unknown","Declared disabled","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Declared disabled","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Declared disabled","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Declared disabled","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Declared disabled","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Declared non-disabled","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Declared non-disabled","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Declared non-disabled","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Declared non-disabled","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Declared non-disabled","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Declared non-disabled","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Declared non-disabled","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Declared non-disabled","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Declared non-disabled","Operational Delivery","4030","3770","28640","24800"
"New entrant CS","2022","Unknown","Declared non-disabled","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Declared non-disabled","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Declared non-disabled","Project Delivery","40","40","[c]","[c]"
"New entrant CS","2022","Unknown","Declared non-disabled","Science and Engineering","60","60","36790","33000"
"New entrant CS","2022","Unknown","Declared non-disabled","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Declared non-disabled","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","Operational Delivery","280","260","30100","28200"
"New entrant CS","2022","Unknown","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Operational Delivery","3230","2890","27900","26310"
"New entrant CS","2022","Unknown","Unknown","Other","160","160","20840","16190"
"New entrant CS","2022","Unknown","Unknown","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Science and Engineering","40","40","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Unknown","120","90","[c]","[c]"
"Notes","Summary figures are suppressed when information relates to less than 30 civil servants for FTE or Headcount, and less than 50 civil servants for median and mean salary (shown as [c]). Additionally, zero responses have been suppressed for GPDR protected characteristics. Figures are rounded to the nearest 10, or £10 as appropriate.","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","",""
"Version","Generated on 2022-07-26, with GIT 03ee02c.","","","","","","",""
"Data column","Description","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","",""
"","Organisation specific notes on status: In late June 2021 around 7,000 employees from Community Rehabilitation Companies were transferred in from the private sector to HM Prison and Probation Service, counting as entrants. The Defence Electronics and Components Agency does not record the date in which their employees first enter the Civil Service and so entrants data is not available. HM Land Registry do not record where their departing employees transfer to and so are unable to identify those that transfer to another Civil Service department.","","","","","","",""
"Year","Year of data collection (as at March 31st).","","","","","","",""
"Responsibility_level","With the exception of the Senior Civil Service level, government departments have delegated pay and grading. For statistical purposes departments are asked to map their grades to a common framework by responsibility level.","","","","","","",""
"","This table shows staff in their substantive responsibility level unless on temporary promotion in which case staff are recorded at the higher responsibility level.","","","","","","",""
"Profession_of_post","Professions relate to the post occupied by the person and are not dependent on qualifications the individual may have.","","","","","","",""
"","Cabinet Office (excl agencies) reported profession information for only 60 out of a total 9,930 employees.","","","","","","",""
"","Of the 20 bodies under the Scottish Government, 16 did not report any professions information for their employees.","","","","","","",""
"Disability","Self reported disability.","","","","","","",""
"","""Undeclared"" accounts for employees who have actively declared that they do not want to disclose their disability status and ""Unknown"" accounts for employees who have not made an active declaration about their disability status.","","","","","","",""
"Headcount","Total number of civil servants (rounded to nearest 10).","","","","","","",""
"FTE","Total full-time equivalent employment numbers (rounded to nearest 10).","","","","","","",""
