"Status","Year","Region_ITL3","Disability","Age","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Coventry","Declared non-disabled","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Coventry","Undeclared","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Coventry","Undeclared","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Coventry","Undeclared","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Coventry","Undeclared","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Coventry","Unknown","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Coventry","Unknown","20-29","60","60","27570","25000"
"New entrant CS","2021","Coventry","Unknown","30-39","40","40","[c]","[c]"
"New entrant CS","2021","Coventry","Unknown","40-49","40","40","[c]","[c]"
"New entrant CS","2021","Coventry","Unknown","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Coventry","Unknown","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Coventry","Unknown","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Croydon","Declared disabled","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Croydon","Declared disabled","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Croydon","Declared disabled","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Croydon","Declared disabled","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Croydon","Declared disabled","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Croydon","Declared disabled","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Croydon","Declared disabled","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Croydon","Declared non-disabled","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Croydon","Declared non-disabled","20-29","90","90","27760","26810"
"New entrant CS","2021","Croydon","Declared non-disabled","30-39","50","50","33190","30590"
"New entrant CS","2021","Croydon","Declared non-disabled","40-49","40","40","[c]","[c]"
"New entrant CS","2021","Croydon","Declared non-disabled","50-59","40","30","[c]","[c]"
"New entrant CS","2021","Croydon","Declared non-disabled","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Croydon","Declared non-disabled","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Croydon","Undeclared","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Croydon","Undeclared","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Croydon","Undeclared","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Croydon","Unknown","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Croydon","Unknown","20-29","240","240","30450","28650"
"New entrant CS","2021","Croydon","Unknown","30-39","110","110","39250","35060"
"New entrant CS","2021","Croydon","Unknown","40-49","70","70","42280","36160"
"New entrant CS","2021","Croydon","Unknown","50-59","60","50","43300","36160"
"New entrant CS","2021","Croydon","Unknown","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Croydon","Unknown","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Darlington","Declared disabled","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Darlington","Declared disabled","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Darlington","Declared disabled","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Darlington","Declared disabled","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Darlington","Declared disabled","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Darlington","Declared non-disabled","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Darlington","Declared non-disabled","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Darlington","Declared non-disabled","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Darlington","Declared non-disabled","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Darlington","Declared non-disabled","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Darlington","Undeclared","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Darlington","Undeclared","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Darlington","Unknown","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Darlington","Unknown","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Darlington","Unknown","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Darlington","Unknown","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Darlington","Unknown","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derby","Declared disabled","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derby","Declared disabled","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derby","Declared disabled","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derby","Declared disabled","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derby","Declared disabled","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derby","Declared disabled","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derby","Declared non-disabled","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derby","Declared non-disabled","20-29","30","30","[c]","[c]"
"New entrant CS","2021","Derby","Declared non-disabled","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derby","Declared non-disabled","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derby","Declared non-disabled","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derby","Declared non-disabled","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derby","Undeclared","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derby","Undeclared","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derby","Undeclared","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derby","Undeclared","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derby","Unknown","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derby","Unknown","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derby","Unknown","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derby","Unknown","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derby","Unknown","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Devon CC","Declared disabled","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Devon CC","Declared disabled","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Devon CC","Declared disabled","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Devon CC","Declared disabled","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Devon CC","Declared disabled","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Devon CC","Declared disabled","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Devon CC","Declared disabled","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Devon CC","Declared non-disabled","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Devon CC","Declared non-disabled","20-29","160","160","23980","22850"
"New entrant CS","2021","Devon CC","Declared non-disabled","30-39","130","120","25780","22920"
"New entrant CS","2021","Devon CC","Declared non-disabled","40-49","90","90","31070","27570"
"New entrant CS","2021","Devon CC","Declared non-disabled","50-59","80","80","27600","24120"
"New entrant CS","2021","Devon CC","Declared non-disabled","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Devon CC","Declared non-disabled","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Devon CC","Undeclared","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Devon CC","Undeclared","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Devon CC","Undeclared","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Devon CC","Undeclared","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Devon CC","Unknown","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Devon CC","Unknown","20-29","50","50","23720","21010"
"New entrant CS","2021","Devon CC","Unknown","30-39","40","40","[c]","[c]"
"New entrant CS","2021","Devon CC","Unknown","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Devon CC","Unknown","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Devon CC","Unknown","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Devon CC","Unknown","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dorset CC","Declared disabled","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dorset CC","Declared disabled","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dorset CC","Declared disabled","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dorset CC","Declared disabled","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dorset CC","Declared disabled","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dorset CC","Declared disabled","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dorset CC","Declared non-disabled","20-29","30","30","[c]","[c]"
"New entrant CS","2021","Dorset CC","Declared non-disabled","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dorset CC","Declared non-disabled","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dorset CC","Declared non-disabled","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dorset CC","Declared non-disabled","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dorset CC","Declared non-disabled","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dorset CC","Undeclared","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dorset CC","Undeclared","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dorset CC","Unknown","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dorset CC","Unknown","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dorset CC","Unknown","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dorset CC","Unknown","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dorset CC","Unknown","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dudley","Declared disabled","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dudley","Declared disabled","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dudley","Declared disabled","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dudley","Declared disabled","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dudley","Declared disabled","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dudley","Declared disabled","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dudley","Declared non-disabled","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dudley","Declared non-disabled","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dudley","Declared non-disabled","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dudley","Declared non-disabled","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dudley","Declared non-disabled","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dudley","Declared non-disabled","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dudley","Undeclared","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dudley","Undeclared","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dudley","Unknown","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dudley","Unknown","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dudley","Unknown","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dudley","Unknown","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dumfries and Galloway","Declared disabled","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dumfries and Galloway","Declared disabled","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dumfries and Galloway","Declared disabled","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dumfries and Galloway","Declared disabled","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dumfries and Galloway","Declared disabled","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dumfries and Galloway","Declared disabled","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dumfries and Galloway","Declared non-disabled","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dumfries and Galloway","Declared non-disabled","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dumfries and Galloway","Declared non-disabled","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dumfries and Galloway","Declared non-disabled","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dumfries and Galloway","Declared non-disabled","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dumfries and Galloway","Declared non-disabled","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dumfries and Galloway","Unknown","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dumfries and Galloway","Unknown","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dumfries and Galloway","Unknown","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dumfries and Galloway","Unknown","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dumfries and Galloway","Unknown","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Durham CC","Declared disabled","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Durham CC","Declared disabled","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Durham CC","Declared disabled","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Durham CC","Declared disabled","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Durham CC","Declared disabled","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Durham CC","Declared disabled","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Durham CC","Declared disabled","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Durham CC","Declared non-disabled","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Durham CC","Declared non-disabled","20-29","80","80","21630","21010"
"New entrant CS","2021","Durham CC","Declared non-disabled","30-39","60","50","23300","21010"
"New entrant CS","2021","Durham CC","Declared non-disabled","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Durham CC","Declared non-disabled","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Durham CC","Declared non-disabled","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Durham CC","Declared non-disabled","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Durham CC","Undeclared","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Durham CC","Undeclared","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Durham CC","Undeclared","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Durham CC","Unknown","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Durham CC","Unknown","20-29","90","90","22080","22350"
"New entrant CS","2021","Durham CC","Unknown","30-39","50","50","[c]","[c]"
"New entrant CS","2021","Durham CC","Unknown","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Durham CC","Unknown","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Durham CC","Unknown","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Durham CC","Unknown","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ealing","Declared disabled","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ealing","Declared disabled","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ealing","Declared disabled","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ealing","Declared disabled","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ealing","Declared disabled","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ealing","Declared disabled","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ealing","Declared non-disabled","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ealing","Declared non-disabled","20-29","50","50","30430","31060"
"New entrant CS","2021","Ealing","Declared non-disabled","30-39","40","40","[c]","[c]"
"New entrant CS","2021","Ealing","Declared non-disabled","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ealing","Declared non-disabled","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ealing","Declared non-disabled","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ealing","Undeclared","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ealing","Undeclared","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ealing","Undeclared","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ealing","Unknown","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ealing","Unknown","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ealing","Unknown","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ealing","Unknown","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Ayrshire and North Ayrshire mainland","Declared disabled","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Ayrshire and North Ayrshire mainland","Declared disabled","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Ayrshire and North Ayrshire mainland","Declared disabled","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Ayrshire and North Ayrshire mainland","Declared disabled","40-49","[c]","[c]","[c]","[c]"
