"Status","Year","Sexual_orientation","Profession_of_post","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Heterosexual / straight","Social Research","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Social Research","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Social Research","White","120","120","33100","32540"
"New entrant CS","2021","Heterosexual / straight","Statistics","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Statistics","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Statistics","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Statistics","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Statistics","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Statistics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Statistics","White","170","170","34070","31810"
"New entrant CS","2021","Heterosexual / straight","Tax","Asian","150","140","22430","20140"
"New entrant CS","2021","Heterosexual / straight","Tax","Black","40","40","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Tax","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Tax","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Tax","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Tax","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Tax","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Tax","White","720","710","23290","20140"
"New entrant CS","2021","Heterosexual / straight","Unknown","Asian","2040","2000","28790","27570"
"New entrant CS","2021","Heterosexual / straight","Unknown","Black","1410","1390","29000","29290"
"New entrant CS","2021","Heterosexual / straight","Unknown","Chinese","40","40","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Unknown","Mixed","620","610","28090","27570"
"New entrant CS","2021","Heterosexual / straight","Unknown","Other ethnicity","160","160","28840","29290"
"New entrant CS","2021","Heterosexual / straight","Unknown","Undeclared","120","110","28110","27570"
"New entrant CS","2021","Heterosexual / straight","Unknown","Unknown","60","60","29840","27570"
"New entrant CS","2021","Heterosexual / straight","Unknown","White","10150","9940","26950","27570"
"New entrant CS","2021","Heterosexual / straight","Veterinarian","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Veterinarian","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Veterinarian","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Veterinarian","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Veterinarian","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Veterinarian","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Commercial","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Commercial","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Commercial","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Commercial","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Commercial","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Commercial","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Communications","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Communications","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Communications","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Communications","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Communications","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Communications","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Corporate Finance","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Corporate Finance","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Corporate Finance","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Corporate Finance","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Corporate Finance","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Corporate Finance","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Counter Fraud","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Counter Fraud","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Counter Fraud","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Counter Fraud","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Counter Fraud","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Counter Fraud","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Digital, Data and Technology","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Digital, Data and Technology","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Digital, Data and Technology","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Digital, Data and Technology","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Digital, Data and Technology","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Digital, Data and Technology","White","70","70","36240","34260"
"New entrant CS","2021","LGBO","Economics","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Economics","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Economics","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Economics","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Economics","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Economics","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Finance","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Finance","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Finance","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Finance","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Finance","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Finance","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Human Resources","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Human Resources","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Human Resources","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Human Resources","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Human Resources","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Human Resources","White","40","40","[c]","[c]"
"New entrant CS","2021","LGBO","Inspector of Education and Training","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Inspector of Education and Training","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Inspector of Education and Training","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Inspector of Education and Training","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Inspector of Education and Training","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Inspector of Education and Training","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Intelligence Analysis","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Intelligence Analysis","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Intelligence Analysis","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Intelligence Analysis","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Intelligence Analysis","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Intelligence Analysis","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Internal Audit","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Internal Audit","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Internal Audit","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Internal Audit","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Internal Audit","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Internal Audit","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","International Trade","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","International Trade","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","International Trade","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","International Trade","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","International Trade","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","International Trade","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Knowledge and Information Management","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Knowledge and Information Management","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Knowledge and Information Management","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Knowledge and Information Management","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Knowledge and Information Management","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Knowledge and Information Management","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Legal","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Legal","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Legal","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Legal","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Legal","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Legal","White","30","30","[c]","[c]"
"New entrant CS","2021","LGBO","Medicine","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Medicine","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Medicine","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Medicine","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Medicine","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Medicine","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Operational Delivery","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Operational Delivery","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Operational Delivery","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Operational Delivery","Mixed","40","40","[c]","[c]"
"New entrant CS","2021","LGBO","Operational Delivery","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Operational Delivery","White","750","740","25090","22920"
"New entrant CS","2021","LGBO","Operational Research","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Operational Research","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Operational Research","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Operational Research","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Operational Research","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Operational Research","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Other","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Other","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Other","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Other","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Other","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Other","White","80","80","26840","25390"
"New entrant CS","2021","LGBO","Planning","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Planning","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Planning","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Planning","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Planning","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Planning","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Planning","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Planning Inspectors","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Planning Inspectors","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Planning Inspectors","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Planning Inspectors","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Planning Inspectors","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Planning Inspectors","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Policy","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Policy","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Policy","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Policy","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Policy","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Policy","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Policy","White","220","220","35780","33570"
"New entrant CS","2021","LGBO","Project Delivery","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Project Delivery","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Project Delivery","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Project Delivery","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Project Delivery","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Project Delivery","White","60","60","33120","31700"
"New entrant CS","2021","LGBO","Property","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Property","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Property","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Property","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Property","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Property","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Psychology","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Psychology","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Psychology","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Psychology","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Psychology","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Psychology","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Science and Engineering","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Science and Engineering","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Science and Engineering","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Science and Engineering","Mixed","[c]","[c]","[c]","[c]"
