"Status","Year","Parent_department","Region_ITL1","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Department for Work and Pensions","East of England","Unknown","1250","1220","27360","27570"
"New entrant CS","2021","Department for Work and Pensions","London","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","London","Unknown","3240","3180","30570","31060"
"New entrant CS","2021","Department for Work and Pensions","North East (England)","Unknown","1410","1390","24150","21010"
"New entrant CS","2021","Department for Work and Pensions","North West (England)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","North West (England)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","North West (England)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","North West (England)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","North West (England)","No function","60","60","29690","26370"
"New entrant CS","2021","Department for Work and Pensions","North West (England)","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","North West (England)","Unknown","2480","2460","25370","27570"
"New entrant CS","2021","Department for Work and Pensions","Scotland","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Scotland","Unknown","1000","990","24800","27570"
"New entrant CS","2021","Department for Work and Pensions","South East (England)","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","South East (England)","Unknown","2020","1980","26920","27570"
"New entrant CS","2021","Department for Work and Pensions","South West (England)","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","South West (England)","Unknown","1140","1100","25630","27570"
"New entrant CS","2021","Department for Work and Pensions","Unknown","Unknown","320","310","28900","27570"
"New entrant CS","2021","Department for Work and Pensions","Wales","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Wales","Unknown","610","600","24540","27570"
"New entrant CS","2021","Department for Work and Pensions","West Midlands (England)","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","West Midlands (England)","Unknown","1020","990","26060","27570"
"New entrant CS","2021","Department for Work and Pensions","Yorkshire and The Humber","No function","40","40","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Yorkshire and The Humber","Unknown","1660","1630","26490","27570"
"New entrant CS","2021","Department of Health and Social Care","East Midlands (England)","No function","70","70","34290","31370"
"New entrant CS","2021","Department of Health and Social Care","East of England","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","East of England","No function","110","90","36320","30460"
"New entrant CS","2021","Department of Health and Social Care","East of England","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","London","Analysis","60","60","52580","53360"
"New entrant CS","2021","Department of Health and Social Care","London","Commercial","50","40","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","London","Communications","60","60","37300","27270"
"New entrant CS","2021","Department of Health and Social Care","London","Digital, Data & Technology","50","50","40710","32790"
"New entrant CS","2021","Department of Health and Social Care","London","Finance","120","120","37640","32790"
"New entrant CS","2021","Department of Health and Social Care","London","Human Resources","70","70","30730","27270"
"New entrant CS","2021","Department of Health and Social Care","London","No function","1320","1200","38840","32790"
"New entrant CS","2021","Department of Health and Social Care","London","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","London","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","London","Unknown","150","150","41820","40450"
"New entrant CS","2021","Department of Health and Social Care","North East (England)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","North East (England)","No function","50","40","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","North West (England)","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","North West (England)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","North West (England)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","North West (England)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","North West (England)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","North West (England)","No function","190","160","27900","23140"
"New entrant CS","2021","Department of Health and Social Care","Scotland","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","South East (England)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","South East (England)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","South East (England)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","South East (England)","No function","100","90","35250","30460"
"New entrant CS","2021","Department of Health and Social Care","South West (England)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","South West (England)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","South West (England)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","South West (England)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","South West (England)","No function","360","320","31690","28590"
"New entrant CS","2021","Department of Health and Social Care","Wales","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","West Midlands (England)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","West Midlands (England)","No function","120","100","30970","27780"
"New entrant CS","2021","Department of Health and Social Care","Yorkshire and The Humber","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Yorkshire and The Humber","Commercial","30","30","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Yorkshire and The Humber","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Yorkshire and The Humber","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Yorkshire and The Humber","Finance","50","50","32970","28970"
"New entrant CS","2021","Department of Health and Social Care","Yorkshire and The Humber","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Yorkshire and The Humber","No function","250","230","37600","31370"
"New entrant CS","2021","Department of Health and Social Care","Yorkshire and The Humber","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Yorkshire and The Humber","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","ESTYN","Wales","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","London","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","London","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","London","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","London","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","London","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","London","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","North West (England)","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Northern Ireland","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","South West (England)","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Wales","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Wales","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Wales","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","West Midlands (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","West Midlands (England)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","West Midlands (England)","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Yorkshire and The Humber","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Yorkshire and The Humber","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Yorkshire and The Humber","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Yorkshire and The Humber","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Yorkshire and The Humber","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Yorkshire and The Humber","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Yorkshire and The Humber","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Foreign, Commonwealth and Development Office","South East (England)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Foreign, Commonwealth and Development Office","South East (England)","Project Delivery","[c]","[c]","[c]","[c]"
