"Status","Year","Region_ITL2","Responsibility_level","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Dorset and Somerset","SEO/HEO","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","SEO/HEO","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","SEO/HEO","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","SEO/HEO","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","SEO/HEO","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","SEO/HEO","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","SEO/HEO","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","SEO/HEO","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","SEO/HEO","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","SEO/HEO","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","SEO/HEO","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","SEO/HEO","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","SEO/HEO","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","SEO/HEO","UK Hydrographic Office","40","40","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","SEO/HEO","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","Unknown","HM Prison and Probation Service","180","160","27000","24090"
"New entrant CS","2022","East Anglia","AA/AO","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","AA/AO","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","AA/AO","Criminal Injuries Compensation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","AA/AO","Crown Commercial Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","AA/AO","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","AA/AO","Department for Work and Pensions (excl. agencies)","80","80","21250","21260"
"New entrant CS","2022","East Anglia","AA/AO","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","AA/AO","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","AA/AO","HM Prison and Probation Service","430","420","23540","23140"
"New entrant CS","2022","East Anglia","AA/AO","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","AA/AO","HM Treasury (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","AA/AO","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","AA/AO","Ministry of Defence (excl. agencies)","100","100","22040","21170"
"New entrant CS","2022","East Anglia","AA/AO","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","AA/AO","Rural Payments Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","AA/AO","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","EO","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","EO","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","EO","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","EO","Crown Commercial Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","EO","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","EO","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","EO","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","EO","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","EO","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","EO","Department for Work and Pensions (excl. agencies)","130","120","27560","27570"
"New entrant CS","2022","East Anglia","EO","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","EO","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","EO","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","EO","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","EO","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","EO","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","EO","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","EO","HM Treasury (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","EO","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","EO","Ministry of Defence (excl. agencies)","40","40","[c]","[c]"
"New entrant CS","2022","East Anglia","EO","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","EO","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","EO","Public Health England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","EO","Rural Payments Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","EO","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","EO","Valuation Office Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","G6/G7","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","G6/G7","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","G6/G7","Crown Commercial Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","G6/G7","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","G6/G7","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","G6/G7","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","G6/G7","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","G6/G7","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","G6/G7","HM Treasury (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","G6/G7","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","G6/G7","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","G6/G7","Planning Inspectorate","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","G6/G7","Public Health England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","G6/G7","Rural Payments Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","G6/G7","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","SCS","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","SCS","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","SCS","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","SEO/HEO","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","SEO/HEO","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","SEO/HEO","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","SEO/HEO","Crown Commercial Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","SEO/HEO","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","SEO/HEO","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","SEO/HEO","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","SEO/HEO","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","SEO/HEO","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","SEO/HEO","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","SEO/HEO","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","SEO/HEO","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","SEO/HEO","Health and Safety Executive","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","SEO/HEO","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","SEO/HEO","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","SEO/HEO","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","SEO/HEO","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","SEO/HEO","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","SEO/HEO","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","SEO/HEO","Met Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","SEO/HEO","Ministry of Defence (excl. agencies)","40","40","[c]","[c]"
"New entrant CS","2022","East Anglia","SEO/HEO","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","SEO/HEO","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","SEO/HEO","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","SEO/HEO","Public Health England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","SEO/HEO","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","SEO/HEO","Valuation Office Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Unknown","HM Prison and Probation Service","470","430","26290","24800"
"New entrant CS","2022","East Wales","AA/AO","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","AA/AO","Companies House","80","80","20150","20100"
"New entrant CS","2022","East Wales","AA/AO","Crown Commercial Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","AA/AO","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","AA/AO","Department for Work and Pensions (excl. agencies)","60","60","21250","21260"
"New entrant CS","2022","East Wales","AA/AO","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","AA/AO","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","AA/AO","Health and Safety Executive","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","AA/AO","HM Courts and Tribunals Service","60","60","20650","20970"
"New entrant CS","2022","East Wales","AA/AO","HM Prison and Probation Service","220","220","22310","23140"
"New entrant CS","2022","East Wales","AA/AO","HM Revenue and Customs (excl. agencies)","270","260","21250","21250"
"New entrant CS","2022","East Wales","AA/AO","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","AA/AO","Intellectual Property Office","90","80","21750","21810"
"New entrant CS","2022","East Wales","AA/AO","Legal Aid Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","AA/AO","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","AA/AO","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","AA/AO","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","AA/AO","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","AA/AO","UK Statistics Authority","140","130","19860","19860"
"New entrant CS","2022","East Wales","AA/AO","Valuation Office Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","AA/AO","Welsh Government (excl. agencies)","50","50","22160","21300"
"New entrant CS","2022","East Wales","AA/AO","Welsh Revenue Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","EO","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","EO","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","EO","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","EO","Companies House","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","EO","Crown Commercial Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","EO","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","EO","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","EO","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","EO","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","EO","Department for Work and Pensions (excl. agencies)","50","50","27570","27570"
"New entrant CS","2022","East Wales","EO","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","EO","Estyn","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","EO","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","EO","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","EO","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","EO","HM Revenue and Customs (excl. agencies)","120","110","26530","26590"
"New entrant CS","2022","East Wales","EO","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","EO","Intellectual Property Office","80","70","26230","24030"
"New entrant CS","2022","East Wales","EO","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","EO","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","EO","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","EO","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","EO","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","EO","UK Statistics Authority","70","70","23910","23880"
"New entrant CS","2022","East Wales","EO","Valuation Office Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","EO","Welsh Government (excl. agencies)","60","50","26350","25860"
"New entrant CS","2022","East Wales","EO","Welsh Revenue Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","G6/G7","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","G6/G7","Companies House","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","G6/G7","Crown Commercial Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","G6/G7","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","G6/G7","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","G6/G7","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","G6/G7","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","G6/G7","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","G6/G7","Estyn","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","G6/G7","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","G6/G7","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
