"Status","Year","Parent_department","Function_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Ministry of Defence","Internal Audit","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Internal Audit","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Legal","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","No function","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","No function","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","No function","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","No function","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","No function","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","No function","South West (England)","150","140","37410","35710"
"Leaver Dept.","2022","Ministry of Defence","No function","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Project Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Project Delivery","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Project Delivery","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Project Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Project Delivery","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Project Delivery","South West (England)","280","270","35130","33060"
"Leaver Dept.","2022","Ministry of Defence","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Property","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Property","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Property","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Property","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Property","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Property","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Property","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Security","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Security","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Security","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Security","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Security","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Security","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Security","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Security","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Security","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Security","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Unknown","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Unknown","London","70","70","45070","43030"
"Leaver Dept.","2022","Ministry of Defence","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Unknown","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Unknown","South East (England)","30","30","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Unknown","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice","Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice","Finance","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice","Finance","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice","Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice","No function","East Midlands (England)","160","160","24480","20970"
"Leaver Dept.","2022","Ministry of Justice","No function","East of England","50","50","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice","No function","London","620","610","38370","34260"
"Leaver Dept.","2022","Ministry of Justice","No function","North East (England)","70","70","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice","No function","North West (England)","160","160","25550","22030"
"Leaver Dept.","2022","Ministry of Justice","No function","Scotland","40","40","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice","No function","South East (England)","100","100","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice","No function","South West (England)","70","70","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice","No function","Wales","70","70","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice","No function","West Midlands (England)","250","240","25110","20970"
"Leaver Dept.","2022","Ministry of Justice","No function","Yorkshire and The Humber","130","120","31880","25120"
"Leaver Dept.","2022","Ministry of Justice","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice","Security","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice","Security","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice","Security","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice","Security","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","Communications","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","Digital, Data & Technology","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","Digital, Data & Technology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","Digital, Data & Technology","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","Digital, Data & Technology","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","Digital, Data & Technology","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","Legal","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","No function","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","No function","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","No function","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","No function","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","No function","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","No function","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","No function","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","No function","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","No function","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","No function","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","Project Delivery","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","Project Delivery","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","Security","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland Office","Communications","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland Office","Communications","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland Office","Digital, Data & Technology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland Office","Digital, Data & Technology","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland Office","Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland Office","Human Resources","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland Office","No function","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland Office","No function","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","Analysis","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","Analysis","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","Analysis","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","Analysis","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","Communications","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","Communications","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","Digital, Data & Technology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","Digital, Data & Technology","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","Finance","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","Legal","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","No function","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","No function","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","No function","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","No function","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","No function","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","No function","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","No function","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","Project Delivery","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Gas and Electricity Markets","Analysis","London","[c]","[c]","[c]","[c]"
