"Status","Year","Parent_department","Disability","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","HM Treasury","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Declared non-disabled","White","180","180","35510","28500"
"New entrant CS","2022","HM Treasury","Undeclared","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Undeclared","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Undeclared","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Undeclared","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Undeclared","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Unknown","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Unknown","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Declared disabled","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Declared disabled","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Declared disabled","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Declared disabled","White","30","30","[c]","[c]"
"New entrant CS","2022","Home Office","Declared non-disabled","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Declared non-disabled","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Declared non-disabled","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Declared non-disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Declared non-disabled","White","30","30","[c]","[c]"
"New entrant CS","2022","Home Office","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Undeclared","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Unknown","Asian","80","80","29130","25770"
"New entrant CS","2022","Home Office","Unknown","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Unknown","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Unknown","Unknown","1850","1750","29680","25630"
"New entrant CS","2022","Home Office","Unknown","White","470","460","29390","24880"
"New entrant CS","2022","Ministry of Defence","Declared disabled","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Declared disabled","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Declared disabled","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Declared disabled","White","190","190","30600","26670"
"New entrant CS","2022","Ministry of Defence","Declared non-disabled","Asian","110","110","32150","28790"
"New entrant CS","2022","Ministry of Defence","Declared non-disabled","Black","60","50","30960","29000"
"New entrant CS","2022","Ministry of Defence","Declared non-disabled","Mixed","50","50","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Declared non-disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Declared non-disabled","Unknown","250","250","29680","27010"
"New entrant CS","2022","Ministry of Defence","Declared non-disabled","White","2240","2190","30920","27060"
"New entrant CS","2022","Ministry of Defence","Undeclared","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Undeclared","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Undeclared","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Undeclared","White","80","80","29200","26230"
"New entrant CS","2022","Ministry of Defence","Unknown","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Unknown","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Unknown","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Unknown","Unknown","1320","1280","28860","25000"
"New entrant CS","2022","Ministry of Defence","Unknown","White","530","510","30430","26350"
"New entrant CS","2022","Ministry of Justice","Declared disabled","Asian","60","60","28290","26310"
"New entrant CS","2022","Ministry of Justice","Declared disabled","Black","140","130","31000","28690"
"New entrant CS","2022","Ministry of Justice","Declared disabled","Mixed","80","70","28670","25120"
"New entrant CS","2022","Ministry of Justice","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Declared disabled","Undeclared","40","30","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Declared disabled","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Declared disabled","White","1350","1290","27850","25120"
"New entrant CS","2022","Ministry of Justice","Declared non-disabled","Asian","590","560","27300","23720"
"New entrant CS","2022","Ministry of Justice","Declared non-disabled","Black","570","560","28680","27060"
"New entrant CS","2022","Ministry of Justice","Declared non-disabled","Mixed","340","330","27130","24690"
"New entrant CS","2022","Ministry of Justice","Declared non-disabled","Other ethnicity","80","80","28370","27510"
"New entrant CS","2022","Ministry of Justice","Declared non-disabled","Undeclared","100","90","27230","24640"
"New entrant CS","2022","Ministry of Justice","Declared non-disabled","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Declared non-disabled","White","7380","7130","26710","23720"
"New entrant CS","2022","Ministry of Justice","Undeclared","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Undeclared","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Undeclared","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Undeclared","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Undeclared","Undeclared","90","80","33800","29900"
"New entrant CS","2022","Ministry of Justice","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Undeclared","White","320","300","27830","25120"
"New entrant CS","2022","Ministry of Justice","Unknown","Asian","30","30","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Unknown","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Unknown","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Unknown","Unknown","6610","6210","26450","24620"
"New entrant CS","2022","Ministry of Justice","Unknown","White","180","170","26470","24650"
"New entrant CS","2022","National Crime Agency","Declared disabled","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Declared disabled","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Declared disabled","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Declared disabled","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Declared non-disabled","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Declared non-disabled","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Declared non-disabled","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Declared non-disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Declared non-disabled","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Unknown","Asian","40","30","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Unknown","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Unknown","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Unknown","Unknown","50","50","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Unknown","White","360","350","37130","36200"
"New entrant CS","2022","Northern Ireland Office","Declared disabled","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Declared disabled","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Declared disabled","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Declared disabled","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Declared non-disabled","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Declared non-disabled","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Declared non-disabled","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Declared non-disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Declared non-disabled","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Undeclared","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Declared disabled","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Declared disabled","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Declared disabled","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Declared disabled","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Declared non-disabled","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Declared non-disabled","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Declared non-disabled","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Declared non-disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Declared non-disabled","White","180","180","51520","46360"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Unknown","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Unknown","Black","[c]","[c]","[c]","[c]"
