"Status","Year","Ethnicity","Parent_department","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Mixed","Department for Business, Energy and Industrial Strategy","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Digital, Culture, Media and Sport","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Digital, Culture, Media and Sport","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Digital, Culture, Media and Sport","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Digital, Culture, Media and Sport","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Digital, Culture, Media and Sport","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Digital, Culture, Media and Sport","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Digital, Culture, Media and Sport","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Digital, Culture, Media and Sport","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Digital, Culture, Media and Sport","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Digital, Culture, Media and Sport","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Digital, Culture, Media and Sport","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Digital, Culture, Media and Sport","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Digital, Culture, Media and Sport","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Education","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Education","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Education","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Education","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Education","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Education","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Education","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Education","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Education","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Education","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Education","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Environment, Food and Rural Affairs","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Environment, Food and Rural Affairs","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Environment, Food and Rural Affairs","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Environment, Food and Rural Affairs","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Environment, Food and Rural Affairs","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Environment, Food and Rural Affairs","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Environment, Food and Rural Affairs","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Environment, Food and Rural Affairs","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Environment, Food and Rural Affairs","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Environment, Food and Rural Affairs","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Environment, Food and Rural Affairs","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Environment, Food and Rural Affairs","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Environment, Food and Rural Affairs","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Environment, Food and Rural Affairs","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Environment, Food and Rural Affairs","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Environment, Food and Rural Affairs","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for International Trade","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for International Trade","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for International Trade","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for International Trade","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for International Trade","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for International Trade","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for International Trade","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for International Trade","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for International Trade","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for International Trade","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for International Trade","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for International Trade","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for International Trade","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for International Trade","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for International Trade","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for International Trade","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for International Trade","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for International Trade","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Transport","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Transport","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Transport","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Transport","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Transport","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Transport","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Transport","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Transport","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Transport","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Transport","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Transport","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Transport","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Transport","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Transport","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Transport","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Transport","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Transport","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Transport","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Transport","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Transport","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Transport","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Transport","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Work and Pensions","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Work and Pensions","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Work and Pensions","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Work and Pensions","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Work and Pensions","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Work and Pensions","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Work and Pensions","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Work and Pensions","Unknown","670","660","26900","27570"
"New entrant CS","2021","Mixed","Department of Health and Social Care","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department of Health and Social Care","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department of Health and Social Care","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department of Health and Social Care","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department of Health and Social Care","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department of Health and Social Care","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department of Health and Social Care","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department of Health and Social Care","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department of Health and Social Care","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department of Health and Social Care","Operational Delivery","50","40","[c]","[c]"
"New entrant CS","2021","Mixed","Department of Health and Social Care","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department of Health and Social Care","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department of Health and Social Care","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department of Health and Social Care","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department of Health and Social Care","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department of Health and Social Care","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department of Health and Social Care","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department of Health and Social Care","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department of Health and Social Care","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","Mixed","ESTYN","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","ESTYN","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Food Standards Agency","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Food Standards Agency","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Food Standards Agency","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Food Standards Agency","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Food Standards Agency","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Food Standards Agency","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Food Standards Agency","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Food Standards Agency","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Food Standards Agency","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Food Standards Agency","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Food Standards Agency","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Food Standards Agency","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Food Standards Agency","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Food Standards Agency","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Food Standards Agency","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Foreign, Commonwealth and Development Office","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Foreign, Commonwealth and Development Office","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","HM Land Registry","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","HM Land Registry","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","HM Land Registry","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","HM Land Registry","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","HM Land Registry","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","HM Land Registry","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","HM Land Registry","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","HM Land Registry","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","HM Land Registry","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","HM Land Registry","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","HM Revenue and Customs","Commercial","[c]","[c]","[c]","[c]"
