"Status","Year","Profession_of_post","Function_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Property","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Legal","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Legal","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Legal","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Legal","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Project Delivery","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Project Delivery","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Property","East Midlands (England)","60","60","30160","26030"
"New entrant CS","2022","Property","Property","East of England","50","50","31360","31450"
"New entrant CS","2022","Property","Property","London","130","130","38650","34260"
"New entrant CS","2022","Property","Property","North East (England)","50","50","[c]","[c]"
"New entrant CS","2022","Property","Property","North West (England)","90","90","32730","26030"
"New entrant CS","2022","Property","Property","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Property","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Property","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Property","South East (England)","90","80","37540","34060"
"New entrant CS","2022","Property","Property","South West (England)","90","80","33090","31000"
"New entrant CS","2022","Property","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Property","Wales","30","30","[c]","[c]"
"New entrant CS","2022","Property","Property","West Midlands (England)","60","60","35540","30450"
"New entrant CS","2022","Property","Property","Yorkshire and The Humber","80","80","33020","28410"
"New entrant CS","2022","Psychology","No function","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","No function","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","No function","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","No function","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","No function","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","No function","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","No function","South East (England)","40","40","[c]","[c]"
"New entrant CS","2022","Psychology","No function","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","No function","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","No function","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","No function","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","No function","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Analysis","East of England","40","40","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Analysis","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Analysis","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Analysis","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Analysis","South West (England)","30","30","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Analysis","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Analysis","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Commercial","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Commercial","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Commercial","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Digital, Data & Technology","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Digital, Data & Technology","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Digital, Data & Technology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Digital, Data & Technology","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Digital, Data & Technology","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Digital, Data & Technology","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Digital, Data & Technology","South West (England)","40","40","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Digital, Data & Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","No function","East Midlands (England)","50","50","34330","32310"
"New entrant CS","2022","Science and Engineering","No function","East of England","40","40","[c]","[c]"
"New entrant CS","2022","Science and Engineering","No function","London","170","160","35880","32330"
"New entrant CS","2022","Science and Engineering","No function","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","No function","North West (England)","60","50","31850","26370"
"New entrant CS","2022","Science and Engineering","No function","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","No function","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","No function","South East (England)","200","190","31100","27960"
"New entrant CS","2022","Science and Engineering","No function","South West (England)","290","280","28350","26030"
"New entrant CS","2022","Science and Engineering","No function","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","No function","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","No function","West Midlands (England)","60","50","34200","32310"
"New entrant CS","2022","Science and Engineering","No function","Yorkshire and The Humber","80","80","29590","26370"
"New entrant CS","2022","Science and Engineering","Project Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Project Delivery","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Project Delivery","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Project Delivery","South West (England)","340","340","33650","32000"
"New entrant CS","2022","Science and Engineering","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Unknown","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Unknown","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Unknown","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Unknown","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Finance","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Finance","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Human Resources","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Legal","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","No function","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","No function","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Property","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Security","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Security","East of England","50","50","27910","23540"
"New entrant CS","2022","Security","Security","London","80","70","35890","34490"
"New entrant CS","2022","Security","Security","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Security","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Security","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Security","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Security","Scotland","120","120","25920","23540"
"New entrant CS","2022","Security","Security","South East (England)","130","130","25930","25540"
"New entrant CS","2022","Security","Security","South West (England)","100","100","27360","25000"
"New entrant CS","2022","Security","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Security","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Security","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Security","Yorkshire and The Humber","40","40","[c]","[c]"
"New entrant CS","2022","Security","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Social Research","Analysis","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Social Research","Analysis","London","70","70","38090","37610"
"New entrant CS","2022","Social Research","Analysis","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Social Research","Analysis","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Social Research","Analysis","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Social Research","Analysis","South East (England)","40","40","[c]","[c]"
"New entrant CS","2022","Social Research","Analysis","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Social Research","Analysis","Wales","100","100","33660","30710"
"New entrant CS","2022","Social Research","Analysis","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Social Research","Analysis","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Social Research","Unknown","London","30","30","[c]","[c]"
"New entrant CS","2022","Social Research","Unknown","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Social Research","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","Analysis","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","Analysis","London","100","100","34390","33210"
"New entrant CS","2022","Statistics","Analysis","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","Analysis","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","Analysis","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","Analysis","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","Analysis","South East (England)","30","30","[c]","[c]"
"New entrant CS","2022","Statistics","Analysis","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","Analysis","Wales","70","60","33490","30710"
"New entrant CS","2022","Statistics","Analysis","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","Analysis","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
