"Status","Year","Age","Responsibility_level","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","40-49","SCS","Worcestershire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","SCS","York","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","Angus and Dundee City","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","Ards and North Down","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","Barnet","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","Bath and North East Somerset, North Somerset and South Gloucestershire","100","100","36100","35050"
"New entrant CS","2022","40-49","SEO/HEO","Bedford","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","Belfast","30","30","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","Berkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","Birmingham","100","90","35940","35970"
"New entrant CS","2022","40-49","SEO/HEO","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","Blackpool","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","Bradford","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","Brent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","Brighton and Hove","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","Bristol, City of","50","50","34690","33360"
"New entrant CS","2022","40-49","SEO/HEO","Bromley","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","Buckinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","Cardiff and Vale of Glamorgan","60","50","36470","35180"
"New entrant CS","2022","40-49","SEO/HEO","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","Central Bedfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","Central Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","Central Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","Cheshire East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","City of Edinburgh","140","140","37290","38360"
"New entrant CS","2022","40-49","SEO/HEO","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","Coventry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","Croydon","50","50","38860","37610"
"New entrant CS","2022","40-49","SEO/HEO","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","Devon CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","Dorset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","Dudley","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","Ealing","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","East Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","East Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","East Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","East Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","East Sussex CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","Falkirk","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","Glasgow City","170","170","36310","33080"
"New entrant CS","2022","40-49","SEO/HEO","Gloucestershire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","Greater Manchester North West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","Greater Manchester South East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","Greater Manchester South West","30","30","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","Gwent Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","Gwynedd","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","Haringey and Islington","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","Heart of Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","Herefordshire, County of","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","Hertfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","Lambeth","40","40","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","Leeds","110","90","34990","35900"
"New entrant CS","2022","40-49","SEO/HEO","Leicester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","Lincolnshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","Liverpool","40","40","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","Luton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","Manchester","70","70","35750","36020"
"New entrant CS","2022","40-49","SEO/HEO","Medway","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","Mid and East Antrim","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","Mid Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","Mid Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","Monmouthshire and Newport","60","60","36460","36840"
"New entrant CS","2022","40-49","SEO/HEO","North Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","North Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","North Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","North Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","North Yorkshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","Nottingham","60","50","34320","33080"
"New entrant CS","2022","40-49","SEO/HEO","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","Oxfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","Peterborough","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","Plymouth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","Portsmouth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","Sandwell","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","Scottish Borders","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","Sefton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","Sheffield","30","30","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","Shropshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","Solihull","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","Somerset CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","South and West Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","South Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","South Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","South Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","South Teesside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","South West Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","Southampton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","Southend-on-Sea","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","Staffordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","Suffolk CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","Sunderland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","Swansea","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","Swindon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","Telford and Wrekin","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","Torbay","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","Tower Hamlets","40","40","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","Tyneside","80","80","34050","33080"
"New entrant CS","2022","40-49","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","Wakefield","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","Walsall","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","Warrington","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","Warwickshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","West Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","West Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","West Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","West Lothian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","West Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","West Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","West Sussex (North East)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","West Sussex (South West)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","Westminster","300","280","37860","38650"
"New entrant CS","2022","40-49","SEO/HEO","Wiltshire","70","70","35080","35180"
"New entrant CS","2022","40-49","SEO/HEO","Wirral","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","Wolverhampton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","Worcestershire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","SEO/HEO","York","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Barnet","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","40","40","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Bedford","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Berkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Birmingham","50","40","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Blackpool","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Bradford","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Brent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Brighton and Hove","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Bromley","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Buckinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Central Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Central Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Cheshire East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Coventry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Derby","30","30","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Devon CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Dorset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Dudley","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Ealing","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","East Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","East Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","East Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","East Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","East Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","East Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","East Sussex CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Enfield","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Gloucestershire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Greater Manchester North East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Greater Manchester North West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Greater Manchester South East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Greater Manchester South West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Gwent Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Gwynedd","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Haringey and Islington","30","30","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Heart of Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Herefordshire, County of","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Hertfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Isle of Anglesey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Kent Thames Gateway","[c]","[c]","[c]","[c]"
