"Status","Year","Region_ITL2","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","East Wales","Economics","Wales","60","60","24410","19860"
"New entrant CS","2022","East Wales","Finance","Wales","40","30","[c]","[c]"
"New entrant CS","2022","East Wales","Geography","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Human Resources","Wales","60","60","30540","25120"
"New entrant CS","2022","East Wales","Inspector of Education and Training","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Intelligence Analysis","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Internal Audit","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","International Trade","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Knowledge and Information Management","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Legal","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Medicine","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Operational Delivery","Wales","1310","1270","24490","21810"
"New entrant CS","2022","East Wales","Operational Research","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Other","Wales","60","60","30780","26350"
"New entrant CS","2022","East Wales","Planning","Wales","30","30","[c]","[c]"
"New entrant CS","2022","East Wales","Planning Inspectors","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Policy","Wales","100","100","34380","31210"
"New entrant CS","2022","East Wales","Project Delivery","Wales","50","50","41260","39040"
"New entrant CS","2022","East Wales","Property","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Psychology","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Science and Engineering","Wales","30","30","[c]","[c]"
"New entrant CS","2022","East Wales","Security","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Social Research","Wales","110","110","33130","30710"
"New entrant CS","2022","East Wales","Statistics","Wales","80","80","32500","30710"
"New entrant CS","2022","East Wales","Tax","Wales","140","140","26740","26590"
"New entrant CS","2022","East Wales","Unknown","Wales","130","130","29650","26590"
"New entrant CS","2022","East Wales","Veterinarian","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Commercial","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Communications","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Counter Fraud","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Digital, Data and Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Human Resources","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Inspector of Education and Training","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Intelligence Analysis","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Legal","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Operational Delivery","Yorkshire and The Humber","510","490","24690","23140"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Other","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Policy","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Property","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Psychology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Science and Engineering","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Security","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Veterinarian","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","Commercial","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","Communications","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","Counter Fraud","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","Digital, Data and Technology","Scotland","40","40","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","Economics","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","Finance","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","Human Resources","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","Intelligence Analysis","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","International Trade","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","Legal","Scotland","40","40","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","Medicine","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","Operational Delivery","Scotland","840","820","23490","21640"
"New entrant CS","2022","Eastern Scotland","Other","Scotland","70","60","28030","22290"
"New entrant CS","2022","Eastern Scotland","Policy","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","Property","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","Psychology","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","Science and Engineering","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","Security","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","Social Research","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","Statistics","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","Tax","Scotland","180","180","26060","26590"
"New entrant CS","2022","Eastern Scotland","Unknown","Scotland","1950","1890","31780","27230"
"New entrant CS","2022","Eastern Scotland","Veterinarian","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","Commercial","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","Counter Fraud","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","Digital, Data and Technology","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","Finance","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","Human Resources","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","Inspector of Education and Training","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","Intelligence Analysis","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","Legal","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","Medicine","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","Operational Delivery","East of England","650","610","26650","24800"
"New entrant CS","2022","Essex","Other","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","Policy","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","Project Delivery","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","Property","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","Science and Engineering","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","Security","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","Unknown","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Commercial","South West (England)","140","140","28590","26670"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Communications","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Counter Fraud","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Digital, Data and Technology","South West (England)","190","190","35980","33000"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Economics","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Finance","South West (England)","140","140","31620","25000"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Geography","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Human Resources","South West (England)","110","100","33120","27010"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Inspector of Education and Training","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Intelligence Analysis","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Internal Audit","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Knowledge and Information Management","South West (England)","30","30","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Legal","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Medicine","South West (England)","30","30","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Operational Delivery","South West (England)","1210","1150","26610","23390"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Operational Research","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Other","South West (England)","370","350","29270","26030"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Planning","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Planning Inspectors","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Policy","South West (England)","210","210","35790","33000"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Project Delivery","South West (England)","300","300","34170","33000"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Property","South West (England)","60","60","34470","31000"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Psychology","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Science and Engineering","South West (England)","640","630","31400","28590"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Security","South West (England)","60","60","28020","25000"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Social Research","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Statistics","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Tax","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","South West (England)","80","70","40150","32000"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Veterinarian","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester","Commercial","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester","Communications","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester","Counter Fraud","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester","Digital, Data and Technology","North West (England)","260","260","39700","35310"
"New entrant CS","2022","Greater Manchester","Economics","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester","Finance","North West (England)","60","60","34450","30910"
"New entrant CS","2022","Greater Manchester","Human Resources","North West (England)","40","40","[c]","[c]"
"New entrant CS","2022","Greater Manchester","Inspector of Education and Training","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester","Intelligence Analysis","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester","Internal Audit","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester","International Trade","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester","Knowledge and Information Management","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester","Legal","North West (England)","60","60","38450","38000"
"New entrant CS","2022","Greater Manchester","Medicine","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester","Operational Delivery","North West (England)","1810","1730","25180","23170"
"New entrant CS","2022","Greater Manchester","Operational Research","North West (England)","[c]","[c]","[c]","[c]"
