"Status","Year","Profession_of_post","Parent_department","Age","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Property","National Crime Agency","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Office for Standards in Education","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Office of Gas and Electricity Markets","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","United Kingdom Statistics Authority","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Welsh Government","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Welsh Government","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","Ministry of Justice","20-29","80","80","25170","24620"
"New entrant CS","2021","Psychology","Ministry of Justice","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","Ministry of Justice","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","Ministry of Justice","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","Ministry of Justice","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","Scottish Government","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Department for Business, Energy and Industrial Strategy","20-29","30","30","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Department for Business, Energy and Industrial Strategy","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Department for Business, Energy and Industrial Strategy","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Department for Business, Energy and Industrial Strategy","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Department for Environment, Food and Rural Affairs","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Department for Environment, Food and Rural Affairs","20-29","50","50","26440","24370"
"New entrant CS","2021","Science and Engineering","Department for Environment, Food and Rural Affairs","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Department for Environment, Food and Rural Affairs","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Department for Environment, Food and Rural Affairs","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Department for Transport","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Department for Transport","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Department for Transport","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Department for Transport","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Department for Work and Pensions","20-29","50","50","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Department for Work and Pensions","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Department for Work and Pensions","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Department for Work and Pensions","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Department of Health and Social Care","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Department of Health and Social Care","20-29","210","200","26810","26550"
"New entrant CS","2021","Science and Engineering","Department of Health and Social Care","30-39","120","100","35990","36330"
"New entrant CS","2021","Science and Engineering","Department of Health and Social Care","40-49","110","90","38980","37830"
"New entrant CS","2021","Science and Engineering","Department of Health and Social Care","50-59","60","50","41930","38190"
"New entrant CS","2021","Science and Engineering","Department of Health and Social Care","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Department of Health and Social Care","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Food Standards Agency","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Food Standards Agency","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Food Standards Agency","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Home Office","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Home Office","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Home Office","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Ministry of Defence","16-19","50","50","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Ministry of Defence","20-29","220","220","25280","26480"
"New entrant CS","2021","Science and Engineering","Ministry of Defence","30-39","90","90","34120","33000"
"New entrant CS","2021","Science and Engineering","Ministry of Defence","40-49","70","70","37970","34830"
"New entrant CS","2021","Science and Engineering","Ministry of Defence","50-59","90","90","35790","33000"
"New entrant CS","2021","Science and Engineering","Ministry of Defence","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Ministry of Defence","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Office of Gas and Electricity Markets","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Office of Gas and Electricity Markets","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Office of Rail and Road","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Office of Rail and Road","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Other Cabinet Office Agencies","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Other Cabinet Office Agencies","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Water Services Regulation Authority","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Water Services Regulation Authority","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Water Services Regulation Authority","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Water Services Regulation Authority","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Welsh Government","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Welsh Government","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Chancellor's other departments","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Chancellor's other departments","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Department for Business, Energy and Industrial Strategy","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Department for Business, Energy and Industrial Strategy","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Department for Business, Energy and Industrial Strategy","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Department for Business, Energy and Industrial Strategy","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Department for Education","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Department for Education","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Department for Education","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Department for Education","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Department for International Trade","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Department for Transport","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Department for Transport","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Department for Transport","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Department for Transport","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","HM Revenue and Customs","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","HM Revenue and Customs","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","HM Revenue and Customs","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Home Office","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Home Office","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Home Office","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Home Office","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Ministry of Defence","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Ministry of Defence","20-29","180","180","23180","23540"
"New entrant CS","2021","Security","Ministry of Defence","30-39","140","140","26890","23540"
"New entrant CS","2021","Security","Ministry of Defence","40-49","110","110","28200","23540"
"New entrant CS","2021","Security","Ministry of Defence","50-59","130","130","28770","20920"
"New entrant CS","2021","Security","Ministry of Defence","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Ministry of Defence","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Ministry of Housing, Communities and Local Government","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Ministry of Justice","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Ministry of Justice","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Ministry of Justice","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Ministry of Justice","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","National Crime Agency","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","National Crime Agency","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","National Crime Agency","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","National Crime Agency","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","United Kingdom Statistics Authority","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","United Kingdom Statistics Authority","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","United Kingdom Statistics Authority","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","United Kingdom Statistics Authority","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Water Services Regulation Authority","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","Department for Digital, Culture, Media and Sport","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","Department for Environment, Food and Rural Affairs","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","Department for Environment, Food and Rural Affairs","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","Department for International Trade","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","Department for Transport","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","Department for Transport","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","Department for Transport","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","Department for Transport","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","Department of Health and Social Care","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","Food Standards Agency","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","HM Revenue and Customs","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","HM Revenue and Customs","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","Home Office","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","Home Office","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","Home Office","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","Ministry of Housing, Communities and Local Government","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","Ministry of Justice","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","Office for Standards in Education","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","Office for Standards in Education","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","Office for Standards in Education","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","United Kingdom Statistics Authority","20-29","100","100","31240","30790"
"New entrant CS","2021","Social Research","United Kingdom Statistics Authority","30-39","30","30","[c]","[c]"
"New entrant CS","2021","Social Research","United Kingdom Statistics Authority","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","Welsh Government","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","Welsh Government","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","Welsh Government","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","Welsh Government","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Department for Business, Energy and Industrial Strategy","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Department for Business, Energy and Industrial Strategy","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Department for Digital, Culture, Media and Sport","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Department for Environment, Food and Rural Affairs","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Department for Environment, Food and Rural Affairs","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Department for Environment, Food and Rural Affairs","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Department for International Trade","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Department for International Trade","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Department for Transport","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Department for Transport","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Department for Transport","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Department for Transport","50-59","[c]","[c]","[c]","[c]"
