"Status","Year","Sex","Profession_of_post","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Female","Intelligence Analysis","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Internal Audit","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Internal Audit","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Internal Audit","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","International Trade","No function","110","110","36840","31800"
"New entrant CS","2022","Female","Knowledge and Information Management","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Knowledge and Information Management","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Knowledge and Information Management","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Knowledge and Information Management","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Knowledge and Information Management","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Knowledge and Information Management","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Knowledge and Information Management","No function","80","80","30620","28040"
"New entrant CS","2022","Female","Knowledge and Information Management","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Knowledge and Information Management","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Knowledge and Information Management","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Legal","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Legal","Legal","490","470","44130","43920"
"New entrant CS","2022","Female","Legal","No function","90","90","34090","30450"
"New entrant CS","2022","Female","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Medicine","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Medicine","No function","60","50","72690","82450"
"New entrant CS","2022","Female","Medicine","Unknown","180","150","39330","34170"
"New entrant CS","2022","Female","Operational Delivery","Analysis","50","50","[c]","[c]"
"New entrant CS","2022","Female","Operational Delivery","Commercial","30","30","[c]","[c]"
"New entrant CS","2022","Female","Operational Delivery","Communications","240","230","26790","26590"
"New entrant CS","2022","Female","Operational Delivery","Counter Fraud","190","180","24430","25110"
"New entrant CS","2022","Female","Operational Delivery","Debt","320","300","21290","21250"
"New entrant CS","2022","Female","Operational Delivery","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Operational Delivery","Finance","40","40","[c]","[c]"
"New entrant CS","2022","Female","Operational Delivery","Grants Management","300","280","21510","21300"
"New entrant CS","2022","Female","Operational Delivery","Human Resources","70","70","27090","27570"
"New entrant CS","2022","Female","Operational Delivery","Legal","280","280","22360","22200"
"New entrant CS","2022","Female","Operational Delivery","No function","19570","18520","26260","24080"
"New entrant CS","2022","Female","Operational Delivery","Project Delivery","80","80","26530","23490"
"New entrant CS","2022","Female","Operational Delivery","Property","140","140","22420","21750"
"New entrant CS","2022","Female","Operational Delivery","Unknown","910","870","25400","24880"
"New entrant CS","2022","Female","Operational Research","Analysis","40","40","[c]","[c]"
"New entrant CS","2022","Female","Operational Research","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Operational Research","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Operational Research","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Other","Analysis","40","30","[c]","[c]"
"New entrant CS","2022","Female","Other","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Other","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Other","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Other","Debt","180","170","21780","21260"
"New entrant CS","2022","Female","Other","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Other","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Other","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Other","Legal","60","60","28200","26950"
"New entrant CS","2022","Female","Other","No function","430","410","28150","25750"
"New entrant CS","2022","Female","Other","Project Delivery","100","100","25600","24750"
"New entrant CS","2022","Female","Other","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Other","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Other","Unknown","510","490","25100","21170"
"New entrant CS","2022","Female","Planning","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Planning","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Planning Inspectors","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Policy","Analysis","40","40","[c]","[c]"
"New entrant CS","2022","Female","Policy","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Policy","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Policy","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Policy","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Policy","No function","1960","1900","36130","33210"
"New entrant CS","2022","Female","Policy","Project Delivery","30","30","[c]","[c]"
"New entrant CS","2022","Female","Policy","Unknown","190","180","36680","35050"
"New entrant CS","2022","Female","Project Delivery","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Project Delivery","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Project Delivery","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Project Delivery","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Project Delivery","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Project Delivery","No function","40","40","[c]","[c]"
"New entrant CS","2022","Female","Project Delivery","Project Delivery","500","490","35730","33000"
"New entrant CS","2022","Female","Project Delivery","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Project Delivery","Unknown","70","70","38710","35050"
"New entrant CS","2022","Female","Property","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Property","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Property","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Property","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Property","Property","330","320","32670","27810"
"New entrant CS","2022","Female","Psychology","No function","180","180","26600","27700"
"New entrant CS","2022","Female","Science and Engineering","Analysis","50","40","[c]","[c]"
"New entrant CS","2022","Female","Science and Engineering","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Science and Engineering","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Science and Engineering","No function","560","530","31950","29350"
"New entrant CS","2022","Female","Science and Engineering","Project Delivery","60","60","35660","33000"
"New entrant CS","2022","Female","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Security","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Security","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Security","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Security","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Security","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Security","Security","140","140","27380","25000"
"New entrant CS","2022","Female","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Social Research","Analysis","180","180","34570","30710"
"New entrant CS","2022","Female","Social Research","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","Female","Statistics","Analysis","120","120","32410","30710"
"New entrant CS","2022","Female","Statistics","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Statistics","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Statistics","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","Female","Tax","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Tax","Communications","160","150","27480","26590"
"New entrant CS","2022","Female","Tax","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Tax","Debt","100","100","22100","21250"
"New entrant CS","2022","Female","Tax","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Tax","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Tax","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Tax","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Tax","No function","940","910","27500","26590"
"New entrant CS","2022","Female","Tax","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Unknown","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Unknown","Commercial","120","120","61020","64880"
"New entrant CS","2022","Female","Unknown","Communications","50","50","33250","30320"
"New entrant CS","2022","Female","Unknown","Counter Fraud","160","160","28410","26590"
"New entrant CS","2022","Female","Unknown","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Unknown","Digital, Data & Technology","130","130","41580","37300"
"New entrant CS","2022","Female","Unknown","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Unknown","Human Resources","110","110","30910","24100"
"New entrant CS","2022","Female","Unknown","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Unknown","No function","840","820","31080","28000"
"New entrant CS","2022","Female","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Unknown","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Unknown","Security","60","60","30270","32000"
"New entrant CS","2022","Female","Unknown","Unknown","3040","2910","30230","27230"
"New entrant CS","2022","Female","Veterinarian","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Commercial","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Commercial","Commercial","280","250","33040","29920"
"New entrant CS","2022","Male","Commercial","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Commercial","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Commercial","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Commercial","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Commercial","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Commercial","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Commercial","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Commercial","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Communications","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Communications","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Communications","Communications","190","180","35990","32670"
"New entrant CS","2022","Male","Communications","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Communications","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Communications","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Communications","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Communications","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Communications","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Corporate Finance","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Corporate Finance","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Corporate Finance","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Counter Fraud","Counter Fraud","290","290","26750","27570"
"New entrant CS","2022","Male","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Digital, Data and Technology","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Digital, Data and Technology","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Digital, Data and Technology","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Digital, Data and Technology","Digital, Data & Technology","1570","1540","38090","34260"
"New entrant CS","2022","Male","Digital, Data and Technology","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Digital, Data and Technology","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Digital, Data and Technology","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Digital, Data and Technology","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Digital, Data and Technology","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Digital, Data and Technology","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Digital, Data and Technology","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Digital, Data and Technology","Unknown","180","180","46990","41950"
"New entrant CS","2022","Male","Economics","Analysis","190","190","36320","31800"
"New entrant CS","2022","Male","Economics","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Economics","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Economics","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Economics","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","Male","Finance","Analysis","[c]","[c]","[c]","[c]"
