"Status","Year","Responsibility_level","Region_ITL2","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","AA/AO","East Yorkshire and Northern Lincolnshire","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","East Yorkshire and Northern Lincolnshire","Department for Work and Pensions","70","70","21240","21260"
"New entrant CS","2022","AA/AO","East Yorkshire and Northern Lincolnshire","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","East Yorkshire and Northern Lincolnshire","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","East Yorkshire and Northern Lincolnshire","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","East Yorkshire and Northern Lincolnshire","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","East Yorkshire and Northern Lincolnshire","Ministry of Justice","230","230","22300","23140"
"New entrant CS","2022","AA/AO","Eastern Scotland","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Eastern Scotland","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Eastern Scotland","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Eastern Scotland","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Eastern Scotland","Department for Work and Pensions","140","140","21240","21260"
"New entrant CS","2022","AA/AO","Eastern Scotland","HM Revenue and Customs","280","270","21250","21250"
"New entrant CS","2022","AA/AO","Eastern Scotland","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Eastern Scotland","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Eastern Scotland","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Eastern Scotland","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Eastern Scotland","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Eastern Scotland","Scottish Government","980","950","22130","21640"
"New entrant CS","2022","AA/AO","Essex","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Essex","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Essex","Department for Work and Pensions","110","110","24220","24250"
"New entrant CS","2022","AA/AO","Essex","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Essex","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Essex","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Essex","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Essex","Ministry of Justice","110","100","22960","20970"
"New entrant CS","2022","AA/AO","Gloucestershire, Wiltshire and Bath/Bristol area","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Gloucestershire, Wiltshire and Bath/Bristol area","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Environment, Food and Rural Affairs","40","30","[c]","[c]"
"New entrant CS","2022","AA/AO","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Work and Pensions","100","90","21250","21260"
"New entrant CS","2022","AA/AO","Gloucestershire, Wiltshire and Bath/Bristol area","Department of Health and Social Care","80","70","20060","19880"
"New entrant CS","2022","AA/AO","Gloucestershire, Wiltshire and Bath/Bristol area","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Gloucestershire, Wiltshire and Bath/Bristol area","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Defence","220","210","20630","21170"
"New entrant CS","2022","AA/AO","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Justice","270","260","21990","20970"
"New entrant CS","2022","AA/AO","Gloucestershire, Wiltshire and Bath/Bristol area","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Gloucestershire, Wiltshire and Bath/Bristol area","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Greater Manchester","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Greater Manchester","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Greater Manchester","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Greater Manchester","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Greater Manchester","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Greater Manchester","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Greater Manchester","Department for Work and Pensions","250","250","21250","21260"
"New entrant CS","2022","AA/AO","Greater Manchester","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Greater Manchester","HM Revenue and Customs","490","460","21250","21250"
"New entrant CS","2022","AA/AO","Greater Manchester","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Greater Manchester","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Greater Manchester","Ministry of Justice","320","310","21750","20970"
"New entrant CS","2022","AA/AO","Greater Manchester","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Hampshire and Isle of Wight","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Hampshire and Isle of Wight","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Hampshire and Isle of Wight","Department for Transport","40","40","[c]","[c]"
"New entrant CS","2022","AA/AO","Hampshire and Isle of Wight","Department for Work and Pensions","50","50","21240","21260"
"New entrant CS","2022","AA/AO","Hampshire and Isle of Wight","HM Revenue and Customs","50","50","[c]","[c]"
"New entrant CS","2022","AA/AO","Hampshire and Isle of Wight","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Hampshire and Isle of Wight","Ministry of Defence","140","140","21630","21170"
"New entrant CS","2022","AA/AO","Hampshire and Isle of Wight","Ministry of Justice","130","130","23720","23140"
"New entrant CS","2022","AA/AO","Hampshire and Isle of Wight","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Hampshire and Isle of Wight","UK Statistics Authority","230","160","19770","19860"
"New entrant CS","2022","AA/AO","Herefordshire, Worcestershire and Warwickshire","Department for Environment, Food and Rural Affairs","50","50","[c]","[c]"
"New entrant CS","2022","AA/AO","Herefordshire, Worcestershire and Warwickshire","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Herefordshire, Worcestershire and Warwickshire","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Herefordshire, Worcestershire and Warwickshire","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Herefordshire, Worcestershire and Warwickshire","Ministry of Justice","160","160","22070","23140"
"New entrant CS","2022","AA/AO","Highlands and Islands","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Highlands and Islands","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Highlands and Islands","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Highlands and Islands","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Highlands and Islands","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Inner London - East","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Inner London - East","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Inner London - East","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Inner London - East","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Inner London - East","Department for Work and Pensions","40","40","[c]","[c]"
"New entrant CS","2022","AA/AO","Inner London - East","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Inner London - East","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Inner London - East","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Inner London - East","Ministry of Justice","210","210","27480","30520"
"New entrant CS","2022","AA/AO","Inner London - East","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Inner London - East","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Inner London - East","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Inner London - West","Attorney General's Departments","90","90","21970","21250"
"New entrant CS","2022","AA/AO","Inner London - West","Cabinet Office","40","40","[c]","[c]"
"New entrant CS","2022","AA/AO","Inner London - West","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Inner London - West","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Inner London - West","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Inner London - West","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Inner London - West","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Inner London - West","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Inner London - West","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Inner London - West","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Inner London - West","Department for Work and Pensions","50","50","[c]","[c]"
"New entrant CS","2022","AA/AO","Inner London - West","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Inner London - West","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Inner London - West","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Inner London - West","HM Treasury","40","40","[c]","[c]"
"New entrant CS","2022","AA/AO","Inner London - West","Home Office","40","30","[c]","[c]"
"New entrant CS","2022","AA/AO","Inner London - West","Ministry of Defence","50","50","[c]","[c]"
"New entrant CS","2022","AA/AO","Inner London - West","Ministry of Justice","340","340","26700","25740"
"New entrant CS","2022","AA/AO","Inner London - West","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Inner London - West","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Inner London - West","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Inner London - West","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Inner London - West","UK Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Kent","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Kent","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Kent","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Kent","Department for Work and Pensions","130","130","24230","24250"
"New entrant CS","2022","AA/AO","Kent","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Kent","Home Office","80","80","21680","21680"
"New entrant CS","2022","AA/AO","Kent","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Kent","Ministry of Justice","310","310","25260","26790"
"New entrant CS","2022","AA/AO","Kent","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Lancashire","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Lancashire","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Lancashire","Department for Work and Pensions","530","520","21250","21260"
"New entrant CS","2022","AA/AO","Lancashire","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Lancashire","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Lancashire","Ministry of Defence","40","30","[c]","[c]"
"New entrant CS","2022","AA/AO","Lancashire","Ministry of Justice","260","260","22430","23140"
"New entrant CS","2022","AA/AO","Leicestershire, Rutland and Northamptonshire","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Leicestershire, Rutland and Northamptonshire","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Leicestershire, Rutland and Northamptonshire","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Leicestershire, Rutland and Northamptonshire","Department for Work and Pensions","180","170","21250","21260"
"New entrant CS","2022","AA/AO","Leicestershire, Rutland and Northamptonshire","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Leicestershire, Rutland and Northamptonshire","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Leicestershire, Rutland and Northamptonshire","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Leicestershire, Rutland and Northamptonshire","Ministry of Justice","390","370","21930","20970"
"New entrant CS","2022","AA/AO","Leicestershire, Rutland and Northamptonshire","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Lincolnshire","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Lincolnshire","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Lincolnshire","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Lincolnshire","Ministry of Defence","40","40","[c]","[c]"
"New entrant CS","2022","AA/AO","Lincolnshire","Ministry of Justice","130","130","22440","23140"
"New entrant CS","2022","AA/AO","Merseyside","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Merseyside","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Merseyside","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Merseyside","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Merseyside","Department for Transport","[c]","[c]","[c]","[c]"
