"Status","Year","Region_ITL2","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Overseas","Medicine","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Medicine","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Other","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Policy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Policy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire and Staffordshire","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire and Staffordshire","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire and Staffordshire","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire and Staffordshire","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire and Staffordshire","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire and Staffordshire","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire and Staffordshire","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire and Staffordshire","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire and Staffordshire","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire and Staffordshire","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire and Staffordshire","Geography","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire and Staffordshire","Geography","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire and Staffordshire","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire and Staffordshire","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire and Staffordshire","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire and Staffordshire","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire and Staffordshire","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire and Staffordshire","Internal Audit","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire and Staffordshire","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire and Staffordshire","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire and Staffordshire","Legal","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire and Staffordshire","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire and Staffordshire","Medicine","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire and Staffordshire","Medicine","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire and Staffordshire","Operational Delivery","Female","500","480","24790","23140"
"New entrant CS","2022","Shropshire and Staffordshire","Operational Delivery","Male","270","250","24510","23140"
"New entrant CS","2022","Shropshire and Staffordshire","Other","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire and Staffordshire","Other","Male","30","30","[c]","[c]"
"New entrant CS","2022","Shropshire and Staffordshire","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire and Staffordshire","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire and Staffordshire","Policy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire and Staffordshire","Policy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire and Staffordshire","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire and Staffordshire","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire and Staffordshire","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire and Staffordshire","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire and Staffordshire","Psychology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire and Staffordshire","Psychology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire and Staffordshire","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire and Staffordshire","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire and Staffordshire","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire and Staffordshire","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire and Staffordshire","Statistics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire and Staffordshire","Statistics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire and Staffordshire","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire and Staffordshire","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Yorkshire","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Yorkshire","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Yorkshire","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Yorkshire","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Yorkshire","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Yorkshire","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Yorkshire","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Yorkshire","Digital, Data and Technology","Male","60","60","42900","37450"
"New entrant CS","2022","South Yorkshire","Economics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Yorkshire","Economics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Yorkshire","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Yorkshire","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Yorkshire","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Yorkshire","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Yorkshire","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Yorkshire","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Yorkshire","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Yorkshire","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Yorkshire","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Yorkshire","Internal Audit","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Yorkshire","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Yorkshire","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Yorkshire","Legal","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Yorkshire","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Yorkshire","Operational Delivery","Female","450","420","25480","24620"
"New entrant CS","2022","South Yorkshire","Operational Delivery","Male","290","280","26940","24880"
"New entrant CS","2022","South Yorkshire","Operational Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Yorkshire","Operational Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Yorkshire","Other","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Yorkshire","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Yorkshire","Policy","Female","60","50","30180","26570"
"New entrant CS","2022","South Yorkshire","Policy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Yorkshire","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Yorkshire","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Yorkshire","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Yorkshire","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Yorkshire","Psychology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Yorkshire","Psychology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Yorkshire","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Yorkshire","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Yorkshire","Social Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Yorkshire","Social Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Yorkshire","Statistics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Yorkshire","Statistics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Yorkshire","Unknown","Female","50","50","27110","21260"
"New entrant CS","2022","South Yorkshire","Unknown","Male","50","50","28770","22560"
"New entrant CS","2022","Southern Scotland","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southern Scotland","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southern Scotland","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southern Scotland","Counter Fraud","Male","30","30","[c]","[c]"
"New entrant CS","2022","Southern Scotland","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southern Scotland","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southern Scotland","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southern Scotland","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southern Scotland","Legal","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southern Scotland","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southern Scotland","Operational Delivery","Female","240","230","23300","21250"
"New entrant CS","2022","Southern Scotland","Operational Delivery","Male","130","120","23340","21250"
"New entrant CS","2022","Southern Scotland","Other","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southern Scotland","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southern Scotland","Policy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southern Scotland","Policy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southern Scotland","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southern Scotland","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southern Scotland","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southern Scotland","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southern Scotland","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southern Scotland","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southern Scotland","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southern Scotland","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southern Scotland","Tax","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southern Scotland","Tax","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southern Scotland","Unknown","Female","120","110","27140","27230"
"New entrant CS","2022","Southern Scotland","Unknown","Male","60","60","[c]","[c]"
"New entrant CS","2022","Surrey, East and West Sussex","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Surrey, East and West Sussex","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Surrey, East and West Sussex","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Surrey, East and West Sussex","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Surrey, East and West Sussex","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Surrey, East and West Sussex","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Surrey, East and West Sussex","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Surrey, East and West Sussex","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Surrey, East and West Sussex","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Surrey, East and West Sussex","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Surrey, East and West Sussex","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Surrey, East and West Sussex","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Surrey, East and West Sussex","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Surrey, East and West Sussex","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Surrey, East and West Sussex","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Surrey, East and West Sussex","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Surrey, East and West Sussex","Legal","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Surrey, East and West Sussex","Legal","Male","[c]","[c]","[c]","[c]"
