"Status","Year","Region_ITL2","Sexual_orientation","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Eastern Scotland","Unknown","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","Unknown","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","Unknown","Unknown","480","470","36370","30650"
"New entrant CS","2021","Essex","Heterosexual / straight","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex","Heterosexual / straight","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex","Heterosexual / straight","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex","Heterosexual / straight","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex","Heterosexual / straight","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex","Heterosexual / straight","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex","Heterosexual / straight","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex","Heterosexual / straight","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex","Heterosexual / straight","No function","120","110","26170","25230"
"New entrant CS","2021","Essex","Heterosexual / straight","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex","Heterosexual / straight","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex","Heterosexual / straight","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex","Heterosexual / straight","Unknown","360","350","28080","29290"
"New entrant CS","2021","Essex","LGBO","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex","LGBO","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex","LGBO","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex","LGBO","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex","LGBO","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex","LGBO","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex","LGBO","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex","LGBO","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex","LGBO","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex","LGBO","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex","LGBO","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex","LGBO","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex","LGBO","Unknown","30","30","[c]","[c]"
"New entrant CS","2021","Essex","Undeclared","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex","Undeclared","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex","Unknown","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex","Unknown","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex","Unknown","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex","Unknown","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex","Unknown","No function","80","80","23630","22570"
"New entrant CS","2021","Essex","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex","Unknown","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex","Unknown","Unknown","80","80","25910","24880"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","Commercial","60","50","33480","26670"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","Digital, Data & Technology","90","90","36920","35900"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","Finance","90","80","31540","25000"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","Human Resources","90","80","29340","22780"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","No function","740","700","29260","25850"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","Project Delivery","490","480","34620","32300"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","Property","50","50","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","Security","30","30","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","Unknown","530","510","27030","27570"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","No function","70","70","26670","23250"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","Unknown","50","50","27030","27570"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","No function","70","60","31790","28080"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","Project Delivery","30","30","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Digital, Data & Technology","40","40","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","No function","250","240","26330","22850"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Project Delivery","130","120","29120","26430"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Unknown","90","80","28020","27570"
"New entrant CS","2021","Greater Manchester","Heterosexual / straight","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Heterosexual / straight","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Heterosexual / straight","Communications","50","50","27280","25560"
"New entrant CS","2021","Greater Manchester","Heterosexual / straight","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Heterosexual / straight","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Heterosexual / straight","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Heterosexual / straight","Human Resources","50","50","29140","25780"
"New entrant CS","2021","Greater Manchester","Heterosexual / straight","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Heterosexual / straight","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Heterosexual / straight","No function","410","390","26500","22850"
"New entrant CS","2021","Greater Manchester","Heterosexual / straight","Project Delivery","30","30","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Heterosexual / straight","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Heterosexual / straight","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Heterosexual / straight","Unknown","800","790","28220","27570"
"New entrant CS","2021","Greater Manchester","LGBO","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","LGBO","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","LGBO","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","LGBO","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","LGBO","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","LGBO","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","LGBO","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","LGBO","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","LGBO","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","LGBO","No function","70","70","25310","22850"
"New entrant CS","2021","Greater Manchester","LGBO","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","LGBO","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","LGBO","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","LGBO","Unknown","100","100","26830","27570"
"New entrant CS","2021","Greater Manchester","Undeclared","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Undeclared","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Undeclared","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Undeclared","No function","50","40","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Undeclared","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Undeclared","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Undeclared","Unknown","50","50","29680","27570"
"New entrant CS","2021","Greater Manchester","Unknown","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Unknown","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Unknown","Communications","130","130","26820","25560"
"New entrant CS","2021","Greater Manchester","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Unknown","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Unknown","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Unknown","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Unknown","No function","420","410","22100","20140"
"New entrant CS","2021","Greater Manchester","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Unknown","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Unknown","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Unknown","Unknown","230","230","29430","27570"
"New entrant CS","2021","Hampshire and Isle of Wight","Heterosexual / straight","Analysis","70","60","29450","29540"
"New entrant CS","2021","Hampshire and Isle of Wight","Heterosexual / straight","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","Heterosexual / straight","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","Heterosexual / straight","Digital, Data & Technology","50","50","37130","33890"
"New entrant CS","2021","Hampshire and Isle of Wight","Heterosexual / straight","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","Heterosexual / straight","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","Heterosexual / straight","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","Heterosexual / straight","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","Heterosexual / straight","Legal","30","30","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","Heterosexual / straight","No function","360","340","26590","24120"
